"district_2001","round_id","outcome_id","estimate","std_error","relative_se","cv","n_households","n_fsu","n_sample_person_equiv","sum_person_weight","kish_effective_n","status","reason","uncertainty_requested","sample_support_ok","analysis_eligible","precision_ok","preferred_eligible","support_reason"
"pc2001__09__22","nss_2000_01","real_mean_mpce",620.265674469553,36.6375568682778,0.0590675227991779,0.0590675227991779,56,10,311,1116902.875,11.6103443719356,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__09__23","nss_2000_01","real_mean_mpce",742.596469160472,65.693755032848,0.0884649439649461,0.0884649439649461,72,12,400,1557811.07,17.0352375055496,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__09__24","nss_2000_01","real_mean_mpce",757.209953327365,134.627221455805,0.177793782113164,0.177793782113164,68,13,336,1817634.405,11.7549614995419,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__09__25","nss_2000_01","real_mean_mpce",917.283105239508,98.8115393237366,0.107721965835113,0.107721965835113,272,48,1556,4309047.9,19.4618663852486,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__09__26","nss_2000_01","real_mean_mpce",754.055566782673,13.8506712706675,0.0183682368790991,0.0183682368790991,68,12,358,5231202.61,3.04868289534302,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__09__27","nss_2000_01","real_mean_mpce",980.985885184636,105.52396693799,0.107569301996765,0.107569301996765,63,12,359,3225270.64,17.9933442390809,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__09__28","nss_2000_01","real_mean_mpce",930.692974072517,41.3090079147336,0.0443852151735648,0.0443852151735648,60,9,305,741451.165,10.8576300586246,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__09__29","nss_2000_01","real_mean_mpce",828.971476632166,75.7041372811378,0.091322969987699,0.091322969987699,104,16,587,2002872.895,7.05070621392001,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__09__30","nss_2000_01","real_mean_mpce",703.18966393616,95.6587220708866,0.136035449576192,0.136035449576192,105,19,589,2354797.14,18.8170836472039,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__09__31","nss_2000_01","real_mean_mpce",917.731553352981,74.1300401044219,0.0807752984340397,0.0807752984340397,88,16,443,4008490.445,8.49217846710652,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__09__32","nss_2000_01","real_mean_mpce",1134.11242507099,59.0476225804103,0.052065052172155,0.052065052172155,596,105,3013,3226288.63,52.4423115529956,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__09__33","nss_2000_01","real_mean_mpce",562.362403353652,50.9994866985899,0.0906879378750324,0.0906879378750324,72,14,395,2134273.49,13.6639582656365,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__09__34","nss_2000_01","real_mean_mpce",777.578831137223,55.3738108246474,0.0712131151302849,0.0712131151302849,132,24,700,2676886.07,14.5812209365529,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__09__35","nss_2000_01","real_mean_mpce",950.701570429944,72.669255765942,0.0764375047083157,0.0764375047083157,104,19,538,1533092.03,17.9536637410413,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__09__36","nss_2000_01","real_mean_mpce",695.33717561421,70.6298374399772,0.101576386128914,0.101576386128914,68,12,403,666574.705,18.0509766358803,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__09__37","nss_2000_01","real_mean_mpce",968.627179750098,60.1990367957463,0.0621488205723046,0.0621488205723046,440,80,2156,3227230.535,59.723783272336,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__09__38","nss_2000_01","real_mean_mpce",844.240729224317,49.6077024968786,0.058760138879414,0.058760138879414,60,9,326,297877.26,7.08167119390575,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__09__39","nss_2000_01","real_mean_mpce",820.037234394777,60.4010808779229,0.0736565101492026,0.0736565101492026,176,31,933,2591994.895,10.1578662908061,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__09__40","nss_2000_01","real_mean_mpce",965.372698465643,47.998241223045,0.0497199074505972,0.0497199074505972,40,6,242,1263241.13,4.31042272429325,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"thin_household_sample;low_kish_effective_n"
"pc2001__09__41","nss_2000_01","real_mean_mpce",982.673663217964,59.664206245438,0.0607161954967384,0.0607161954967384,36,7,210,1106435.785,4.60354914219742,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"thin_household_sample;low_kish_effective_n"
"pc2001__09__42","nss_2000_01","real_mean_mpce",810.28699015561,86.5195693357395,0.106776451290578,0.106776451290578,32,7,148,912489.3,8.89990930056694,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"thin_household_sample;low_kish_effective_n"
"pc2001__09__43","nss_2000_01","real_mean_mpce",466.449935969775,41.6756241029697,0.0893464033097653,0.0893464033097653,64,12,392,2358908.955,11.2637833957914,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__09__44","nss_2000_01","real_mean_mpce",515.858433970416,84.1044636914483,0.163037876581992,0.163037876581992,64,11,380,6604220.65,3.90695944186345,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__09__45","nss_2000_01","real_mean_mpce",933.961759291763,157.815031997607,0.168973761963531,0.168973761963531,148,24,821,3234954.495,13.1097901291209,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__09__46","nss_2000_01","real_mean_mpce",651.684960212591,29.4943191267372,0.0452585542516059,0.0452585542516059,59,11,273,2363261.225,5.70341035107407,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__09__47","nss_2000_01","real_mean_mpce",783.538232809655,75.4384237302527,0.0962791866068123,0.0962791866068123,52,10,301,2122026.1,10.0669025854891,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__09__48","nss_2000_01","real_mean_mpce",679.157995145436,52.9303137352018,0.0779351993402761,0.0779351993402761,116,20,645,10823057.11,3.43696301173617,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__09__49","nss_2000_01","real_mean_mpce",796.47833347109,98.8611005914458,0.124122774514913,0.124122774514913,52,10,333,1217332.6,24.4942490055345,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__09__50","nss_2000_01","real_mean_mpce",559.593880786596,110.978777901081,0.198320213482469,0.198320213482469,48,10,314,2888916.205,6.46588016176049,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"thin_household_sample;low_kish_effective_n"
"pc2001__09__51","nss_2000_01","real_mean_mpce",723.784024569475,89.878097591723,0.124178062157679,0.124178062157679,88,15,528,1545459.185,20.2137057032881,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__09__52","nss_2000_01","real_mean_mpce",717.12652245573,91.1115230198276,0.127050834360198,0.127050834360198,32,6,146,1911618.375,5.47461871661368,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"thin_household_sample;low_kish_effective_n"
"pc2001__09__53","nss_2000_01","real_mean_mpce",648.54361682607,85.7570072500882,0.132230130750153,0.132230130750153,60,11,315,1032152.41,16.3347632139869,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__09__54","nss_2000_01","real_mean_mpce",624.8058211903,123.666856996379,0.197928464816132,0.197928464816132,140,27,785,3449235.53,5.44401555995699,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__09__55","nss_2000_01","real_mean_mpce",722.791466629861,41.1510620260962,0.0569335194533633,0.0569335194533633,40,8,230,2294630.15,4.35097922684154,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"thin_household_sample;low_kish_effective_n"
"pc2001__09__56","nss_2000_01","real_mean_mpce",751.482921403813,68.7618855424216,0.0915015944926206,0.0915015944926206,274,45,2069,1330169.36,17.8788286676456,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__09__57","nss_2000_01","real_mean_mpce",919.573162235959,203.595757563497,0.221402457057849,0.221402457057849,176,30,1344,6707413.69,9.08888734933905,"estimated",NA,TRUE,FALSE,FALSE,FALSE,FALSE,"low_kish_effective_n;high_relative_se"
"pc2001__09__58","nss_2000_01","real_mean_mpce",756.368814779009,154.236822804909,0.203917480191159,0.203917480191159,84,14,510,1765713.665,20.4213072013402,"estimated",NA,TRUE,TRUE,TRUE,FALSE,FALSE,"high_relative_se"
"pc2001__09__59","nss_2000_01","real_mean_mpce",788.441780957648,85.9635734295532,0.109029703277699,0.109029703277699,84,16,479,1571731.52,13.9398483906664,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__09__60","nss_2000_01","real_mean_mpce",819.083581609622,155.363549128732,0.189679725753286,0.189679725753286,72,13,452,792695.265,20.0365220440751,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__09__61","nss_2000_01","real_mean_mpce",851.445383619587,46.2163822983877,0.0542799141172354,0.0542799141172354,388,66,2576,5443056.085,19.1162371928084,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__09__62","nss_2000_01","real_mean_mpce",586.44824164984,41.6449994289216,0.0710122334270502,0.0710122334270502,59,11,334,939715.78,7.21930305094803,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__09__63","nss_2000_01","real_mean_mpce",847.689944776883,123.060113559694,0.145171137534354,0.145171137534354,49,10,240,447203.185,17.6033191040636,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"thin_household_sample;low_kish_effective_n"
"pc2001__09__64","nss_2000_01","real_mean_mpce",784.505269214711,23.2810094365735,0.0296760396012098,0.0296760396012098,92,17,560,898292.17,14.5439573997798,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__09__65","nss_2000_01","real_mean_mpce",780.010621671668,53.403280234136,0.0684648115684445,0.0684648115684445,48,9,287,2179543.36,11.7541478588918,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"thin_household_sample;low_kish_effective_n"
"pc2001__09__66","nss_2000_01","real_mean_mpce",984.85934737118,265.243007504287,0.269320698648272,0.269320698648272,36,7,174,551930.735,7.38513388660959,"estimated",NA,TRUE,FALSE,FALSE,FALSE,FALSE,"thin_household_sample;low_kish_effective_n;high_relative_se"
"pc2001__09__67","nss_2000_01","real_mean_mpce",749.030105977667,36.7663181586191,0.0490852341784448,0.0490852341784448,84,14,567,935988.66,12.264890350488,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__09__69","nss_2000_01","real_mean_mpce",619.429248896275,14.737328736095,0.0237917869754368,0.0237917869754368,44,8,241,3175466.035,4.26089929597921,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"thin_household_sample;low_kish_effective_n"
"pc2001__09__70","nss_2000_01","real_mean_mpce",907.38234980791,108.702511523442,0.119797912695187,0.119797912695187,124,20,729,1735323.25,12.0392708144107,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__10__01","nss_2000_01","real_mean_mpce",1001.02911526173,66.1944219929928,0.0661263703360771,0.0661263703360771,536,88,2716,3569876.475,52.3415126601722,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__10__02","nss_2000_01","real_mean_mpce",702.42481570977,48.4466829179721,0.0689706312112832,0.0689706312112832,144,24,795,1876790.555,14.9132960959074,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__10__03","nss_2000_01","real_mean_mpce",599.830215231158,52.5157990462228,0.0875511064843318,0.0875511064843318,120,20,635,1637914.06,17.6669994678964,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__10__04","nss_2000_01","real_mean_mpce",855.486105671636,91.9749277871632,0.107511889646594,0.107511889646594,130,22,762,1154543.09,18.4127576071518,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__10__05","nss_2000_01","real_mean_mpce",686.090684598902,63.4829200803173,0.092528468182643,0.092528468182643,92,16,507,651677.265,21.8032320787057,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__10__06","nss_2000_01","real_mean_mpce",832.279021654075,76.9587438625548,0.092467480088116,0.092467480088116,84,15,470,770011.125,14.5928853450396,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__10__07","nss_2000_01","real_mean_mpce",862.447073488136,46.0820775935972,0.0534317745519385,0.0534317745519385,198,34,1272,1342001.12,37.0900517448034,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__10__08","nss_2000_01","real_mean_mpce",619.465242535945,21.9246512192691,0.0353928674505041,0.0353928674505041,56,10,297,1751391.775,5.41297013290457,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__10__09","nss_2000_01","real_mean_mpce",660.959389905912,16.0179323585906,0.0242343668963849,0.0242343668963849,153,26,1014,2081687.505,19.3629243755691,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__10__10","nss_2000_01","real_mean_mpce",633.81980880176,61.6514290580111,0.0972696469909381,0.0972696469909381,120,19,805,3215417.75,15.2651341120658,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__10__11","nss_2000_01","real_mean_mpce",662.527987576233,53.9103499832744,0.0813706756457157,0.0813706756457157,76,13,443,1120999.88,12.33712900727,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__10__12","nss_2000_01","real_mean_mpce",878.908925625499,62.690987189441,0.0713281949490105,0.0713281949490105,180,31,1035,2577443.69,20.2279083767369,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__10__13","nss_2000_01","real_mean_mpce",815.19710228378,71.0717920248328,0.0871835680300196,0.0871835680300196,120,20,771,5491585.09,15.8107168227006,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__10__14","nss_2000_01","real_mean_mpce",662.883797941844,18.4824399840408,0.0278818701579765,0.0278818701579765,148,24,648,3063610.23,7.55871788808174,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__10__15","nss_2000_01","real_mean_mpce",714.493021436598,18.0536623473075,0.0252677938141479,0.0252677938141479,144,25,779,3792100.815,10.6566965965437,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__10__16","nss_2000_01","real_mean_mpce",674.073540528331,25.8428072354824,0.0383382608598271,0.0383382608598271,116,21,548,2585614.185,17.8371990019968,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__10__17","nss_2000_01","real_mean_mpce",717.557017564675,69.815751889389,0.0972964519618768,0.0972964519618768,152,24,832,2774645.625,13.4168384285226,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__10__18","nss_2000_01","real_mean_mpce",642.384507197168,40.9853162739325,0.0638018442455257,0.0638018442455257,156,26,804,1716541.59,19.66082046384,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__10__19","nss_2000_01","real_mean_mpce",792.537622433479,55.3410999153077,0.0698277259638267,0.0698277259638267,188,30,892,2498591.775,15.3161827548857,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__10__20","nss_2000_01","real_mean_mpce",694.896928841375,56.3931872978308,0.0811533120341416,0.0811533120341416,132,22,636,1832954.59,13.4848795959425,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__10__21","nss_2000_01","real_mean_mpce",898.765830668681,79.3889719064291,0.0883310971528187,0.0883310971528187,60,10,292,547199.98,11.8671109534341,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__10__22","nss_2000_01","real_mean_mpce",742.932082462706,23.911770937506,0.0321856755172588,0.0321856755172588,32,5,176,2450488.01,5.01927712710553,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"thin_household_sample;low_kish_effective_n"
"pc2001__10__23","nss_2000_01","real_mean_mpce",960.328273817036,82.1323018327131,0.0855252355595657,0.0855252355595657,92,16,449,952531.575,17.7484944223988,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__10__24","nss_2000_01","real_mean_mpce",882.096895320894,51.0860451946997,0.0579143237729177,0.0579143237729177,88,16,470,1974851.715,17.7530764848194,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__10__25","nss_2000_01","real_mean_mpce",783.851525518913,50.3628575050482,0.0642505064612942,0.0642505064612942,60,10,317,1077931.59,10.0546133196659,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__10__26","nss_2000_01","real_mean_mpce",760.7534189693,48.7905849162269,0.0641345588460587,0.0641345588460587,196,33,1043,1541597.85,25.7449880298767,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__10__27","nss_2000_01","real_mean_mpce",806.338937101069,58.4226718168288,0.0724542362134571,0.0724542362134571,212,36,1174,1305874.46,25.5126543432339,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__11__01","nss_2000_01","real_mean_mpce",1486.92348886519,211.55288854576,0.142275571090222,0.142275571090222,32,7,147,11850.405,21.8227556084926,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"thin_household_sample"
"pc2001__11__02","nss_2000_01","real_mean_mpce",1611.73120050878,125.708413630526,0.077995892609663,0.077995892609663,163,32,730,149609.41,35.5830736744389,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__11__03","nss_2000_01","real_mean_mpce",1332.99139086961,102.682298313103,0.0770314789851086,0.0770314789851086,44,11,206,59139.505,24.4502832081399,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"thin_household_sample"
"pc2001__11__04","nss_2000_01","real_mean_mpce",1278.61892527538,137.122592106445,0.107242736202198,0.107242736202198,52,13,253,48990.1,24.8706853091913,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__12__01","nss_2000_01","real_mean_mpce",603.228222270648,31.5975852475831,0.0523808138960155,0.0523808138960155,5,2,32,17965.5,3.00864304235091,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"thin_household_sample;low_kish_effective_n"
"pc2001__12__02","nss_2000_01","real_mean_mpce",1179.83518690815,107.896834860788,0.0914507687667292,0.0914507687667292,68,13,290,46812.19,27.6196378884601,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__12__03","nss_2000_01","real_mean_mpce",1094.39991069669,50.1493002428245,0.0458235602476426,0.0458235602476426,24,6,124,35660.625,10.6653968651949,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"thin_household_sample;low_kish_effective_n"
"pc2001__12__04","nss_2000_01","real_mean_mpce",913.279106471429,162.735990746387,0.178188671560809,0.178188671560809,34,9,124,84123.84,11.866320929507,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"thin_household_sample;low_kish_effective_n"
"pc2001__12__05","nss_2000_01","real_mean_mpce",1151.1879878372,222.241302858066,0.193053875827529,0.193053875827529,32,6,180,38643,8.1640806343453,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"thin_household_sample;low_kish_effective_n"
"pc2001__12__06","nss_2000_01","real_mean_mpce",1102.11548305402,164.64552032848,0.149390443070665,0.149390443070665,88,16,447,56802.925,41.1533051378438,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__12__07","nss_2000_01","real_mean_mpce",1109.88110872614,134.29677354745,0.121001044608813,0.121001044608813,62,13,284,55995.515,16.1004464430231,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"low_kish_effective_n"
"pc2001__12__08","nss_2000_01","real_mean_mpce",862.385808464156,94.2215860783552,0.109256883814168,0.109256883814168,36,7,108,218955.795,3.42553026015837,"estimated",NA,TRUE,FALSE,FALSE,TRUE,FALSE,"thin_household_sample;low_kish_effective_n"
"pc2001__12__09","nss_2000_01","real_mean_mpce",1044.22259842672,112.282577191084,0.107527434629604,0.107527434629604,94,17,340,64168.535,28.1949663815165,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
"pc2001__12__10","nss_2000_01","real_mean_mpce",986.246811961287,55.4690764054949,0.0562425913399781,0.0562425913399781,90,16,417,42360.015,25.5899413989232,"estimated",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
