"target_unit_2001","outcome_id","estimate","std_error","n_sample_people","n_fsu","sum_person_weight","kish_effective_n","preferred_eligible","support_reason","status","analysis_eligible"
"pc2001__10__07","labor_force_participation_age15plus",0.537504387141335,0.0666125958362006,339,16,1023360.01,64.9081214457714,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__08","labor_force_participation_age15plus",0.512626266939458,0.0652942186970978,225,12,544488.33,56.5456364521143,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__09","labor_force_participation_age15plus",0.544805617689439,0.0429727438854334,344,16,1232238.285,69.1151129976191,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__10","labor_force_participation_age15plus",0.465986170609199,0.0418269506065309,356,16,1213075.85,72.5115899435084,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__11","labor_force_participation_age15plus",0.628743969298447,0.0585616886651074,247,12,860450.264999999,43.5962024823902,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__12","labor_force_participation_age15plus",0.483835412902769,0.0529426278199918,289,12,909739.599999999,101.637540385577,TRUE,,"estimated",TRUE
"pc2001__10__13","labor_force_participation_age15plus",0.424288962829027,0.0277268293583511,443,20,1784215.09,134.967204140606,TRUE,,"estimated",TRUE
"pc2001__10__14","labor_force_participation_age15plus",0.469452848107954,0.0348447694430338,523,20,2195801.6,135.4433417439,TRUE,,"estimated",TRUE
"pc2001__10__15","labor_force_participation_age15plus",0.424969501086816,0.0247621582304422,496,16,1574478.235,83.1081901559819,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__16","labor_force_participation_age15plus",0.377545008212671,0.0332556859610604,516,16,1683228.36,148.335480260422,TRUE,,"estimated",TRUE
"pc2001__10__17","labor_force_participation_age15plus",0.406786166178847,0.029106866831904,605,20,2210083.22,209.545708886233,TRUE,,"estimated",TRUE
"pc2001__10__18","labor_force_participation_age15plus",0.475732584410721,0.0256230392847495,438,16,1779252.815,159.374339335923,TRUE,,"estimated",TRUE
"pc2001__10__19","labor_force_participation_age15plus",0.480547517818528,0.0209417752516841,526,20,2197142.74,199.829182178804,TRUE,,"estimated",TRUE
"pc2001__10__20","labor_force_participation_age15plus",0.444776816557463,0.0524322656121926,359,16,1347781.545,99.377610834524,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__21","labor_force_participation_age15plus",0.53983953897276,0.0266117983484589,318,12,675899.325,49.839567443047,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__22","labor_force_participation_age15plus",0.553368739732558,0.0412213674050726,286,14,1197109.4,94.2117789582203,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__23","labor_force_participation_age15plus",0.614918403263498,0.039078524456703,265,12,902207.345,89.876940534068,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__24","labor_force_participation_age15plus",0.550159479127824,0.0381372330221151,296,11,678320.74,89.4612368766219,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__25","labor_force_participation_age15plus",0.531039354863577,0.0350445605323722,253,11,435200.975,68.2325436524872,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__26","labor_force_participation_age15plus",0.604055412320199,0.0667059464313307,254,12,251856.265,77.7350894358705,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__27","labor_force_participation_age15plus",0.582677409909184,0.06750065905912,423,16,1319125.02,88.3291527449408,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__28","labor_force_participation_age15plus",0.489189722951754,0.024927773045013,747,28,3438617.7,269.065012153589,TRUE,,"estimated",TRUE
"pc2001__10__29","labor_force_participation_age15plus",0.525608685999882,0.0307571601499541,464,16,1262957.42,122.167953881894,TRUE,,"estimated",TRUE
"pc2001__10__30","labor_force_participation_age15plus",0.48912593176493,0.0411744478963008,344,12,800948.395000001,92.0422206777047,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__31","labor_force_participation_age15plus",0.472892269262772,0.0388134562770539,326,12,896397.885000002,70.5789580855409,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__32","labor_force_participation_age15plus",0.484449428157416,0.019688079761567,428,16,1301983.31,137.030669313156,TRUE,,"estimated",TRUE
"pc2001__10__33","labor_force_participation_age15plus",0.399129075131376,0.0238239456888404,311,12,682908.504999998,144.602082037359,TRUE,,"estimated",TRUE
"pc2001__10__34","labor_force_participation_age15plus",0.454790084269459,0.0194586154378744,297,12,1188781.8,76.2005042899164,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__35","labor_force_participation_age15plus",0.43815651510245,0.018604639194318,430,20,1984989.085,142.138953593423,TRUE,,"estimated",TRUE
"pc2001__10__36","labor_force_participation_age15plus",0.453628332744312,0.0318289816361408,291,12,830444.37,65.5186080412217,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__37","labor_force_participation_age15plus",0.565711302640065,0.0558483388443453,335,12,886286.074999999,91.8802249878372,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__11__01","labor_force_participation_age15plus",0.58676884574371,0.0469691159720094,242,12,28597.505,75.583026773836,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__11__02","labor_force_participation_age15plus",0.704522018643356,0.034425545369461,537,24,77445.28,183.233271247949,TRUE,,"estimated",TRUE
"pc2001__11__03","labor_force_participation_age15plus",0.597028877333035,0.0453703707518409,545,24,89951.5199999999,221.669148819766,TRUE,,"estimated",TRUE
"pc2001__11__04","labor_force_participation_age15plus",0.652305583309837,0.0215600379725087,829,36,178816.245,346.760119528289,TRUE,,"estimated",TRUE
"pc2001__12__01","labor_force_participation_age15plus",0.371022210945634,0.115792311427915,182,8,26564.38,90.4082845125495,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__12__02","labor_force_participation_age15plus",0.632551281934048,0.0407750103919509,227,10,25698.865,154.755174830831,TRUE,,"estimated",TRUE
"pc2001__12__03","labor_force_participation_age15plus",0.656401136132524,0.0559500443613544,256,12,39458.425,163.087227919775,TRUE,,"estimated",TRUE
"pc2001__12__04","labor_force_participation_age15plus",0.466712112824155,0.0346229342759662,705,32,62652.8950000001,401.52330646466,TRUE,,"estimated",TRUE
"pc2001__12__05","labor_force_participation_age15plus",0.475345132694292,0.06833420147443,272,12,50496.52,173.798670995189,TRUE,,"estimated",TRUE
"pc2001__12__06","labor_force_participation_age15plus",0.622774057159355,0.0579759694144618,249,12,32279.58,147.634882295579,TRUE,,"estimated",TRUE
"pc2001__12__07","labor_force_participation_age15plus",0.602313067487241,0.0416579423257227,534,20,71871.66,371.649803052369,TRUE,,"estimated",TRUE
"pc2001__12__08","labor_force_participation_age15plus",0.415804545751248,0.0263009524573697,580,20,58522.3399999998,319.142901803815,TRUE,,"estimated",TRUE
"pc2001__12__09","labor_force_participation_age15plus",0.733638645362955,0.0512559478592274,106,4,18347.35,48.785254884782,FALSE,"too_few_psus;low_kish_effective_n","estimated",FALSE
"pc2001__12__10","labor_force_participation_age15plus",0.488706780186212,0.0518726922231307,402,16,38549.015,167.553395367348,TRUE,,"estimated",TRUE
"pc2001__12__11","labor_force_participation_age15plus",0.551536748831292,0.0524582452836689,526,18,78135.41,196.081327815713,TRUE,,"estimated",TRUE
"pc2001__12__12","labor_force_participation_age15plus",0.67108775520053,0.0782176506782452,414,15,90968.1699999999,156.035341959166,TRUE,,"estimated",TRUE
"pc2001__12__13","labor_force_participation_age15plus",0.730833208660266,0.043450097306504,464,16,63131.785,181.771752721269,TRUE,,"estimated",TRUE
"pc2001__13__01","labor_force_participation_age15plus",0.791995694002515,0.0450084916836299,328,12,55141.695,136.144369167152,TRUE,,"estimated",TRUE
"pc2001__13__02","labor_force_participation_age15plus",0.512481086336558,0.0537864296757072,613,20,101603.135,261.598592045817,TRUE,,"estimated",TRUE
"pc2001__13__03","labor_force_participation_age15plus",0.459613514695944,0.0987535596152905,353,12,140971.725,148.139349851483,TRUE,,"estimated",TRUE
"pc2001__13__04","labor_force_participation_age15plus",0.703343857372692,0.0606280573240973,310,12,44059.445,149.569079726749,TRUE,,"estimated",TRUE
"pc2001__13__05","labor_force_participation_age15plus",0.677076997440336,0.0467224064193289,320,12,44521.48,124.917667981126,TRUE,,"estimated",TRUE
"pc2001__13__06","labor_force_participation_age15plus",0.463426596937307,0.0353600981806448,433,16,132494.165,266.7160147247,TRUE,,"estimated",TRUE
"pc2001__13__07","labor_force_participation_age15plus",0.586802314173772,0.0271262402023684,688,24,169129.045,317.258196286345,TRUE,,"estimated",TRUE
"pc2001__13__08","labor_force_participation_age15plus",0.70732789970899,0.0583255023304108,331,12,61389.35,142.952512437811,TRUE,,"estimated",TRUE
"pc2001__14__01","labor_force_participation_age15plus",0.633484780466716,0.0436137032369211,504,16,138332.1,228.784288087842,TRUE,,"estimated",TRUE
"pc2001__14__02","labor_force_participation_age15plus",0.617992370187345,0.0306983561172444,518,12,74594.2300000001,242.530437900995,TRUE,,"estimated",TRUE
"pc2001__14__03","labor_force_participation_age15plus",0.694045320699882,0.0411185932496364,642,24,130020.94,250.933996246722,TRUE,,"estimated",TRUE
"pc2001__14__04","labor_force_participation_age15plus",0.439134503313321,0.0227051338952139,989,36,138785.28,298.286505286428,TRUE,,"estimated",TRUE
"pc2001__14__05","labor_force_participation_age15plus",0.476281080695017,0.018032283854524,1400,60,202738.79,558.687341609546,TRUE,,"estimated",TRUE
"pc2001__14__06","labor_force_participation_age15plus",0.517079829004371,0.0147343066823224,2637,100,326848.12,1044.96936531968,TRUE,,"estimated",TRUE
"pc2001__14__07","labor_force_participation_age15plus",0.531484754413588,0.0310231712230736,1028,40,193557.33,569.416085995041,TRUE,,"estimated",TRUE
"pc2001__14__08","labor_force_participation_age15plus",0.512207360989571,0.0307481672855786,497,16,95097.5399999997,270.443284875764,TRUE,,"estimated",TRUE
"pc2001__14__09","labor_force_participation_age15plus",0.484284768669668,0.024161453311341,464,16,80295.35,269.113269724964,TRUE,,"estimated",TRUE
"pc2001__15__01","labor_force_participation_age15plus",0.691143411768706,0.0456053596727492,300,12,42208.635,124.601235159948,TRUE,,"estimated",TRUE
"pc2001__15__02","labor_force_participation_age15plus",0.800592504481235,0.0312084964364661,275,11,33375.275,112.288476953148,TRUE,,"estimated",TRUE
"pc2001__15__03","labor_force_participation_age15plus",0.632841466527041,0.0208562857834068,1947,76,182412.865000001,1092.64743019308,TRUE,,"estimated",TRUE
"pc2001__15__04","labor_force_participation_age15plus",0.735170102012593,0.0369823961625654,605,24,71889.6549999999,212.833716004113,TRUE,,"estimated",TRUE
"pc2001__15__05","labor_force_participation_age15plus",0.804128344616347,0.0318355086832623,306,12,36457.4699999999,121.61586306229,TRUE,,"estimated",TRUE
"pc2001__15__06","labor_force_participation_age15plus",0.601236971986147,0.0265003374848149,743,32,77974.2799999999,325.8753840576,TRUE,,"estimated",TRUE
"pc2001__15__07","labor_force_participation_age15plus",0.651954162073324,0.0309958575694064,283,12,47800.155,150.04277923613,TRUE,,"estimated",TRUE
"pc2001__15__08","labor_force_participation_age15plus",0.637522096758677,0.0385642115050383,320,12,30199.565,129.244154419518,TRUE,,"estimated",TRUE
"pc2001__16__01","labor_force_participation_age15plus",0.606814954894053,0.0131950610354929,2732,112,1191452.64,1060.78005652055,TRUE,,"estimated",TRUE
"pc2001__16__02","labor_force_participation_age15plus",0.52338113576825,0.0234134056683283,1192,52,521732.14,472.243364914231,TRUE,,"estimated",TRUE
"pc2001__16__03","labor_force_participation_age15plus",0.532897999012838,0.0237765020312981,651,28,259987.925,278.682419553512,TRUE,,"estimated",TRUE
"pc2001__16__04","labor_force_participation_age15plus",0.554722280842527,0.0257124318120688,1032,40,475494.115000002,380.479330238865,TRUE,,"estimated",TRUE
"pc2001__17__01","labor_force_participation_age15plus",0.717860259507258,0.0259376761990771,836,32,352106.529999999,351.436627152285,TRUE,,"estimated",TRUE
"pc2001__17__02","labor_force_participation_age15plus",0.749367786919534,0.0498869360542628,444,16,188012.165,200.776159014058,TRUE,,"estimated",TRUE
"pc2001__17__03","labor_force_participation_age15plus",0.732338400471735,0.0387521300251323,333,12,95756.5450000002,133.435090517075,TRUE,,"estimated",TRUE
"pc2001__17__04","labor_force_participation_age15plus",0.628487290886954,0.0560887749336277,617,20,211805.889999999,312.84964764562,TRUE,,"estimated",TRUE
"pc2001__17__05","labor_force_participation_age15plus",0.62555391085846,0.034278965251691,425,16,149010.89,164.992940175556,TRUE,,"estimated",TRUE
"pc2001__17__06","labor_force_participation_age15plus",0.620147236245136,0.0258497204295946,1096,43,458781.735000001,474.659439203631,TRUE,,"estimated",TRUE
"pc2001__17__07","labor_force_participation_age15plus",0.657876679639731,0.0396161091151412,595,20,191562.285,283.09061574768,TRUE,,"estimated",TRUE
"pc2001__18__01","labor_force_participation_age15plus",0.519440047014655,0.0476524315995371,345,15,477400.08,96.9114650069773,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__18__02","labor_force_participation_age15plus",0.492500855969161,0.0361145901191239,500,20,1428278.675,134.947329797817,TRUE,,"estimated",TRUE
"pc2001__18__03","labor_force_participation_age15plus",0.506316210428276,0.0342087921300735,378,16,410270.53,119.869499742244,TRUE,,"estimated",TRUE
"pc2001__18__04","labor_force_participation_age15plus",0.454326091921551,0.0335473827396037,285,12,227657.495,99.3204128177851,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__18__05","labor_force_participation_age15plus",0.50232791365418,0.0240503491707162,614,24,1013460.055,243.902496617422,TRUE,,"estimated",TRUE
"pc2001__18__06","labor_force_participation_age15plus",0.457939039705772,0.0231847422805372,555,20,1122282.805,247.821491236431,TRUE,,"estimated",TRUE
"pc2001__18__07","labor_force_participation_age15plus",0.545583165914259,0.0439099437822899,280,12,449744.649999999,96.1976522012048,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__18__08","labor_force_participation_age15plus",0.559295766106765,0.0412986633190921,431,16,422067.444999999,136.693428193683,TRUE,,"estimated",TRUE
"pc2001__18__09","labor_force_participation_age15plus",0.527992775869288,0.0403709850001813,418,16,694599.834999999,91.3240224835886,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__18__10","labor_force_participation_age15plus",0.540229959078444,0.0302232919083401,678,24,1545073.16,246.215778330402,TRUE,,"estimated",TRUE
"pc2001__18__11","labor_force_participation_age15plus",0.589456376938267,0.0361551173903307,666,24,1165250.97,231.987945269436,TRUE,,"estimated",TRUE
"pc2001__18__12","labor_force_participation_age15plus",0.672550273663506,0.0390904497548708,418,16,688503.384999999,113.087549367405,TRUE,,"estimated",TRUE
"pc2001__18__13","labor_force_participation_age15plus",0.636271198601123,0.0563147039867713,350,12,502323.24,136.9341690326,TRUE,,"estimated",TRUE
"pc2001__18__14","labor_force_participation_age15plus",0.56763715436069,0.0444894335243408,483,16,862714.184999998,164.769403740769,TRUE,,"estimated",TRUE
"pc2001__18__15","labor_force_participation_age15plus",0.61434853119483,0.062859934140542,419,16,868242.110000001,172.003937249749,TRUE,,"estimated",TRUE
"pc2001__18__16","labor_force_participation_age15plus",0.478828690933978,0.022680448857923,477,16,768799.65,193.829749840385,TRUE,,"estimated",TRUE
"pc2001__18__17","labor_force_participation_age15plus",0.534148028037037,0.0439563619316106,482,16,788060.440000001,165.899549928973,TRUE,,"estimated",TRUE
"pc2001__18__18","labor_force_participation_age15plus",0.539641940701875,0.039083648479446,382,16,565130.695,103.64435970138,TRUE,,"estimated",TRUE
