"district_code_0708","state_code_2001","district_code_2001","social_group","reference_group","ling_distance_nonzero_mean","hindi_belt_2001","log_population_2001","urban_share_2001","adult_secondary_plus_share_2001","sc_share_2001","st_share_2001","muslim_share_2001","agricultural_worker_share_2001","dependency_ratio_2001","electricity_access_share_2001","log_population_density_2001","outcome","group_value","reference_value","gap_percentage_points"
"02212","02","12","Scheduled Tribe","Other",4.91092567732487,TRUE,11.2687370150603,0,19.7102708967116,9.73395971098118,71.8308780350806,0.390634973319376,67.0933467193742,53.1236535975872,91.0976372648092,2.4945693828773,"enrollment_rate_0708",72.5341234854902,,
"05102","05","02","Scheduled Tribe","Other",4.09951060358891,TRUE,12.8222280844827,13.6902302900699,19.7458120000381,18.2360898479583,2.83076690454397,1.00578087747294,70.4029041638084,69.55789961748,53.5221824478877,3.85557453960084,"enrollment_rate_0708",64.7059558045225,89.7025672730563,-24.9966114685338
"05105","05","05","Scheduled Tribe","Other",2.00576476288685,TRUE,14.0640434547039,52.9380888091266,34.1539773101057,13.527976208582,7.74710777191,10.8565893196001,25.7771396466696,58.424909105089,83.7576498845593,6.0343448568899,"enrollment_rate_0708",87.1287106176565,87.7256181895316,-0.596907571875107
"05107","05","07","Scheduled Tribe","Other",3.32220479498095,TRUE,13.0439455156201,12.9427695662237,19.4926308721736,23.0265050650134,4.17033500688963,0.871965372310395,68.8786114368247,70.4061303247419,51.549081311542,4.15603899747967,"enrollment_rate_0708",91.9426112190928,84.3328931518511,7.6097180672417
"05109","05","09","Scheduled Tribe","Other",2.64102564102564,TRUE,13.3543746936106,8.64380787450025,18.2185262913096,22.2704328009553,0.139239763577859,1.15499225300404,76.2702699002676,75.3484073205904,50.1038569016273,5.31385850230775,"enrollment_rate_0708",100,86.4599035378458,13.5400964621542
"07101","07","01","Scheduled Tribe","Other",1.98895273314531,TRUE,14.866635982798,90.7243917844543,36.2118446263144,19.3354536680988,0,6.06141001213268,2.27834581739517,58.3614134064866,92.9530458359342,8.7728605938667,"enrollment_rate_0708",72.721841356725,78.4720819148499,-5.7502405581249
"08115","08","15","Scheduled Tribe","Other",1.03974175617117,TRUE,14.8755569856833,33.8500019920284,14.4921002725909,15.810227247138,2.75558157702827,10.7435809049352,59.2878429044469,81.0983406030007,56.6329805364107,4.83810735594274,"enrollment_rate_0708",39.5560921271674,76.9369106640944,-37.380818536927
"08117","08","17","Scheduled Tribe","Other",1.11013416201651,TRUE,14.4909188302942,7.4003160570735,5.86867233485938,15.7263078070169,6.04060900788107,11.803433876127,77.9106671639146,90.4027495052235,23.2305273615206,4.23604872370408,"enrollment_rate_0708",41.9244578116956,68.9624931049252,-27.0380352932296
"08118","08","18","Scheduled Tribe","Other",1.01379496832962,TRUE,14.186342812578,7.59134263668613,4.43142769257811,18.0349082777755,8.75115601750245,3.99837122310103,77.4683756664178,92.7427640746981,38.3580773188299,4.90535514387862,"enrollment_rate_0708",61.5968386381088,82.4147122929864,-20.8178736548776
"08119","08","19","Scheduled Tribe","Other",1.02205013713031,TRUE,13.6542931340817,17.7286757129245,9.65912256165319,19.149648634073,24.7633963767188,2.98893088648078,50.5654177752577,80.1136809676673,61.4634445159117,5.10573690673588,"enrollment_rate_0708",70.9838089998822,66.4223709026005,4.56143809728169
