"comparison_id","comparison_family","left_round","right_round","district_2001","outcome_id","transform","estimate_left","estimate_right","absolute_change","proportional_change","finite_common","preferred_common","preferred_eligible_left","preferred_eligible_right","n_households_left","n_households_right","n_fsu_left","n_fsu_right","kish_effective_n_left","kish_effective_n_right"
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__23__40","weighted_median_real_mpce","identity",996.523824990079,731.229672122546,-265.294152867533,-0.266219578714211,TRUE,FALSE,FALSE,TRUE,48,96,12,12,21.561429828513,24.8475417078783
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__23__41","weighted_median_real_mpce","identity",658.240683875975,665.585358509025,7.34467463304998,0.0111580381051528,TRUE,FALSE,FALSE,FALSE,48,64,12,8,17.9080809324485,10.5610408642598
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__23__42","weighted_median_real_mpce","identity",819.028631019866,825.454183345922,6.42555232605605,0.00784533297456874,TRUE,FALSE,FALSE,TRUE,48,96,12,12,19.4080201127102,34.0270458359761
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__23__43","weighted_median_real_mpce","identity",696.18565621344,1044.95401989388,348.76836368044,0.50097033825344,TRUE,FALSE,TRUE,FALSE,80,160,20,20,37.0736297273312,24.4936468119785
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__23__44","weighted_median_real_mpce","identity",853.252042747901,1199.84368523736,346.591642489459,0.406200776705157,TRUE,TRUE,TRUE,TRUE,64,96,16,12,30.9945537622588,27.2084031532207
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__23__45","weighted_median_real_mpce","identity",540.878465864776,706.047988102124,165.169522237348,0.305372708771589,TRUE,TRUE,TRUE,TRUE,64,128,16,16,25.1184090250322,35.6042730461437
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__24__01","weighted_median_real_mpce","identity",985.935093965067,1083.23303506829,97.297941103223,0.0986859497129031,TRUE,TRUE,TRUE,TRUE,80,95,20,12,29.2687944405838,28.5043990602799
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__24__02","weighted_median_real_mpce","identity",909.160298933769,838.074320502146,-71.0859784316231,-0.078188608230023,TRUE,TRUE,TRUE,TRUE,80,127,20,16,32.6390686310593,33.5304024552025
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__24__03","weighted_median_real_mpce","identity",621.290170294218,782.272745500787,160.982575206569,0.259110127447106,TRUE,FALSE,FALSE,TRUE,48,96,12,12,19.3588717045588,26.9152104685011
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__24__04","weighted_median_real_mpce","identity",871.978531973933,836.781110189848,-35.1974217840849,-0.0403650095655533,TRUE,TRUE,TRUE,TRUE,80,95,20,12,29.6550819060049,29.9471332070528
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__24__05","weighted_median_real_mpce","identity",1087.59813391937,1164.49851225508,76.90037833571,0.0707066111437546,TRUE,TRUE,TRUE,TRUE,64,124,16,16,23.6257824516481,26.0064337288169
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__24__06","weighted_median_real_mpce","identity",1439.46618161942,981.785425206262,-457.680756413158,-0.317951725616965,TRUE,TRUE,TRUE,TRUE,64,96,16,12,27.3715210504071,27.9875462185893
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__24__07","weighted_median_real_mpce","identity",1361.69472430085,1404.18786057461,42.49313627376,0.0312060666134825,TRUE,TRUE,TRUE,TRUE,252,380,63,48,90.6746944676257,154.975363824399
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__24__08","weighted_median_real_mpce","identity",1048.36345612184,1014.6154259107,-33.7480302111401,-0.0321911547126819,TRUE,TRUE,TRUE,TRUE,80,96,20,12,34.8452934392888,27.5094306552549
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__24__09","weighted_median_real_mpce","identity",1112.56286776865,1339.84808745477,227.28521968612,0.204289776578614,TRUE,TRUE,TRUE,TRUE,112,224,28,28,32.1028472824251,59.9761152349643
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__24__10","weighted_median_real_mpce","identity",1136.60204124984,1305.42757181748,168.82553056764,0.14853530474219,TRUE,TRUE,TRUE,TRUE,80,160,20,20,29.0400732713101,56.4091029351845
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__24__11","weighted_median_real_mpce","identity",1338.89077822083,1240.14686779747,-98.7439104233601,-0.0737505344196745,TRUE,FALSE,FALSE,TRUE,48,64,12,8,21.5363402975181,23.3584521355407
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__24__12","weighted_median_real_mpce","identity",1437.45396142385,1305.76188133326,-131.69208009059,-0.0916148159347965,TRUE,TRUE,TRUE,TRUE,76,160,19,20,33.0492025452665,59.9611476443004
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__24__13","weighted_median_real_mpce","identity",1178.26785068518,1306.25882537487,127.99097468969,0.108626382885064,TRUE,FALSE,FALSE,TRUE,48,96,12,12,18.5538365245126,24.0865849411145
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__24__14","weighted_median_real_mpce","identity",1072.57183098975,1131.22761993856,58.6557889488101,0.0546870496260224,TRUE,TRUE,TRUE,TRUE,96,160,24,20,37.0523788536693,53.120928292088
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__24__15","weighted_median_real_mpce","identity",1148.56332794353,1240.81817742652,92.2548494829898,0.0803219528592903,TRUE,TRUE,TRUE,TRUE,79,121,20,16,35.0995588225521,25.4561008120992
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__24__16","weighted_median_real_mpce","identity",1165.85119232289,911.850904350547,-254.000287972343,-0.217866816661449,TRUE,FALSE,TRUE,FALSE,80,93,20,12,26.7545563180314,16.653333757751
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__24__17","weighted_median_real_mpce","identity",806.102146316707,990.466584065919,184.364437749212,0.228711012111333,TRUE,TRUE,TRUE,TRUE,60,128,15,16,24.6069408245238,21.5588873556524
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__24__18","weighted_median_real_mpce","identity",985.368689364449,868.584419602783,-116.784269761666,-0.118518348535095,TRUE,FALSE,TRUE,FALSE,64,95,16,12,23.0828120512767,15.5758290854571
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__24__19","weighted_median_real_mpce","identity",1283.4727291281,952.271607592371,-331.201121535729,-0.258050766501851,TRUE,TRUE,TRUE,TRUE,144,254,36,32,62.5872182678795,72.3130562216064
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__24__20","weighted_median_real_mpce","identity",1050.11527999397,1003.18470824805,-46.93057174592,-0.044690875982863,TRUE,FALSE,FALSE,TRUE,48,96,12,12,17.684536370544,21.4396037081154
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__24__21","weighted_median_real_mpce","identity",1197.67601382918,1465.83961098679,268.16359715761,0.223903287751622,TRUE,FALSE,FALSE,TRUE,48,96,12,12,21.3440931606687,36.1758172349486
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__24__22","weighted_median_real_mpce","identity",1158.25179663219,1539.88668308193,381.63488644974,0.329492160132544,TRUE,TRUE,TRUE,TRUE,192,338,48,44,70.2857184171851,66.2123514825621
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__24__23","weighted_median_real_mpce","identity",737.342506184367,847.698349603963,110.355843419596,0.149667003453619,TRUE,FALSE,FALSE,FALSE,32,32,8,4,14.8453653002741,9.9079237229285
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__24__24","weighted_median_real_mpce","identity",1106.33547746454,1133.30048815198,26.9650106874401,0.0243732676359955,TRUE,FALSE,FALSE,TRUE,48,96,12,12,26.1404091930394,30.9143816340226
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__24__25","weighted_median_real_mpce","identity",1113.6188739328,990.330001887208,-123.288872045592,-0.110710113604838,TRUE,TRUE,TRUE,TRUE,64,96,16,12,26.3389076357299,29.4402545383916
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__25__01","weighted_median_real_mpce","identity",1360.22630871291,996.735546433382,-363.490762279528,-0.267228151632705,TRUE,FALSE,FALSE,FALSE,48,32,12,4,18.7975692870342,10.1339700323202
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__25__02","weighted_median_real_mpce","identity",1474.81407410139,1305.65080798646,-169.16326611493,-0.114701418358787,TRUE,FALSE,FALSE,TRUE,80,96,20,12,33.9119337397006,39.9639672568273
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__26__01","weighted_median_real_mpce","identity",967.928389116915,883.340646298051,-84.5877428188641,-0.0873904968280115,TRUE,TRUE,TRUE,TRUE,128,192,32,24,41.6239848306109,53.6457574128495
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__27__01","weighted_median_real_mpce","identity",929.273270745505,894.740013044456,-34.533257701049,-0.0371615743056344,TRUE,TRUE,TRUE,TRUE,64,128,16,16,24.8385366553848,31.7989506657998
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__27__02","weighted_median_real_mpce","identity",1060.8749161409,1169.54092851829,108.66601237739,0.102430560591139,TRUE,TRUE,TRUE,TRUE,64,160,16,20,29.049492002702,35.1937764420904
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__27__03","weighted_median_real_mpce","identity",991.563931680096,1070.20272532478,78.638793644684,0.0793078400012385,TRUE,TRUE,TRUE,TRUE,143,288,36,36,65.5212021818052,85.7140618156171
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__27__04","weighted_median_real_mpce","identity",981.452979711887,994.819685735944,13.366706024057,0.0136193035228044,TRUE,TRUE,TRUE,TRUE,96,192,24,24,44.5220414696643,39.9478082521946
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__27__05","weighted_median_real_mpce","identity",791.016238201377,1070.99177934118,279.975541139803,0.353944113431116,TRUE,TRUE,TRUE,TRUE,64,128,16,16,33.0741606713717,30.1127192133773
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__27__06","weighted_median_real_mpce","identity",961.445835097295,1056.11675249475,94.670917397455,0.0984672395901269,TRUE,FALSE,FALSE,TRUE,48,96,12,12,22.8765889395868,24.3843462908827
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__27__07","weighted_median_real_mpce","identity",853.374031158759,816.434010003494,-36.940021155265,-0.0432870228135554,TRUE,TRUE,TRUE,TRUE,111,224,28,28,50.3137647683398,54.3146138525672
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__27__08","weighted_median_real_mpce","identity",1101.58910153955,1243.94451951475,142.3554179752,0.129227329660622,TRUE,FALSE,FALSE,TRUE,48,128,12,16,16.0683057587963,34.2827821788181
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__27__09","weighted_median_real_mpce","identity",1140.15187279774,1433.25201186587,293.10013906813,0.257071137680028,TRUE,TRUE,TRUE,TRUE,175,346,44,44,74.6962503073751,124.459380531176
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__27__10","weighted_median_real_mpce","identity",824.857539187868,901.700774146254,76.843234958386,0.0931594018453705,TRUE,FALSE,FALSE,TRUE,48,95,12,12,22.184799331213,28.2315170515696
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__27__11","weighted_median_real_mpce","identity",963.108196604651,870.533524503535,-92.574672101116,-0.0961207395259219,TRUE,TRUE,TRUE,TRUE,64,127,16,16,31.8098501865063,55.2572742672159
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__27__12","weighted_median_real_mpce","identity",823.392245204107,892.559443212095,69.167198007988,0.0840027318824729,TRUE,FALSE,FALSE,FALSE,48,96,12,12,17.9500072818811,19.7251646250977
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__27__13","weighted_median_real_mpce","identity",906.374377111939,830.655168369525,-75.719208742414,-0.0835407648919698,TRUE,FALSE,TRUE,FALSE,80,160,20,20,37.9154544075564,18.247039836761
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__27__14","weighted_median_real_mpce","identity",772.500332337678,961.557512539552,189.057180201874,0.244734108566354,TRUE,TRUE,TRUE,TRUE,112,224,28,28,50.3374343131107,55.3446604276561
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__27__15","weighted_median_real_mpce","identity",853.659519037792,865.116488541645,11.456969503853,0.0134210059729279,TRUE,TRUE,TRUE,TRUE,112,224,28,28,47.6819375354175,74.9568411335374
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__27__16","weighted_median_real_mpce","identity",790.808883162338,924.008031880446,133.199148718108,0.168434057272425,TRUE,FALSE,FALSE,TRUE,48,96,12,12,17.5962831760673,29.6519475203875
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__27__17","weighted_median_real_mpce","identity",669.941035825089,826.698687245304,156.757651420215,0.233987236245582,TRUE,TRUE,TRUE,TRUE,64,128,16,16,25.7905400175764,31.6133531311774
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__27__18","weighted_median_real_mpce","identity",920.193962490638,1153.00196589278,232.808003402142,0.252998838171045,TRUE,TRUE,TRUE,TRUE,64,160,16,20,31.9389231689228,24.6188895084247
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__27__19","weighted_median_real_mpce","identity",906.70316270629,1197.94226443397,291.23910172768,0.321206667966616,TRUE,TRUE,TRUE,TRUE,112,224,28,28,55.1457634275236,59.787241417462
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__27__20","weighted_median_real_mpce","identity",878.871642751178,1300.02098818312,421.149345431942,0.479193234763607,TRUE,TRUE,TRUE,TRUE,192,384,48,48,88.2677372490108,120.044566655197
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__27__21","weighted_median_real_mpce","identity",1943.63580076748,1760.09547263968,-183.5403281278,-0.0944314403219604,TRUE,TRUE,TRUE,TRUE,383,716,96,92,123.623091778534,283.023734042142
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__27__22","weighted_median_real_mpce","identity",1639.56086440115,1858.06399162868,218.50312722753,0.133269299098169,TRUE,TRUE,TRUE,TRUE,457,772,116,98,196.339433853035,317.383213413073
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__27__24","weighted_median_real_mpce","identity",1222.2463200172,1636.09049547646,413.84417545926,0.338593104091683,TRUE,TRUE,TRUE,TRUE,95,186,24,24,48.2372735985165,72.8256393393652
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__27__25","weighted_median_real_mpce","identity",1410.96124672206,1522.38581516739,111.42456844533,0.0789706795308456,TRUE,TRUE,TRUE,TRUE,302,603,76,76,100.517857193902,199.748795099445
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__27__26","weighted_median_real_mpce","identity",1240.21436109591,1202.8965037669,-37.3178573290099,-0.0300898445459333,TRUE,TRUE,TRUE,TRUE,144,287,36,36,61.4286033345212,76.800620635305
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__27__27","weighted_median_real_mpce","identity",932.224246358478,1034.01982801654,101.795581658062,0.109196453595477,TRUE,TRUE,TRUE,TRUE,80,192,20,24,37.3264750149151,31.4185466041375
