"target_unit_2001","census_2011_source_district_count","census_2011_parent_reconstruction_complete","log_nonfarm_employment_2013","log_firms_total_2013","mean_employment_per_firm_2013","female_employment_share_2013","hired_employment_share_2013","private_employment_share_2013","manufacturing_employment_share_2013","services_employment_share_2013","log_nonfarm_employment_2005","log_firms_total_2005","mean_employment_per_firm_2005","female_employment_share_2005","hired_employment_share_2005","private_employment_share_2005","manufacturing_employment_share_2005","services_employment_share_2005","log_nonfarm_employment_change_2013_2005","log_firms_total_change_2013_2005","mean_employment_per_firm_change_2013_2005","female_employment_share_change_2013_2005","hired_employment_share_change_2013_2005","private_employment_share_change_2013_2005","manufacturing_employment_share_change_2013_2005","services_employment_share_change_2013_2005"
"pc2001__11__03",1,TRUE,9.81553027377699,9.05508908670489,2.13921980845597,0.340685739244377,0.537398995413846,0.71822450316663,0.137966804979253,0.857337846691417,9.08918917041203,7.99091546309133,2.99898442789438,0.328140873687775,0.656620386048087,0.612597358618354,0.123941754148324,0.874252172931482,0.726341103364959,1.06417362361356,-0.85976461943841,0.012544865556602,-0.119221390634241,0.105627144548276,0.014025050830929,-0.0169143262400651
"pc2001__11__04",1,TRUE,10.8250841832005,9.77315105080812,2.86318067897015,0.333625114391438,0.578303425774878,0.786376477141607,0.149683682807464,0.849938328094537,10.2183347880606,9.03252863066006,3.27332457293035,0.272982737856283,0.701361264187438,0.67333309003321,0.0706178606620196,0.920075909638334,0.6067493951399,0.74062242014806,-0.4101438939602,0.060642376535155,-0.12305783841256,0.113043387108397,0.0790658221454444,-0.070137581543797
"pc2001__12__01",1,TRUE,8.01763715990848,7.20042489294496,2.26417910447761,0.30323005932762,0.543506921555702,0.747857613711272,0.120632827949901,0.879367172050099,7.62608275807238,6.79682371827486,2.29162011173184,0.300341296928328,0.72549975621648,0.680643588493418,0.0945880058508045,0.905411994149195,0.3915544018361,0.4036011746701,-0.0274410072542302,0.00288876239929198,-0.181992834660778,0.067214025217854,0.0260448220990965,-0.0260448220990961
"pc2001__12__02",,,,,,,,,,,8.99193557500915,7.77401507725073,3.38015138772077,0.241975615824832,0.716844986315004,0.552251803931326,0.180890768847972,0.77668574272207,,,,,,,,
"pc2001__12__03",,,,,,,,,,,8.02256894698825,7.1276936993474,2.4470304975923,0.24335847818957,0.632666448015743,0.637586093801246,0.118727451623483,0.875696949819613,,,,,,,,
"pc2001__12__04",,,,,,,,,,,9.7509771933138,8.5424709986005,3.34847893915757,0.257527226137092,0.690699435094054,0.685516277444529,0.175353794187875,0.823714402189738,,,,,,,,
"pc2001__12__05",,,,,,,,,,,9.00859131751613,7.85205020726589,3.17891870867367,0.263183653493209,0.661690933561728,0.585953750152943,0.155267343692647,0.830784289734492,,,,,,,,
"pc2001__12__06",,,,,,,,,,,8.27690348126706,7.02375895473844,3.5013357079252,0.242624618514751,0.751525940996948,0.509155645981689,0.175737538148525,0.8176500508647,,,,,,,,
"pc2001__12__07",,,,,,,,,,,8.93247660846174,7.92262357421729,2.74519753533889,0.190652231317666,0.612358067071561,0.608793240031687,0.0846316345392131,0.904673884341167,,,,,,,,
"pc2001__12__08",,,,,,,,,,,8.73101341526956,7.57865685059476,3.16564417177914,0.205264857881137,0.702519379844961,0.61062661498708,0.152616279069767,0.835917312661499,,,,,,,,
"pc2001__12__09",1,TRUE,7.66340766489348,6.66440902035041,2.7155612244898,0.302489431658055,0.685767966181306,0.618130577736026,0.102865194927196,0.893846876467825,7.82404601085629,6.3818160174061,4.23011844331641,0.2152,0.754,0.3436,0.1204,0.8752,-0.16063834596281,0.28259300294431,-1.51455721882661,0.087289431658055,-0.068232033818694,0.274530577736026,-0.017534805072804,0.018646876467825
"pc2001__12__10",2,TRUE,8.81714962474341,7.11720550316434,5.47364152473641,0.426433545710476,0.793302711512817,0.714031708401245,0.0438583493850941,0.94695510445992,8.4906438561827,7.46450983463653,2.79025787965616,0.185253645512426,0.632162661737523,0.596220989936332,0.165947833230643,0.832203737933867,0.326505768560709,-0.34730433147219,2.68338364508025,0.24117990019805,0.161140049775294,0.117810718464913,-0.122089483845549,0.114751366526053
"pc2001__12__11",,,,,,,,,,,9.05228206731791,8.0494270571107,2.72605363984674,0.182712579058327,0.663855703911923,0.58690559850082,0.182126961817756,0.787303818224409,,,,,,,,
"pc2001__12__12",1,TRUE,9.14291769565875,7.65349490966125,4.43453510436433,0.264441591784339,0.744651262302097,0.673406076166025,0.249144201968335,0.718549422336329,8.73600738456922,7.722677516468,2.75475874280655,0.192350956130484,0.634099309014945,0.55793025871766,0.185601799775028,0.753655793025872,0.406910311089531,-0.0691826068067503,1.67977636155778,0.072090635653855,0.110551953287152,0.115475817448365,0.063542402193307,-0.035106370689543
"pc2001__12__13",1,TRUE,7.52833176670725,6.62804137617953,2.46031746031746,0.32258064516129,0.626881720430107,0.702150537634409,0.089247311827957,0.910752688172043,8.00235954625271,7.08506429395255,2.50251256281407,0.216532797858099,0.671017402945114,0.621820615796519,0.134203480589023,0.864457831325301,-0.474027779545461,-0.45702291777302,-0.0421951024966098,0.106047847303191,-0.044135682515007,0.08032992183789,-0.044956168761066,0.0462948568467421
"pc2001__13__01",1,TRUE,9.78891809779299,8.91233856711755,2.40266738515425,0.367647883375385,0.371572750210261,0.895318194561256,0.161760583123073,0.79708438463695,9.28628237555134,7.69028602067677,4.93324188385917,0.352766706831032,0.633052182778756,0.668180554268236,0.087403837241635,0.90916674390583,0.502635722241651,1.22205254644078,-2.53057449870492,0.014881176544353,-0.261479432568495,0.22713764029302,0.074356745881438,-0.11208235926888
"pc2001__13__02",,,,,,,,,,,9.53784393861464,8.24380842366528,3.64747634069401,0.273225225225225,0.629117117117117,0.613693693693694,0.0636396396396396,0.932828828828829,,,,,,,,
"pc2001__13__03",1,TRUE,9.67457740632758,8.59766657556611,2.93559697361137,0.395021372894141,0.636346492330903,0.722152376162937,0.159668091526276,0.83392004023133,9.26558584620216,7.93200315236138,3.79461400359066,0.370268735806207,0.672596517789553,0.65215745647237,0.109859954579864,0.877838758516276,0.40899156012542,0.66566342320473,-0.85901702997929,0.024752637087934,-0.03625002545865,0.069994919690567,0.049808136946412,-0.043918718284946
"pc2001__13__04",1,TRUE,9.029897050194,7.96171881598136,2.91007319623562,0.388549526889448,0.63432746436699,0.705114384956282,0.0927057132590729,0.905617439214277,9.01954299670119,7.83597458172157,3.26600790513834,0.332929928597362,0.531768122957764,0.718262132397434,0.0867723587074912,0.911775384243011,0.0103540534928097,0.12574423425979,-0.35593470890272,0.055619598292086,0.102559341409226,-0.013147747441152,0.0059333545515817,-0.00615794502873401
"pc2001__13__05",1,TRUE,9.44240402066495,8.37008432637803,2.92215013901761,0.403266730098319,0.522835394862036,0.847684744687599,0.0883285759594037,0.877973358705994,9.06843112579349,7.87359778968554,3.3030072325847,0.309553993315662,0.545810764088971,0.762590757174138,0.0880488648150282,0.831162844301026,0.373972894871461,0.49648653669249,-0.38085709356709,0.093712736782657,-0.022975369226935,0.085093987513461,0.0002797111443755,0.046810514404968
"pc2001__13__06",,,,,,,,,,,10.1059384806252,9.02304647355567,2.95320791123975,0.227825873897419,0.51625285854296,0.889701078079059,0.116832734400523,0.877368507023848,,,,,,,,
"pc2001__13__07",,,,,,,,,,,10.337378134828,8.99652814809086,3.82229102167183,0.378810950915276,0.553636805443058,0.793649765106107,0.0531022193422971,0.941649117122955,,,,,,,,
"pc2001__13__08",,,,,,,,,,,9.03300635669327,7.92008319905323,3.04324127906977,0.353194029850746,0.533134328358209,0.71665671641791,0.114029850746269,0.878328358208955,,,,,,,,
"pc2001__14__01",,,,,,,,,,,9.47054846742721,8.6645781783293,2.23886779426993,0.313521430773975,0.416358310206599,0.816296638914585,0.0937403638606229,0.865016959605304,,,,,,,,
"pc2001__14__02",,,,,,,,,,,8.61558951327243,7.65586401761606,2.61097964978703,0.278412180532898,0.356171832517673,0.781402936378467,0.0931665760377016,0.899583106760921,,,,,,,,
"pc2001__14__03",,,,,,,,,,,9.47876316948915,8.68033192879342,2.22205232755691,0.349950302010857,0.404694548512883,0.839972474959859,0.0929734689196422,0.893340469454851,,,,,,,,
"pc2001__14__04",1,TRUE,10.7409082222525,10.3313336604259,1.50617686365266,0.424407029085873,0.202324272853186,0.950225069252078,0.133396814404432,0.66771987534626,10.1738962963175,9.57456673206775,1.82089759622065,0.418084700495994,0.21236169400992,0.914727203357497,0.143533002670736,0.695154521175124,0.567011925935001,0.75676692835815,-0.31472073256799,0.00632232858987902,-0.010037421156734,0.0354978658945809,-0.010136188266304,-0.027434645828864
"pc2001__14__05",1,TRUE,11.1796182144922,10.6778229382829,1.65168383929189,0.401269974181844,0.287195589979764,0.966520131184146,0.151852627171865,0.771669806712721,10.5958575543604,9.88600693034748,2.03368745188607,0.366255829447034,0.332096783962206,0.887590091454181,0.153821694627824,0.821459935800376,0.5837606601318,0.79181600793542,-0.38200361259418,0.03501414473481,-0.044901193982442,0.078930039729965,-0.00196906745595898,-0.049790129087655
"pc2001__14__06",1,TRUE,11.4865198860905,10.8233319626096,1.94097014627925,0.385013450520566,0.385896461794361,0.945078752284535,0.172187198390045,0.799104667638664,10.7950036981793,10.0851530741664,2.03368745188607,0.366255829447036,0.332096783962206,0.887590091454182,0.153821694627824,0.821459935800376,0.6915161879112,0.738178888443201,-0.09271730560682,0.01875762107353,0.053799677832155,0.057488660830353,0.018365503762221,-0.0223552681617121
"pc2001__14__07",,,,,,,,,,,10.6768909368506,9.96704031283768,2.03368745188606,0.366255829447035,0.332096783962207,0.887590091454184,0.153821694627824,0.821459935800377,,,,,,,,
"pc2001__14__08",1,TRUE,9.64562314849353,8.84000106584339,2.23808834178132,0.389543160346836,0.429338682541737,0.851106509641517,0.0944092144428627,0.886760709201501,9.03193115200214,8.11252776347864,2.50779376498801,0.313889552952426,0.392660769782453,0.779823093473584,0.117618933779584,0.879512311737987,0.61369199649139,0.72747330236475,-0.26970542320669,0.07565360739441,0.036677912759284,0.071283416167933,-0.0232097193367213,0.00724839746351391
"pc2001__14__09",,,,,,,,,,,8.7668618216698,8.20083725837985,1.76125137211855,0.292458709878467,0.237612963540044,0.910875662200062,0.112651916484886,0.871766905578062,,,,,,,,
"pc2001__15__01",1,TRUE,8.68152048483791,7.92732436030979,2.12590187590188,0.402681147123706,0.573222467334125,0.6541659596131,0.0875615136602749,0.91125063634821,8.15478757276852,7.57712193087668,1.78187403993856,0.379310344827586,0.645977011494253,0.44051724137931,0.0936781609195402,0.9,0.52673291206939,0.35020242943311,0.34402783596332,0.02337080229612,-0.072754544160128,0.21364871823379,-0.00611664725926531,0.01125063634821
"pc2001__15__02",1,TRUE,8.93353229607628,8.16876982367527,2.14848398979881,0.422447902927987,0.523608546557637,0.766684252176207,0.116855710894223,0.879055658137694,8.38320455141292,7.85282781228174,1.69957248348232,0.393551337754402,0.560713469014407,0.602789846787103,0.115024010976446,0.870569403155728,0.55032774466336,0.315942011393529,0.44891150631649,0.028896565173585,-0.03710492245677,0.163894405389104,0.001831699917777,0.00848625498196609
"pc2001__15__03",,,,,,,,,,,10.4271208073211,9.72806216243001,2.0118579430342,0.443621716079732,0.546870834937654,0.72680152830021,0.134348251044042,0.857684447472085,,,,,,,,
"pc2001__15__04",,,,,,,,,,,8.75368722709858,8.16137502319749,1.80816443048815,0.375434164824755,0.563624881591411,0.543574360593622,0.11982949163246,0.873855383643827,,,,,,,,
"pc2001__15__05",,,,,,,,,,,8.21716859576607,7.66199755890189,1.74223894637817,0.404967602591793,0.615280777537797,0.484071274298056,0.0947624190064795,0.900647948164147,,,,,,,,
"pc2001__15__06",,,,,,,,,,,9.24387185518498,8.57168137670031,1.95852272727273,0.396576733391355,0.581955323469684,0.537375495600039,0.116333043225994,0.882023015182284,,,,,,,,
"pc2001__15__07",1,TRUE,8.84922702143852,8.12888014212564,2.05514597463875,0.361027407088535,0.505667958100158,0.743578705696657,0.0621323001865404,0.935284832831109,8.31996102188653,7.56371966841437,2.13025428126622,0.317661388550548,0.592448233861145,0.535200974421437,0.0823386114494519,0.909866017052375,0.52926599955199,0.56516047371127,-0.0751083066274698,0.043366018537987,-0.086780275760987,0.20837773127522,-0.0202063112629115,0.025418815778734
"pc2001__15__08",,,,,,,,,,,8.31483217928456,7.45066079621154,2.37303893085415,0.368511263467189,0.633937316356513,0.493878550440744,0.0688050930460333,0.9243388834476,,,,,,,,
"pc2001__16__01",1,TRUE,12.1981916720793,11.5943303214208,1.8291682414432,0.17889432041526,0.435443229350401,0.787532127198508,0.178657461069395,0.803714156125586,11.9771624993216,11.3870674139569,1.80415995644975,0.143129243148102,0.426150364596429,0.785673874779985,0.198170731707317,0.782361076188081,0.221029172757699,0.2072629074639,0.0250082849934501,0.035765077267158,0.00929286475397195,0.001858252418523,-0.019513270637922,0.021353079937505
"pc2001__16__02",1,TRUE,11.3745136108157,10.9089972229419,1.59283649800607,0.175023543193146,0.367985851115143,0.772997680134139,0.193697314927533,0.788915175597767,11.2543749190247,10.7534247838603,1.65028852318872,0.148671924576194,0.344444876128314,0.780605307121489,0.204061281842081,0.731328593444449,0.120138691791,0.155572439081601,-0.05745202518265,0.026351618616952,0.023540974986829,-0.00760762698734996,-0.010363966914548,0.057586582153318
"pc2001__16__03",1,TRUE,10.3455738440999,9.84341902607001,1.65227779547627,0.229120473022912,0.393618046852405,0.714611652045374,0.173527426973874,0.791992030592243,10.2087639333889,9.63351441386512,1.77757401100341,0.197641857037583,0.357737656595431,0.755711127487104,0.197162859248342,0.756226971260133,0.136809910710999,0.209904612204889,-0.12529621552714,0.031478615985329,0.035880390256974,-0.04109947544173,-0.023635432274468,0.0357650593321099
"pc2001__16__04",1,TRUE,11.0916205671426,10.5849163401419,1.65981180755805,0.199149636538198,0.372864566665143,0.780734238558954,0.172678644904677,0.810756031027599,11.0162492643087,10.3630935634105,1.92159525087625,0.193689918659108,0.371226686385671,0.792408183386739,0.26566428395366,0.706219702571687,0.0753713028339007,0.2218227767314,-0.2617834433182,0.00545971787909,0.00163788027947198,-0.0116739448277851,-0.092985639048983,0.104536328455912
"pc2001__17__01",,,,,,,,,,,10.6884313855437,9.83643780455807,2.34431577979965,0.203324382068722,0.617519650312642,0.702197306780094,0.0851088852735362,0.865691828214126,,,,,,,,
"pc2001__17__02",,,,,,,,,,,9.43500276925966,8.56731580081945,2.3813962335933,0.241792475437335,0.696461378704369,0.548366482945922,0.0731687834491573,0.892084032270948,,,,,,,,
"pc2001__17__03",1,TRUE,9.56275625899453,8.53856321715243,2.78484729835552,0.27585237258348,0.665869947275923,0.769279437609842,0.0492091388400703,0.878594024604569,8.8778455656769,8.02585198469127,2.34431577979965,0.203324382068723,0.617519650312641,0.702197306780094,0.0851088852735363,0.865691828214125,0.68491069331763,0.512711232461159,0.44053151855587,0.072527990514757,0.048350296963282,0.067082130829748,-0.035899746433466,0.012902196390444
"pc2001__17__04",,,,,,,,,,,9.92422111892303,9.10731047165664,2.26349628644274,0.346001273323865,0.622851265977766,0.679759047945541,0.100935403300847,0.864195112395318,,,,,,,,
"pc2001__17__05",1,TRUE,10.3035045130706,9.27846620102378,2.78720224194302,0.391091597680732,0.536246941716661,0.89519723832825,0.213493313670945,0.743707477293294,9.71842223507111,8.70251025718999,2.76188102359588,0.333975091751399,0.655616388905601,0.787678238373142,0.295349256964082,0.686360628121052,0.58508227799949,0.57595594383379,0.0253212183471399,0.057116505929333,-0.11936944718894,0.107518999955108,-0.081855943293137,0.057346849172242
"pc2001__17__06",1,TRUE,11.4506776514907,10.4051715183848,2.84483802603694,0.430266588623424,0.599052838822966,0.881945405204065,0.125461608045549,0.862991539402969,11.1468637456368,10.1909571024066,2.60102771839016,0.363092319672368,0.621722954460243,0.761197473538488,0.0924206154644825,0.879661408011998,0.3038139058539,0.2142144159782,0.24381030764678,0.067174268951056,-0.0226701156372769,0.120747931665577,0.0330409925810665,-0.016669868609029
"pc2001__17__07",,,,,,,,,,,10.117630721653,9.2259184019395,2.43930294378261,0.368663222473361,0.653737487891508,0.78103810138844,0.122295770100097,0.741685502098805,,,,,,,,
"pc2001__18__01",,,,,,,,,,,11.0325078551067,10.3154328040932,2.04843287791787,0.105623662266951,0.42558994788675,0.849269490926916,0.179238672675713,0.786313521754674,,,,,,,,
"pc2001__18__02",,,,,,,,,,,11.6251329256079,10.9080578745945,2.04843287791787,0.105623662266952,0.425589947886751,0.849269490926917,0.179238672675714,0.786313521754676,,,,,,,,
"pc2001__18__03",1,TRUE,11.4689213294722,10.8159710460673,1.92120056213612,0.180103453680966,0.454422906107947,0.83919745023251,0.134301687653482,0.826354563979309,11.0830805703365,10.3738036329639,2.03252108716026,0.108098553665022,0.424663008561196,0.855105208957747,0.16884154870045,0.80781113109236,0.3858407591357,0.4421674131034,-0.11132052502414,0.072004900015944,0.029759897546751,-0.015907758725237,-0.034539861046968,0.0185434328869489
"pc2001__18__04",,,,,,,,,,,11.0320548364478,10.3149797854344,2.04843287791787,0.105623662266951,0.425589947886751,0.849269490926916,0.179238672675713,0.786313521754675,,,,,,,,
"pc2001__18__05",,,,,,,,,,,11.6311349926165,10.9140599416031,2.04843287791787,0.105623662266951,0.42558994788675,0.849269490926914,0.179238672675713,0.786313521754674,,,,,,,,
