"state_code","district_code","level","state_std","district_std","target_unit_2001","nonfarm_employment","female_employment","hired_employment","private_employment","manufacturing_employment","services_employment","firms_total","informal_employment","source_available","log_nonfarm_employment","log_firms_total","mean_employment_per_firm","female_employment_share","hired_employment_share","private_employment_share","manufacturing_employment_share","services_employment_share","informal_employment_share"
"23","30","district","madhya pradesh","rajgarh","pc2001__23__30",48685,6174,18513,42372,13395,34808,26837,33581,TRUE,10.7931262534129,10.1975368113661,1.81409993665462,0.126815240833932,0.380260860634692,0.87032967032967,0.275136078874397,0.714963541131765,0.689760706583136
"23","31","district","madhya pradesh","vidisha","pc2001__23__31",57695,8398,21176,49439,14388,42864,31478,38744,TRUE,10.9629257936288,10.3570441681115,1.83286739945359,0.145558540601439,0.367033538434873,0.856902677875032,0.249380362249762,0.742941329404628,0.671531328538002
"23","32","district","madhya pradesh","bhopal","pc2001__23__32",146088,22015,88709,130823,29070,115508,58296,49378,TRUE,11.8919644588419,10.9732887593501,2.50596953478798,0.150696840260665,0.607229888834127,0.895508186846284,0.198989650073928,0.790674114232517,0.338001752368435
"23","33","district","madhya pradesh","sehore","pc2001__23__33",45667,5871,23977,39718,9856,35554,23150,29155,TRUE,10.7291312153856,10.0497500595144,1.972656587473,0.128561105393391,0.525039963211947,0.869730877876804,0.215823242166116,0.778549061685681,0.638425996890534
"23","34","district","madhya pradesh","raisen","pc2001__23__34",43486,7467,21658,40862,18676,22604,18637,29653,TRUE,10.680194326195,9.83290413108067,2.3333154477652,0.171710435542473,0.498045347928069,0.939658740744148,0.429471554063377,0.519799475693327,0.681897622223244
"23","35","district","madhya pradesh","betul","pc2001__23__35",68903,17098,28560,57267,17670,39010,31617,49910,TRUE,11.1404549974181,10.361450229602,2.17930227409305,0.248145944298507,0.414495740388662,0.831124914735207,0.256447469631221,0.566158222428632,0.724351624747834
"23","36","district","madhya pradesh","harda","pc2001__23__36",25099,3229,9076,22229,6860,17809,13585,15350,TRUE,10.1305832836888,9.51672152186045,1.84755244755245,0.128650543846368,0.361608032192518,0.885652814853181,0.273317662058249,0.709550181282123,0.611578150523925
"23","37","district","madhya pradesh","hoshangabad","pc2001__23__37",56288,8164,25243,46926,13822,41529,26998,31056,TRUE,10.9382366475373,10.2035180681688,2.08489517742055,0.14503979533826,0.448461483797612,0.833676805002842,0.245558555997726,0.737794911881751,0.551733939738488
"23","38","district","madhya pradesh","katni","pc2001__23__38",75016,17675,27615,72011,36888,35086,34360,47236,TRUE,11.2254567030995,10.4446483760982,2.18323632130384,0.235616401834275,0.368121467420284,0.959941879065799,0.491735096512744,0.467713554441719,0.629679001812947
"23","39","district","madhya pradesh","jabalpur","pc2001__23__39",186405.290464102,35691.883822698,97244.2908297624,169851.484542936,48161.4829391561,135880.96509209,68812.8482005582,99055.2284607833,TRUE,12.135678563149,11.1391457535875,2.70887334761693,0.191474628932657,0.521682032670042,0.911194548824493,0.258369721262987,0.728954445197241,0.531397087572787
"23","40","district","madhya pradesh","narsimhapur","pc2001__23__40",52839,9612,23499,47525,20994,31249,26760,40691,TRUE,10.8750048334004,10.1946635142422,1.97455156950673,0.181911088400613,0.44472832566854,0.899430345010314,0.397320161244535,0.59140029145139,0.77009405931225
"23","41","district","madhya pradesh","dindori","pc2001__23__41",16282,3110,6290,12376,4104,11707,9031,14137,TRUE,9.69781548213392,9.1084183822508,1.80290111837006,0.191008475617246,0.386316177373787,0.760103181427343,0.252057486795234,0.719014863038939,0.868259427588748
"23","42","district","madhya pradesh","mandla","pc2001__23__42",36314,7970,16647,28122,9599,24751,18174,27027,TRUE,10.4999586208306,9.80774728025529,1.99812919555409,0.21947458280553,0.458418240898827,0.774412072478934,0.264333314974941,0.681582860604726,0.744258412733381
"23","43","district","madhya pradesh","chhindwara","pc2001__23__43",89471,13957,46457,76636,21493,63877,45658,59629,TRUE,11.40166982941,10.7289341171096,1.95959087126024,0.155994679840395,0.519240871343787,0.856545696370891,0.240223089045613,0.713940829989606,0.666461758558639
"23","44","district","madhya pradesh","seoni","pc2001__23__44",56948,11182,21606,46670,14404,40279,30918,43686,TRUE,10.9498938497336,10.3390938175563,1.84190439226341,0.196354569080565,0.379398749736602,0.819519561705416,0.252932499824401,0.707294373814708,0.76712088220833
"23","45","district","madhya pradesh","balaghat","pc2001__23__45",87547,20177,31244,75475,27380,55557,44139,63887,TRUE,11.3799310709933,10.6950990243661,1.98343868234441,0.230470490136727,0.356882588780883,0.862108353227409,0.312746296275144,0.634596274001394,0.729745165453985
"24","01","district","gujarat","kachchh","pc2001__24__01",128884,16081,71397,117986,29062,97214,58935,94523,TRUE,11.7666680539924,10.9841904206607,2.1868838550946,0.124771112007697,0.553963253778592,0.915443344402719,0.225489587536079,0.754275162161323,0.73339592191428
"24","02","district","gujarat","banas kantha","pc2001__24__02",116128,17126,61057,103300,26045,89849,53290,89943,TRUE,11.6624483100128,10.8835039752908,2.17917057609308,0.147475199779554,0.525773284651419,0.889535684761642,0.224278382474511,0.773706599614219,0.774516051253789
"24","03","district","gujarat","patan","pc2001__24__03",73872,11761,34962,68574,11747,62073,34787,55866,TRUE,11.2100891447468,10.4569990327521,2.12355190157243,0.159207818930041,0.473278102664068,0.928281351526966,0.159018301927659,0.840277777777778,0.756254061078622
"24","04","district","gujarat","mahesana","pc2001__24__04",128534.167698919,16961.1696507865,70425.4416813575,117489.973010238,29767.0171957888,98168.7331907648,56153.259516338,85465.8049353005,TRUE,11.7639500444628,10.9358400086391,2.28898854324781,0.131958450849557,0.547912223980191,0.91407580656257,0.231588360734678,0.763755933136139,0.664926738666852
"24","05","district","gujarat","sabar kantha","pc2001__24__05",195368.256824878,25492.7199942652,112268.237885348,181906.595554811,49329.7091402421,145474.130273961,80175.2137718133,123376.696344195,TRUE,12.182641553116,11.2919696908729,2.43676627269016,0.130485476036755,0.574649329988043,0.93109596467284,0.252496029508313,0.744614978083975,0.63150840545599
"24","06","district","gujarat","gandhinagar","pc2001__24__06",93325.9749520982,12315.1510787034,51134.4424911235,85307.0158275768,21613.2095531219,71278.2670853793,40771.7090709763,62054.9361578028,TRUE,11.4438537505763,10.6157437147526,2.28898854324783,0.131958450849557,0.547912223980189,0.914075806562564,0.231588360734676,0.763755933136135,0.66492673866685
"24","07","district","gujarat","ahmadabad","pc2001__24__07",538797.743175122,70305.2800057349,309619.762114652,501672.404445189,136044.290859758,401196.869726039,221111.786228187,340255.303655806,TRUE,13.1970955348962,12.3064236726531,2.43676627269016,0.130485476036755,0.57464932998804,0.93109596467284,0.252496029508313,0.744614978083976,0.631508405455988
"24","08","district","gujarat","surendranagar","pc2001__24__08",115357,17965,50698,100956,23223,90407,53000,78901,TRUE,11.6557869466328,10.8780471925343,2.17654716981132,0.155733938989398,0.439487850758948,0.875161455308304,0.201314181194032,0.783714902433316,0.683972364052463
"24","09","district","gujarat","rajkot","pc2001__24__09",318743,40624,161445,293765,87352,228641,136835,200275,TRUE,12.6721404144293,11.8265310994003,2.32939671867578,0.127450642053316,0.506505240899408,0.921635926122299,0.274051508582149,0.717320850967707,0.62832752405543
"24","10","district","gujarat","jamnagar","pc2001__24__10",144085,20544,59951,131511,29060,112321,71331,94489,TRUE,11.8781586821905,11.1750862945205,2.01994925067642,0.14258250338342,0.416080785647361,0.912732067876601,0.201686504493875,0.779546795294444,0.655786514904397
"24","11","district","gujarat","porbandar","pc2001__24__11",43958,5644,18982,40805,10048,31983,21993,30337,TRUE,10.6909899115772,9.9984794998917,1.9987268676397,0.128395286409755,0.431821283952864,0.928272441876337,0.228581828108649,0.727580872651167,0.690136038946267
"24","12","district","gujarat","junagadh","pc2001__24__12",173529,18958,66045,156928,32711,137982,92573,113918,TRUE,12.0641000113756,11.4357528014437,1.87450984628347,0.10924975076212,0.380599208201511,0.904332993332527,0.18850451509546,0.79515239527687,0.656478167914297
"24","13","district","gujarat","amreli","pc2001__24__13",109683,14126,59503,99978,39118,67695,43474,92076,TRUE,11.6053496661597,10.6799183372328,2.52295624971247,0.128789329248835,0.542499749277463,0.911517737479828,0.356645970660905,0.61718771368398,0.839473756188288
"24","14","district","gujarat","bhavnagar","pc2001__24__14",212267,25347,133833,200952,83254,128447,77523,164104,TRUE,12.2656001951947,11.2583299455062,2.73811642996272,0.119410930573287,0.630493670707175,0.946694493256135,0.392213580066614,0.605119966834223,0.773101801033604
"24","15","district","gujarat","anand","pc2001__24__15",124476,20699,65924,114677,30135,94133,53659,92998,TRUE,11.7318682052198,10.8904044879506,2.31975996570939,0.166289083839455,0.529612134066005,0.921277997364954,0.242094861660079,0.75623413348758,0.747115909894277
"24","16","district","gujarat","kheda","pc2001__24__16",141564.857348982,18680.6792705101,77565.1158275191,129401.011162185,32784.7732510892,108120.999723856,61846.0314126857,94130.2589068967,TRUE,11.8605132468757,11.032403211052,2.28898854324781,0.131958450849556,0.54791222398019,0.914075806562564,0.231588360734677,0.763755933136138,0.664926738666852
"24","17","district","gujarat","panch mahals","pc2001__24__17",91579,14305,55244,77893,21080,69909,35292,65677,TRUE,11.4249572667367,10.471411588342,2.59489402697495,0.15620393321613,0.603238733770843,0.850555258301576,0.230183775756451,0.763373699210518,0.717162231515959
"24","18","district","gujarat","dohad","pc2001__24__18",47156,9500,28138,37684,7533,39603,20382,33874,TRUE,10.761216533412,9.92240743738864,2.31361004808164,0.20145898719145,0.596700313851896,0.799134786665536,0.159746373738231,0.839829502078209,0.718339129697175
"24","19","district","gujarat","vadodara","pc2001__24__19",303617,44343,189731,263510,83521,218112,109653,152655,TRUE,12.6235223176659,11.6050761132529,2.76888913208029,0.146049134271138,0.624902426412223,0.867902653672225,0.275086704631164,0.718378746908111,0.502788052052421
"24","20","district","gujarat","narmada","pc2001__24__20",25460,6722,14576,19173,6244,18952,11411,21419,TRUE,10.1448638721114,9.34233308143468,2.23118043992639,0.264021995286724,0.572505891594658,0.75306362922231,0.245247446975648,0.744383346425766,0.841280439905735
"24","21","district","gujarat","bharuch","pc2001__24__21",148964,19629,94829,138754,49995,94875,51738,114911,TRUE,11.9114599449968,10.8539478001804,2.87919904132359,0.13177009210279,0.636590048602347,0.931459950055047,0.335618001664832,0.636898848043823,0.77140114390054
"24","22","district","gujarat","surat","pc2001__24__22",871386,88614,622889,838890,302642,567590,218702,395315,TRUE,13.6778403264359,12.2954653515705,3.98435313806001,0.101693164682471,0.714825576724896,0.962707686375498,0.347311065360242,0.651364607648046,0.453662326454637
"24","23","district","gujarat","the dangs","pc2001__24__23",8673,2293,4840,5736,1457,6904,3876,7086,TRUE,9.06797003068446,8.26255897301066,2.23761609907121,0.264383719589531,0.558053729966563,0.661362850224836,0.167992620777124,0.79603366770437,0.817018332756832
"24","24","district","gujarat","navsari","pc2001__24__24",108263,17912,71817,100124,39488,66517,33877,66523,TRUE,11.592318731033,10.4304915970296,3.19576703958438,0.165448953012571,0.663356825508253,0.924821961334897,0.364741416735173,0.61440196558381,0.614457386179951
"24","25","district","gujarat","valsad","pc2001__24__25",149201,25616,106759,140180,59623,88735,39620,85338,TRUE,11.9130496691422,10.5870893202525,3.76580010095911,0.171687857319991,0.715538099610592,0.939537938753762,0.399615284079865,0.594734619741155,0.57196667582657
"25","01","district","daman and diu","diu","pc2001__25__01",6152,938,3344,5664,548,3697,2353,1375,TRUE,8.72453251118548,7.76344638872736,2.61453463663408,0.152470741222367,0.543563068920676,0.920676202860858,0.0890767230169051,0.60094278283485,0.22350455136541
"25","02","district","daman and diu","daman","pc2001__25__02",53693,7897,46043,52519,38444,14416,7580,4093,TRUE,10.8910379181827,8.93326847863642,7.0835092348285,0.147076900154583,0.857523327063118,0.978134952414654,0.715996498612482,0.268489374778835,0.0762296761216546
"26","01","district","dadra and nagar haveli","dadra and nagar haveli","pc2001__26__01",64606,5798,57970,60818,44767,19821,8153,10892,TRUE,11.0760625647146,9.00614123666291,7.92419968109898,0.0897439866266291,0.89728508188094,0.941367674828963,0.692923257901743,0.306798130204625,0.168591152524533
"27","01","district","maharashtra","nandurbar","pc2001__27__01",55461,6715,28291,42243,10280,44976,28340,35379,TRUE,10.9234353500206,10.2520295132447,1.95698659139026,0.121076071473648,0.510106200753683,0.761670362957754,0.185355475018481,0.810948233894088,0.637907718937632
"27","02","district","maharashtra","dhule","pc2001__27__02",113056,12499,56205,94652,18641,93884,54352,62765,TRUE,11.6356385501589,10.9032366904004,2.08007065057404,0.110555830738749,0.497143008774413,0.837213416360034,0.164882889895273,0.83042032267195,0.555167350693462
"27","03","district","maharashtra","jalgaon","pc2001__27__03",210994,21658,89176,179172,36826,172107,116854,137111,TRUE,12.2595849760349,11.6686805713024,1.80562068906499,0.102647468648398,0.422647089490696,0.849180545418353,0.174535768789634,0.815696180934055,0.649833644558613
"27","04","district","maharashtra","buldana","pc2001__27__04",124603,14256,57929,105663,23773,100294,65917,73639,TRUE,11.7328879620922,11.096151653839,1.89030143968931,0.114411370512748,0.464908549553382,0.8479972392318,0.190789948877635,0.804908389043603,0.590988981003668
"27","05","district","maharashtra","akola","pc2001__27__05",135829,18508,66493,110943,24397,110524,68960,76270,TRUE,11.8191520206456,11.1412819053376,1.96967807424594,0.136259561654728,0.489534635460763,0.816784339132291,0.179615546017419,0.813699578146051,0.561514845872384
"27","06","district","maharashtra","washim","pc2001__27__06",54302,5254,22637,45482,7670,46126,31290,35314,TRUE,10.9023163376563,10.3510538366629,1.73544263342921,0.0967551839711245,0.416872306729034,0.837575043276491,0.141247099554344,0.849434643291223,0.650325954845125
"27","07","district","maharashtra","amravati","pc2001__27__07",174522,21414,78466,143972,28095,146026,93444,95085,TRUE,12.0698060871765,11.445117605365,1.86766405547708,0.122700862928456,0.449605207366407,0.824950436048177,0.160982569532781,0.836719725879832,0.544831024168873
"27","08","district","maharashtra","wardha","pc2001__27__08",112467,19507,60254,96989,21326,90046,48595,79935,TRUE,11.6304151242626,10.7912759239376,2.31437390678053,0.173446433175954,0.535748263935199,0.862377408484266,0.189620066330568,0.800643744387243,0.710741817599829
"27","09","district","maharashtra","nagpur","pc2001__27__09",472294,95846,262541,405736,92214,375682,193558,206768,TRUE,13.0653569520136,12.1733324881405,2.44006447679765,0.20293715355266,0.555884681998924,0.859075067648541,0.195247028334046,0.795440975324692,0.437795102203289
"27","10","district","maharashtra","bhandara","pc2001__27__10",101901,21943,50901,83575,25558,73151,45226,67991,TRUE,11.5317570327054,10.7194274216829,2.25315084243577,0.215336454009284,0.49951423440398,0.820158781562497,0.250812062688295,0.717863416453224,0.667226033110568
"27","11","district","maharashtra","gondiya","pc2001__27__11",101039,25404,47434,87036,30031,67782,44677,71682,TRUE,11.5232618599049,10.7072141067928,2.26154397117085,0.251427666544602,0.469462286839735,0.86140995061313,0.297221864824474,0.670849869852235,0.709448826690684
"27","12","district","maharashtra","gadchiroli","pc2001__27__12",63268,14882,30736,46636,7953,54250,31099,47869,TRUE,11.0551349510834,10.3449309433095,2.03440625100486,0.235221597015869,0.485806410823797,0.737118290446987,0.125703357147373,0.857463488651451,0.756606815451729
"27","13","district","maharashtra","chandrapur","pc2001__27__13",145339,31222,64214,124930,21895,122854,68665,101082,TRUE,11.8868242237286,11.1369948869644,2.1166387533678,0.214821899146134,0.441822222528021,0.859576576142673,0.150647795842823,0.845292729411927,0.695491230846504
"27","14","district","maharashtra","yavatmal","pc2001__27__14",162371,26344,77916,133073,25121,133330,84427,117825,TRUE,11.9976391193354,11.3436425346386,1.92321176874696,0.162245721218691,0.479864015125854,0.819561374876055,0.154713588017565,0.821144169833283,0.725652979904047
"27","15","district","maharashtra","nanded","pc2001__27__15",146786,9114,72190,116592,20827,125135,77740,94571,TRUE,11.8967310227673,11.2611252044062,1.88816568047337,0.0620903900916981,0.491804395514559,0.794299183845871,0.14188682844413,0.852499557178477,0.644278064665568
"27","16","district","maharashtra","hingoli","pc2001__27__16",36470,4612,19158,27942,7016,29374,20134,26421,TRUE,10.5042452838027,9.91016520728937,1.81136386212377,0.126460104195229,0.525308472717302,0.766163970386619,0.192377296408007,0.805429119824513,0.724458459007403
"27","17","district","maharashtra","parbhani","pc2001__27__17",88035,10924,40914,69046,18393,69340,42796,61950,TRUE,11.3854897416605,10.6641999192585,2.05708477427797,0.124087010847958,0.464746975634691,0.784301698188221,0.208928267166468,0.787641279036747,0.703697393082297
"27","18","district","maharashtra","jalna","pc2001__27__18",150318,33704,80587,134772,36806,113209,56434,102595,TRUE,11.9205083290494,10.9408270927324,2.66360704539816,0.224217991192006,0.536110113226626,0.89657925198579,0.244854242339573,0.753130031000945,0.682519724849985
"27","19","district","maharashtra","aurangabad","pc2001__27__19",233410,29828,120586,204948,56948,175360,108145,120464,TRUE,12.3605518428182,11.5912281982274,2.15830597808498,0.12779229681676,0.516627393856304,0.878060065978321,0.243982691401397,0.751296002741956,0.516104708452937
"27","20","district","maharashtra","nashik","pc2001__27__20",388042,58054,228048,313570,94152,292590,151704,167680,TRUE,12.8688688601698,11.9296865328202,2.5578890470917,0.149607516712108,0.587688961504167,0.808082630230748,0.242633529360224,0.754016317821267,0.432118172775112
"27","21","district","maharashtra","thane","pc2001__27__21",1069882,180450,734740,980921,300606,753412,319984,394783,TRUE,13.8830589199829,12.6760262735259,3.34354842742137,0.168663460082514,0.686748632092137,0.91684970865946,0.28097117252183,0.704201024038165,0.368996767867858
"27","22","district","maharashtra","mumbai suburban","pc2001__27__22",2095109,287309,1521654,1861921,526791,1559522,567708,519873,TRUE,14.5551161386246,13.2493624810095,3.69046939623891,0.137133199275074,0.726288703833548,0.888698869605352,0.251438469311143,0.744363181104181,0.248136493137111
"27","23","district","maharashtra","mumbai","pc2001__27__23",,,,,,,,,FALSE,,,,,,,,,
"27","24","district","maharashtra","raigarh","pc2001__27__24",230522,45332,154942,173511,61463,159645,76786,125583,TRUE,12.3481015815498,11.248777610852,3.0021358060063,0.196649343663511,0.672135414407302,0.752687379078786,0.266625311250119,0.692536937906143,0.544776637370837
"27","25","district","maharashtra","pune","pc2001__27__25",954171,197154,623680,815022,256506,694850,294417,328516,TRUE,13.7685981796509,12.5927524087349,3.24088282945618,0.206623341099237,0.653635459472149,0.854167649194956,0.268826028038999,0.7282237670187,0.344294680932453
"27","26","district","maharashtra","ahmadnagar","pc2001__27__26",321304,57710,183835,269510,93938,226800,118953,164601,TRUE,12.6801429944507,11.686483736094,2.70110043462544,0.179611831785474,0.57215285212758,0.838800637402584,0.292364863182531,0.705873565221722,0.512290541045241
"27","27","district","maharashtra","bid","pc2001__27__27",140624,31096,75060,121781,25800,114028,61417,109786,TRUE,11.8538449408044,11.0254419487772,2.28965921487536,0.22112868358175,0.533763795653658,0.866004380475594,0.183467971327796,0.810871543975424,0.780705996131528
"27","28","district","maharashtra","latur","pc2001__27__28",150092,25792,81666,125273,33905,116066,67612,113455,TRUE,11.9190037183997,11.1215407610701,2.2199017925812,0.171841270687312,0.544106281480692,0.83464141992911,0.225894784532154,0.773299043253471,0.755903046131706
"27","29","district","maharashtra","osmanabad","pc2001__27__29",120932,28483,64424,97143,23049,97591,52578,81867,TRUE,11.7029836831359,10.8700530602839,2.30004945034045,0.235529057652234,0.53272913703569,0.80328614427943,0.190594714384944,0.806990705520458,0.676967221248305
"27","30","district","maharashtra","solapur","pc2001__27__30",310773,66005,190380,266935,75298,234744,121512,141500,TRUE,12.6468180211151,11.7077683023179,2.55754987161762,0.21238975071837,0.612601480823624,0.858938839603183,0.242292605857008,0.755355194949368,0.455316259778037
"27","31","district","maharashtra","satara","pc2001__27__31",222348,45540,111341,182939,44788,176898,106843,120725,TRUE,12.3119990010704,11.5791157462007,2.08107222747396,0.204814075233418,0.500751074891611,0.822759817943044,0.201431989493946,0.795590695666253,0.542955187363952
"27","32","district","maharashtra","ratnagiri","pc2001__27__32",161658,43723,104539,135354,28991,119152,57471,105353,TRUE,11.9932382715671,10.9590357517332,2.81286213916584,0.270466045602445,0.646667656410447,0.837286122555024,0.179335387051677,0.737062193024781,0.651702977891598
"27","33","district","maharashtra","sindhudurg","pc2001__27__33",77853,14916,39153,63081,15283,58586,40210,50424,TRUE,11.2625777121651,10.6018709998913,1.93616015916439,0.191591846171631,0.502909329120265,0.810257793533968,0.196305858476873,0.752520776334888,0.647682170243921
"27","34","district","maharashtra","kolhapur","pc2001__27__34",386206,66047,210381,342426,107987,276948,156371,167625,TRUE,12.8641261848476,11.9599866679057,2.46980578240211,0.171014950570421,0.544737782426995,0.886640808273305,0.279609845522856,0.717099164694489,0.434030025426845
"27","35","district","maharashtra","sangli","pc2001__27__35",214543,35473,113488,173902,46831,167220,95849,113983,TRUE,12.27626546346,11.4705293154512,2.23834364469113,0.165342145863533,0.528975543364267,0.810569442955491,0.21828258204649,0.779424171378232,0.531282773150371
"28","01","district","andhra pradesh","adilabad","pc2001__28__01",147192,36984,99658,115708,26893,109356,50475,103468,TRUE,11.8994931359739,10.829233443181,2.9161367013373,0.251263655633458,0.677061253328985,0.786102505570955,0.182706940594598,0.742947986303603,0.702945812272406
"28","02","district","andhra pradesh","nizamabad","pc2001__28__02",270425,140116,205282,249625,145360,122801,74442,147602,TRUE,12.5077500744985,11.2177755776709,3.63269390935225,0.518132569104188,0.759108810206157,0.923084034390312,0.537524267356938,0.454103725617084,0.545814920957752
"28","03","district","andhra pradesh","karimnagar","pc2001__28__03",316576,87665,197003,264118,74292,212145,114755,229391,TRUE,12.665318618123,11.6505546999583,2.75871203869112,0.276916127564945,0.622292909127666,0.834295714141312,0.234673506519761,0.670123445870818,0.724600096027494
"28","04","district","andhra pradesh","medak","pc2001__28__04",301310,83338,209600,252344,128687,170447,87023,205787,TRUE,12.6158949140797,11.3739277305138,3.46241798145318,0.27658557631675,0.695629086323056,0.837489628621685,0.427091699578507,0.565686502273406,0.682974345358601
"28","05","district","andhra pradesh","hyderabad","pc2001__28__05",1128844,416155,932669,1034923,153127,974434,180072,748900,TRUE,13.9367046582083,12.1011120498937,6.26884801634902,0.368655899309382,0.82621602276311,0.916798955391533,0.135649389995429,0.863214049062581,0.663422049459447
"28","06","district","andhra pradesh","rangareddi","pc2001__28__06",498025,137310,370395,439609,114151,372018,123151,345920,TRUE,13.11840555555,11.7211665236944,4.04401913098554,0.275709050750464,0.743727724511822,0.882704683499824,0.229207369107977,0.74698659705838,0.694583605240701
"28","07","district","andhra pradesh","mahbubnagar","pc2001__28__07",285315,99666,160759,255015,76560,205289,103680,247814,TRUE,12.5613491120551,11.5490645115861,2.75188078703704,0.349319173545029,0.563443912868233,0.893801587718837,0.268334998159929,0.719517025042497,0.868562816536109
"28","08","district","andhra pradesh","nalgonda","pc2001__28__08",306475,105398,179383,279370,105966,195076,106748,247827,TRUE,12.6328914649632,11.5782261955524,2.87101397684266,0.343904070478832,0.585310384207521,0.911558854718982,0.345757402724529,0.636515213312668,0.808636919814014
"28","09","district","andhra pradesh","warangal","pc2001__28__09",325601,98316,174162,290598,100436,219913,129270,235328,TRUE,12.6934279843589,11.769658519278,2.51876692194631,0.301952389581113,0.534893934600938,0.892497258915052,0.308463426095129,0.675406402314489,0.722749623004843
"28","10","district","andhra pradesh","khammam","pc2001__28__10",241460,66456,150296,214497,37696,176401,81318,221154,TRUE,12.3944591068864,11.3061226732441,2.96933028357805,0.275225710262569,0.622446782075706,0.888333471382424,0.156116955189265,0.73055992711008,0.915903255197548
"28","11","district","andhra pradesh","srikakulam","pc2001__28__11",252664,69444,88835,228798,52877,166348,130278,204816,TRUE,12.439815821811,11.7774259077218,1.93942185173245,0.274847227939081,0.351593420511034,0.905542538707533,0.209277934331761,0.658376341702815,0.810625969667226
"28","12","district","andhra pradesh","vizianagaram","pc2001__28__12",343285,99471,152579,319778,78458,233015,150093,286988,TRUE,12.7463162849287,11.9190103809578,2.28714863451327,0.28976215098242,0.444467425025853,0.931523369794777,0.228550621203956,0.678780022430342,0.836005068674716
"28","13","district","andhra pradesh","visakhapatnam","pc2001__28__13",407377,133736,255734,360709,71563,303060,132510,312669,TRUE,12.9174943256092,11.7944133932587,3.07431137272659,0.328285592951983,0.627757580815805,0.885442722588659,0.175667747565523,0.743930069689747,0.767517557446788
"28","14","district","andhra pradesh","east godavari","pc2001__28__14",521248,114974,261454,475889,91070,391171,245792,419507,TRUE,13.1639812151573,12.4122409287984,2.12068741049343,0.220574467432009,0.501592332248757,0.912980001841734,0.174715298667813,0.750450841058383,0.804812680336423
"28","15","district","andhra pradesh","west godavari","pc2001__28__15",460511,149737,282436,424597,104650,332770,170288,367784,TRUE,13.0400920214715,12.0452464002808,2.70430682138495,0.325154013693484,0.613309996938184,0.922012720651624,0.227247557604487,0.72261031766885,0.79864324630682
"28","16","district","andhra pradesh","krishna","pc2001__28__16",507592,143634,294081,467605,90215,389748,187864,421389,TRUE,13.1374332542569,12.1434735757737,2.70191202146233,0.282971362826837,0.579364923009031,0.921222162681839,0.177731327522892,0.767837160554146,0.83017265835553
"28","17","district","andhra pradesh","guntur","pc2001__28__17",424019,105239,239343,386143,68452,343810,172585,301573,TRUE,12.9575335445309,12.0586451477135,2.45687052756613,0.24819406677531,0.564462913218511,0.910673814145121,0.161436162058776,0.810836306863608,0.711225204530929
"28","18","district","andhra pradesh","prakasam","pc2001__28__18",409348,145733,254602,379179,154423,227272,135325,285732,TRUE,12.9223209289981,11.8154345716652,3.02492518012193,0.35601248815189,0.621969571122859,0.926299871991557,0.377241369201755,0.555204862366495,0.698017334883766
"28","19","district","andhra pradesh","nellore","pc2001__28__19",305176,87261,130171,273951,65781,205623,148712,253938,TRUE,12.628643938341,11.909766828587,2.05212760234547,0.285936639840617,0.426544027053241,0.897681993341547,0.215551026293024,0.673784963430938,0.832103441948253
"28","20","district","andhra pradesh","cuddapah","pc2001__28__20",270584,82096,141844,241030,48899,216618,113948,220554,TRUE,12.5083378651067,11.6434974829621,2.37462702285253,0.30340300978624,0.524214292049789,0.890776986074565,0.180716524258641,0.800557313070987,0.815103627708955
"28","21","district","andhra pradesh","kurnool","pc2001__28__21",355418,100215,189057,327500,66704,275751,131954,283515,TRUE,12.7810498405783,11.7902086559851,2.69349924973855,0.281963772234383,0.531928602378045,0.921450236060076,0.187677607774508,0.775849844408556,0.79769454557732
"28","22","district","andhra pradesh","anantapur","pc2001__28__22",478929,189048,298389,436552,83038,394366,169759,417698,TRUE,13.0793076399368,12.0421350631613,2.82122891864349,0.394730742970252,0.623033894376828,0.911517155987631,0.173382693468134,0.82343311847894,0.872150151692631
"28","23","district","andhra pradesh","chittoor","pc2001__28__23",434414,134654,239423,395169,180683,250130,154213,376365,TRUE,12.9817532754435,11.9460900426538,2.81697392567423,0.309966990014134,0.551140156624787,0.909659909671419,0.415923519960222,0.57578715234776,0.866374011887278
"29","01","district","karnataka","belgaum","pc2001__29__01",348265,60527,180871,286784,93778,253808,154294,148576,TRUE,12.7607189632198,11.9466151523068,2.25715193072965,0.173795816404175,0.519348771768624,0.823464890241626,0.269271962442393,0.728778372790835,0.426617661837968
"29","02","district","karnataka","bagalkot","pc2001__29__02",137035,30006,62493,115604,25127,109051,61742,65490,TRUE,11.8279916466348,11.0307196914414,2.21947782708691,0.218965957602072,0.456036778925092,0.843609296894954,0.183361914839275,0.795789396869413,0.477907104024519
"29","03","district","karnataka","bijapur","pc2001__29__03",105153,17947,50944,80534,17975,86754,53666,57541,TRUE,11.5631717113943,10.8905349328611,1.959397011143,0.170675111504189,0.484475003090734,0.765874487651327,0.170941390164807,0.825026390117258,0.547212157522848
"29","04","district","karnataka","gulbarga","pc2001__29__04",164727,27797,72704,133806,39285,124629,84732,87547,TRUE,12.0120448371562,11.3472486133043,1.94409432091772,0.168745864369533,0.441360554128953,0.812289424320239,0.238485494181282,0.756579067183886,0.531467215453447
