"target_unit_2001","census_2011_source_district_count","census_2011_parent_reconstruction_complete","households_total_2011","no_exclusive_room_share_households_2011","one_room_share_households_2011","overcrowding_gt2_ppr_lower_bound_share_households_2011","tap_water_share_households_2011","well_water_share_households_2011","handpump_tubewell_water_share_households_2011","surface_water_share_households_2011","water_within_premises_share_households_2011","water_away_share_households_2011","bathroom_share_households_2011","flush_or_water_closet_latrine_share_households_2011","pit_latrine_share_households_2011","closed_drainage_share_households_2011","no_drainage_share_households_2011","separate_kitchen_within_house_share_households_2011","solid_cooking_fuel_share_households_2011","clean_cooking_fuel_share_households_2011","electricity_share_households_2011","kerosene_lighting_share_households_2011","solar_lighting_share_households_2011","no_lighting_share_households_2011","latrine_share_households_2011","banking_share_households_2011","radio_share_households_2011","television_share_households_2011","telephone_share_households_2011","bicycle_share_households_2011","motorcycle_share_households_2011","car_share_households_2011","permanent_structure_share_households_2011","semi_permanent_structure_share_households_2011","temporary_structure_share_households_2011","nonserviceable_temporary_structure_share_households_2011","computer_share_households","internet_computer_share_households","no_exclusive_room_share_households_2001","one_room_share_households_2001","overcrowding_gt2_ppr_lower_bound_share_households_2001","tap_water_share_households_2001","well_water_share_households_2001","handpump_tubewell_water_share_households_2001","surface_water_share_households_2001","water_within_premises_share_households_2001","water_away_share_households_2001","bathroom_share_households_2001","flush_or_water_closet_latrine_share_households_2001","pit_latrine_share_households_2001","closed_drainage_share_households_2001","no_drainage_share_households_2001","separate_kitchen_within_house_share_households_2001","solid_cooking_fuel_share_households_2001","clean_cooking_fuel_share_households_2001","electricity_share_households_2001","kerosene_lighting_share_households_2001","solar_lighting_share_households_2001","no_lighting_share_households_2001","latrine_share_households_2001","banking_share_households_2001","radio_share_households_2001","television_share_households_2001","telephone_share_households_2001","bicycle_share_households_2001","motorcycle_share_households_2001","car_share_households_2001","permanent_structure_share_households_2001","semi_permanent_structure_share_households_2001","temporary_structure_share_households_2001","nonserviceable_temporary_structure_share_households_2001","no_exclusive_room_share_households_change_2011_2001","one_room_share_households_change_2011_2001","overcrowding_gt2_ppr_lower_bound_share_households_change_2011_2001","tap_water_share_households_change_2011_2001","well_water_share_households_change_2011_2001","handpump_tubewell_water_share_households_change_2011_2001","surface_water_share_households_change_2011_2001","water_within_premises_share_households_change_2011_2001","water_away_share_households_change_2011_2001","bathroom_share_households_change_2011_2001","flush_or_water_closet_latrine_share_households_change_2011_2001","pit_latrine_share_households_change_2011_2001","closed_drainage_share_households_change_2011_2001","no_drainage_share_households_change_2011_2001","separate_kitchen_within_house_share_households_change_2011_2001","solid_cooking_fuel_share_households_change_2011_2001","clean_cooking_fuel_share_households_change_2011_2001","electricity_share_households_change_2011_2001","kerosene_lighting_share_households_change_2011_2001","solar_lighting_share_households_change_2011_2001","no_lighting_share_households_change_2011_2001","latrine_share_households_change_2011_2001","banking_share_households_change_2011_2001","radio_share_households_change_2011_2001","television_share_households_change_2011_2001","telephone_share_households_change_2011_2001","bicycle_share_households_change_2011_2001","motorcycle_share_households_change_2011_2001","car_share_households_change_2011_2001","permanent_structure_share_households_change_2011_2001","semi_permanent_structure_share_households_change_2011_2001","temporary_structure_share_households_change_2011_2001","nonserviceable_temporary_structure_share_households_change_2011_2001"
"pc2001__09__08",1,TRUE,207090,0.0191414360905886,0.207615046598097,0.459370322082186,0.247906707228741,0.00400791926215655,0.726568158771549,0.000637404027234536,0.467019170409001,0.1338355304457,0.590839731517698,0.548809696267323,0.0847264474383118,0.0796320440388237,0.0444009850789512,0.451272393645275,0.775406827949201,0.218262591143947,0.575213675213675,0.409387222946545,0.00285866048577913,0.002269544642426,0.647307933748612,0.714892075909025,0.365942343908446,0.539200347674924,0.752238157322903,0.553397073736057,0.207629533053262,0.0642281133806558,0.681703607127336,0.280578492442899,0.0239509392051765,0.00677000338017287,0.0965715389444203,0.0144333381621517,0.00486544895612428,0.186516581242019,0.474086572632139,0.226959903384434,0.00100544907169314,0.751781205036491,0.000427604777616623,0.613150580444593,0.0813604766059738,0.522174774785186,0.0967658054860537,0.206030383052983,0.0529247588944683,0.0453492201991251,0.480650883812848,0.853580034323951,0.139907660481807,0.403826484915375,0.589458964387456,0.00362308372385977,0.00094766464228549,0.457548668935669,0.526317918373715,0.516558128246763,0.436636483933039,0.0666601177646671,0.568390761425426,0.100313769451684,0.0185025742963301,0.510652559561301,0.457097950386289,0.0322494900524105,0.00356529929445212,0.0142759871344643,0.021098465356078,-0.014716250549953,0.020946803844307,0.00300247019046341,-0.025213046264942,0.000209799249617913,-0.146131410035592,0.0524750538397262,0.0686649567325119,0.452043890781269,-0.121303935614671,0.0267072851443554,-0.000948235120173904,-0.029378490167573,-0.07817320637475,0.07835493066214,0.1713871902983,-0.180071741440911,-0.00076442323808064,0.00132188000014051,0.189759264812943,0.18857415753531,-0.150615784338317,0.102563863741885,0.685578039558236,-0.014993687689369,0.107315763601578,0.0457255390843257,0.171051047566035,-0.17651945794339,-0.008298550847234,0.00320470408572075
"pc2001__09__10",1,TRUE,316278,0.0196504341117624,0.336052460177439,0.443707750776216,0.541694332201418,0.00409766091855899,0.433684922757827,0.00250412611689716,0.843681824217935,0.0378749075180695,0.746754437551774,0.743251190408438,0.0221008100468575,0.376927892550225,0.0542940071709066,0.629993233800644,0.369459779055135,0.616109878018705,0.814429078216,0.172870070001707,0.00148603443805766,0.00235552267309139,0.777407850055963,0.749435623091078,0.385205420547746,0.736456535073575,0.882078424677025,0.405851813910547,0.395029056715927,0.248613561487046,0.890431835284149,0.0724014948874092,0.0141173271615478,0.00574178412662278,0.275668873585896,0.168146377553924,0.0187474933236816,0.329634049712894,0.53007522474493,0.454503213436763,0.00274389349193462,0.532550109070989,0.00200044997896837,0.741824566895243,0.0555381650640242,0.520615884257584,0.156988858129457,0.129584160740313,0.234884130415644,0.082600487151144,0.463238674714117,0.581005996458861,0.347036497207196,0.63684251714322,0.357938705038786,0.00223522161464192,0.00112983849667896,0.521643010163655,0.461023017402447,0.527522083206981,0.525047198880922,0.195823999530457,0.491191172586499,0.232820096452014,0.115238635585511,0.805525937374666,0.129867843133419,0.0645964373404287,0.0225527502518904,0.0009029407880808,0.006418410464545,-0.086367473968714,0.0871911187646551,0.00135376742662437,-0.098865186313162,0.00050367613792879,0.101857257322692,-0.0176632575459547,0.22613855329419,0.586262332278981,-0.107483350693456,0.142043762134581,-0.0283064799802374,0.166754559086527,-0.211546217403726,0.269073380811509,0.17758656107278,-0.185068635037079,-0.00074918717658426,0.00122568417641243,0.255764839892308,0.288412605688631,-0.142316662659235,0.211409336192653,0.686254425146568,-0.085339358675952,0.162208960263913,0.133374925901535,0.084905897909483,-0.0574663482460098,-0.0504791101788809,-0.0168109661252676
"pc2001__09__11",1,TRUE,582676,0.0182674419402893,0.332079920916599,0.590331504987334,0.261862510211507,0.00216930163590057,0.723973529028139,0.00109838057513953,0.773706142006879,0.0534139041251055,0.421268423617928,0.398815121954568,0.0168275336550673,0.0672895399844854,0.0477297846487585,0.377331484392699,0.779881100302741,0.215340944195402,0.38429933616624,0.604691114787635,0.00240957238671234,0.0018826929545751,0.442523803966527,0.634340525437808,0.243049310422945,0.436005601740933,0.704720977009522,0.550982020882961,0.234718780248371,0.036004572009144,0.841110668707824,0.11572640712849,0.035959950298279,0.00865661190781841,0.065602496069857,0.0134980675366756,0.0115093186612913,0.337549098148792,0.638780141782714,0.264902192384847,0.00515004221523074,0.718824969823128,0.000408116552905077,0.690049513823059,0.0607834542207673,0.374292543991294,0.0925085780053249,0.119390286826041,0.0521331107766523,0.0589415313655925,0.341494224826874,0.852259648501521,0.138036246796069,0.286646815071377,0.70755101996748,0.00342688343629819,0.00072985923217945,0.418187746570417,0.456773115268094,0.469385860165017,0.318974396624509,0.0471903658581352,0.592637059142351,0.126310993450701,0.0210709064722103,0.718203077932987,0.198908234237308,0.0826792311861508,0.0155213850914375,0.006758123278998,-0.00546917723219303,-0.04844863679538,-0.00303968217334,-0.00298074057933017,0.005148559205011,0.000690264022234453,0.08365662818382,-0.0073695500956618,0.046975879626634,0.306306543949243,-0.102562753170974,0.0151564292078331,-0.011211746716834,0.035837259565825,-0.07237854819878,0.077304697399333,0.097652521094863,-0.102859905179845,-0.00101731104958585,0.00115283372239565,0.02433605739611,0.177567410169714,-0.226336549742072,0.117031205116424,0.657530611151387,-0.04165503825939,0.10840778679767,0.0149336655369337,0.122907590774837,-0.083181827108818,-0.0467192808878718,-0.00686477318361909
"pc2001__09__12",1,TRUE,604612,0.0211094057015077,0.360919068758146,0.599086686999266,0.278375222456716,0.00446567385364498,0.705212599154499,0.00116769101506421,0.618656262197905,0.0996126441420283,0.364170740904911,0.362834346655376,0.041539036605294,0.0775803325107672,0.0811264083412172,0.356775915793931,0.734978796318962,0.255400157456352,0.443457953199738,0.542496675553909,0.00374124231738702,0.0042523138806375,0.420337340310811,0.640579412912744,0.159589951903039,0.433497846552831,0.737519268555702,0.603132256720012,0.251356241688885,0.0358362056988614,0.888298611340827,0.0685729029526374,0.0377365980165792,0.00816556733905381,0.0964850184911977,0.022549999007628,0.019074845719711,0.38828419220423,0.646681787014083,0.284702779682473,0.0178785800938868,0.683268104857851,0.000742655203333509,0.545056173848832,0.104686956063083,0.289487842185769,0.0906693391001635,0.112556569439316,0.0683348277862756,0.0757993565061448,0.298135977635951,0.841926261933646,0.136230813861491,0.345024526610053,0.644631045941242,0.00440529563795559,0.00288200854475447,0.370481565483412,0.367152275963922,0.353672662060235,0.318236193892083,0.0719447228229337,0.643898939817501,0.131540693074529,0.028241995885859,0.78111503771296,0.096521968458252,0.122061290152434,0.0186824199588586,0.0020345599817967,-0.027365123446084,-0.0475951000148169,-0.00632755722575701,-0.0134129062402418,0.0219444942966479,0.000425035811730701,0.073600088349073,-0.00507431192105469,0.074682898719142,0.272165007555213,-0.071017532834022,0.00924550472449159,0.0053270518350724,0.05863993815798,-0.106947465614684,0.119169343594861,0.098433426589685,-0.102134370387333,-0.00066405332056857,0.00137030533588303,0.049855774827399,0.273427136948822,-0.194082710157196,0.115261652660748,0.665574545732768,-0.040766683097489,0.119815548614356,0.0075942098130024,0.107183573627867,-0.0279490655056146,-0.0843246921358548,-0.0105168526198048
"pc2001__09__14",1,TRUE,410783,0.0221041279702422,0.329220050488944,0.576856880640143,0.29053782654102,0.0873721648656346,0.600893902620118,0.00245628470506326,0.471966950920559,0.260154388083246,0.353064756818077,0.339911826925652,0.015808833374312,0.0817244141067181,0.101294357361429,0.367101364954246,0.728029154078918,0.263786476071308,0.684641282623672,0.304722931572144,0.00324015356039563,0.00366130049198725,0.376042825530755,0.70806727639654,0.137904927905975,0.539394278731106,0.776538951222422,0.51843430716461,0.30249547814783,0.0403619429236361,0.942831129817933,0.0310139416674984,0.0210646497055623,0.00563071013162667,0.0915227747983729,0.021242359104442,0.0190397350993377,0.347876530202689,0.618665964278547,0.270156030503713,0.227219421031507,0.491151163957455,0.000511112783463777,0.374727197471403,0.286423841059603,0.265835089303632,0.0925176851294401,0.110996136865342,0.0660652468392535,0.127210641180012,0.309257726269316,0.806407410194662,0.178121237206502,0.505205197672085,0.485491295404375,0.00399169676901465,0.00286599438089504,0.344336368653422,0.417199729078868,0.383215432470399,0.363203642384106,0.090319586594421,0.60348309251455,0.141490442504515,0.0244581577363034,0.891847907886815,0.0434884858518964,0.0645758077463375,0.0125301023479831,0.0030643928709045,-0.018656479713745,-0.0418090836384041,0.020381796037307,-0.139847256165872,0.109742738662663,0.00194517192159948,0.097239753449156,-0.026269452976357,0.087229667514445,0.247394141796212,-0.09518730349103,0.0156591672674646,-0.025916283818583,0.05784363868493,-0.078378256115744,0.085665238864806,0.179436084951587,-0.180768363832231,-0.00075154320861902,0.00079530611109221,0.031706456877333,0.290867547317672,-0.245310504564424,0.176190636347,0.686219364628001,-0.08504878534994,0.161005035643315,0.0159037851873327,0.050983221931118,-0.012474544184398,-0.0435111580407752,-0.00689939221635643
"pc2001__09__15",1,TRUE,672610,0.026993354246889,0.305230371240392,0.56041539673808,0.33329864260121,0.0310373024486701,0.620726721279791,0.00281440953896017,0.456506742391579,0.160564071304322,0.438142459969373,0.418651224335053,0.0261815911152079,0.160749914512124,0.115491889802411,0.438997338725264,0.615105335930182,0.376210582655625,0.797493346813161,0.191026003181636,0.00256017603068643,0.00343586922585153,0.463411189247855,0.654484768290688,0.139107357904283,0.645118270617445,0.774439868571683,0.660430264194704,0.362410609417047,0.0668872006065922,0.91144794160063,0.0444789699826051,0.0362022568799156,0.00747684393630782,0.12193098526635,0.0404142073415501,0.0214074412788473,0.339223023731091,0.620752339980776,0.30795360165735,0.0851445048945959,0.599458748215269,0.00059164419227503,0.387375768717513,0.148747188756894,0.35966741011021,0.107897610093413,0.152959620750474,0.112388133521216,0.128037775641803,0.396200039194095,0.701673214569005,0.28476002948889,0.547694547354865,0.444143749008483,0.00290409578290204,0.00262600434867813,0.419076325833574,0.400513256002762,0.367282262805737,0.469354883864164,0.108871863305929,0.712453457012477,0.213523829076419,0.0390783788575855,0.855071435903657,0.0453998264261518,0.099414888156851,0.0139885590571021,0.0055859129680417,-0.033992652490699,-0.0603369432426959,0.02534504094386,-0.0541072024459258,0.021267973064522,0.00222276534668514,0.069130973674066,0.011816882547428,0.078475049859163,0.31075361424164,-0.126778029635266,0.048361780990908,-0.012545885839392,0.042797299531169,-0.086567878638823,0.091450553166735,0.249798799458296,-0.253117745826847,-0.00034391975221561,0.0008098648771734,0.044334863414281,0.253971512287926,-0.228174904901454,0.175763386753281,0.665568005265754,-0.052023192817773,0.148886780340628,0.0278088217490067,0.056376505696973,-0.000920856443546697,-0.0632126312769354,-0.00651171512079428
"pc2001__09__16",1,TRUE,412147,0.0262090952985221,0.419551761871371,0.644068742463247,0.248945157916957,0.0102026704064327,0.72733757615608,0.00206964990646541,0.334370988991792,0.18527127456951,0.287630384304629,0.320655009013774,0.0249838043222442,0.0775597056390074,0.124555073796485,0.277791661712933,0.745219545453443,0.247899414529282,0.475752583422905,0.508355028666956,0.00317362494449796,0.00484535857351867,0.355681346703967,0.507297153685457,0.10401143281402,0.411462415109172,0.687109211033927,0.674924238196566,0.207239164666976,0.0265439272880793,0.847857681846526,0.0715400087832739,0.0694460956891595,0.0131385161119698,0.0771496577677382,0.0141551436744657,0.0140666915960785,0.403450013819565,0.668486513730145,0.200227616368869,0.0380737151868893,0.754892939015071,0.000494252686686068,0.296044352675305,0.147108459199766,0.228829238948412,0.109067260637001,0.108927439153267,0.0689970247288926,0.116376997740095,0.246420732599542,0.842860162257954,0.147137724161478,0.341948070951274,0.650397515729917,0.00360934527777326,0.00189246752402166,0.324307802363959,0.295846001268148,0.30006015575463,0.283014941388785,0.0495520835026908,0.716968800299153,0.0977124554928707,0.0149478921098412,0.741512348188011,0.0984050595867137,0.160046823938739,0.021213845578552,0.0121424037024436,0.016101748051806,-0.024417771266898,0.048717541548088,-0.0278710447804566,-0.0275553628589911,0.00157539721977934,0.038326636316487,0.038162815369744,0.058801145356217,0.211587748376773,-0.0839436348310228,0.00856268091011479,0.00817807605639001,0.031370929113391,-0.097640616804511,0.100761690367804,0.133804512471631,-0.142042487062961,-0.0004357203332753,0.00295289104949701,0.031373544340008,0.211451152417309,-0.19604872294061,0.128447473720387,0.637557127531236,-0.042044562102587,0.109526709174105,0.0115960351782381,0.106345333658515,-0.0268650508034398,-0.0906007282495795,-0.0080753294665822
"pc2001__09__18",1,TRUE,311184,0.024091855622397,0.407315286132963,0.632314000719831,0.202937811712684,0.0123110442696283,0.780827420432927,0.000507738187053319,0.413183197079541,0.133750449894596,0.201713455704663,0.19171615507224,0.032884081443776,0.0715171731194406,0.175053987351535,0.21836919635971,0.854709753714844,0.139660136767957,0.253939791248907,0.733398889403054,0.00490706463057227,0.00185420844259345,0.231660368142321,0.665349118206592,0.160622011414469,0.246735050645277,0.673546840454522,0.695273535914443,0.1717440485372,0.0236548151575917,0.716058666255334,0.0997416319605121,0.175638850326495,0.0283787084168852,0.0785740912129158,0.00849015373541056,0.00989254301326454,0.373052469073107,0.658961181417457,0.194803875764285,0.0647301387393609,0.736821792033151,0.000125942026041561,0.369672347599992,0.117146397448658,0.158435068760284,0.0448637997928051,0.0829064169493591,0.0628613215787442,0.142464807329013,0.18294094944037,0.925023868045258,0.0634950943549534,0.176542281988259,0.81736374900973,0.00418452538138089,0.000946596518312377,0.224034613743931,0.360023563346808,0.321127790529972,0.170720510268338,0.0367669463121331,0.681894818095025,0.0765646265412663,0.014763655568872,0.514038473257633,0.131845050681509,0.354079912246846,0.0221495459993094,0.0141993126091325,0.034262817059856,-0.026647180697626,0.00813393594839898,-0.0524190944697326,0.044005628399776,0.000381796161011758,0.043510849479549,0.016604052445938,0.043278386944379,0.146852355279435,-0.0500223355055831,0.0086558515406964,0.032589180022522,0.03542824691934,-0.070314114330414,0.0761650424130036,0.077397509260648,-0.083964859606676,0.00072253924919138,0.000907611924281073,0.00762575439839,0.305325554859784,-0.160505779115503,0.076014540376939,0.636779894142389,0.013378717819418,0.0951794219959337,0.0088911595887197,0.202020192997701,-0.0321034187209969,-0.178441061920351,0.0062291624175758
"pc2001__09__20",1,TRUE,746222,0.0252203767779562,0.419172846686375,0.645254361302669,0.433814602088923,0.00235720737260494,0.555231553076698,0.00105330585268191,0.866309221652538,0.030886251008413,0.356446205016738,0.508832492207413,0.0677867980306129,0.13566204159084,0.0851583040971721,0.401576206544433,0.708275821404354,0.283760060678994,0.365615058253442,0.619504651430807,0.00519818499052561,0.00230896435645157,0.620449410497144,0.658585514766383,0.257755734888545,0.402700536837563,0.645550519818499,0.611954619402805,0.214196311553398,0.0327462872978819,0.762509012063434,0.134391642165468,0.088604999584574,0.0210620968022921,0.0758152399688028,0.020321030470825,0.0137582374276602,0.402727199748955,0.67696512366176,0.404900129171623,0.00693841359732024,0.58204404971283,0.00031015785210214,0.83274464156699,0.0281294927277106,0.319391433805017,0.126887401752939,0.157348551745276,0.0960540623380794,0.111755347486262,0.403582870529166,0.750810059331373,0.228803447495749,0.366942281448182,0.626433111722507,0.00343545432651959,0.00132273201631795,0.580960321688426,0.423865369598692,0.340398242682099,0.322233939296635,0.0605774774314551,0.651809497398323,0.115125121326454,0.0211618878031337,0.644119407124143,0.218918534303458,0.13668474096346,0.0232089296270078,0.011462139350296,0.01644564693742,-0.031710762359091,0.0289144729173,-0.0045812062247153,-0.0268124966361319,0.00074314800057977,0.033564580085548,0.0027567582807024,0.037054771211721,0.381945090454474,-0.0895617537146631,0.0396079792527606,-0.0265970433890899,-0.00200666398473304,-0.042534237927019,0.054956613183245,-0.00132722319473999,-0.00692846029170002,0.00176273066400602,0.00098623234013362,0.0394890888087179,0.234720145167691,-0.082642507793554,0.080466597540928,0.584973042387044,-0.0398548779955179,0.099071190226944,0.0115843994947482,0.118389604939291,-0.08452689213799,-0.048079741378886,-0.0021468328247157
"pc2001__09__21",1,TRUE,361470,0.0526544388192658,0.477751957285529,0.661850222701746,0.271389050266965,0.00344703571527374,0.719116385868813,0.000780147730102083,0.825891498602927,0.0333167344454588,0.23677206960467,0.346374526240075,0.08033861731264,0.0823830470025175,0.224491659058843,0.311013362104739,0.857938418125986,0.135646111710515,0.22963454781863,0.755863557141672,0.00658422552355659,0.00117852103909038,0.449287631062052,0.722062688466539,0.194289982571168,0.295861343956622,0.569507842974521,0.670110935900628,0.154198135391595,0.0209145987218856,0.685603231250173,0.151641906658921,0.148460453149639,0.0723296539131878,0.0500650123108418,0.00793980136664177,0.0256116269035939,0.406997555090366,0.670832068265712,0.319076687067547,0.0110180731555314,0.66368110708065,0.000299621278703718,0.799405551383052,0.0355230988031129,0.225271257130986,0.0947682129787948,0.1238674315665,0.0545949919302002,0.251018712347593,0.350576870835264,0.893230956071526,0.0784408507646335,0.258293516994519,0.73485114814874,0.0045502484859138,0.000739065820802506,0.417775931222934,0.495317918151457,0.329143962031992,0.250183767717605,0.0306053148819892,0.70569999520606,0.0725443039997443,0.0122005784688154,0.509108486872593,0.25748653701721,0.233361031655987,0.0855119129420413,0.0270428119156719,0.070754402195163,-0.00898184556396597,-0.047687636800582,-0.00757103744025766,0.055435278788163,0.000480526451398365,0.026485947219875,-0.0022063643576541,0.011500812473684,0.25160631326128,-0.04352881425386,0.0277880550723173,-0.02652705328875,-0.039563508730525,-0.03529253794554,0.0572052609458815,-0.028658969175889,0.021012408992932,0.00203397703764279,0.000439455218287874,0.031511699839118,0.226744770315082,-0.134853979460824,0.045677576239017,0.538902528092532,-0.035589059305432,0.0816538313918507,0.0087140202530702,0.17649474437758,-0.105844630358289,-0.084900578506348,-0.0131822590288535
