"specification_id","adjustment_id","construction_id","fixed_effect","tested_variable","n_excluded_instruments","excluded_instruments","estimate","std.error","p.value","standardized_effect","joint_f","joint_p","n","status","reason"
"unadjusted__nonzero_mean_sensitivity_high","unadjusted","nonzero_mean_sensitivity_high","none","worker_share_2001",1,"ling_distance_nonzero_mean_sensitivity_high",0.0657397760735649,0.450100530588136,0.88392909629294,0.0136632396041412,0.0213322856795397,0.88392909629294,573,"estimated",
"unadjusted__nonzero_mean_sensitivity_high","unadjusted","nonzero_mean_sensitivity_high","none","cultivator_share_workers_2001",1,"ling_distance_nonzero_mean_sensitivity_high",-3.06548579539005,1.65217726153432,0.0640529418680348,-0.232510652884911,3.44259025103925,0.0640529418680347,573,"estimated",
"unadjusted__nonzero_mean_sensitivity_high","unadjusted","nonzero_mean_sensitivity_high","none","agricultural_labourer_share_workers_2001",1,"ling_distance_nonzero_mean_sensitivity_high",1.86038244638244,1.27569440808939,0.145301555017345,0.17113807658317,2.12672414882968,0.145301555017345,573,"estimated",
"unadjusted__nonzero_mean_hindi_urdu_separate","unadjusted","nonzero_mean_hindi_urdu_separate","none","log_population_2001",1,"ling_distance_nonzero_mean",-0.147173932602457,0.0910727274427316,0.106647631397962,-0.197593480968952,2.61147037466087,0.106647631397962,573,"estimated",
"unadjusted__nonzero_mean_hindi_urdu_separate","unadjusted","nonzero_mean_hindi_urdu_separate","none","urban_share_2001",1,"ling_distance_nonzero_mean",0.051093336822756,1.25420005750213,0.967519225533569,0.00344702552291147,0.00165956742119581,0.967519225533569,573,"estimated",
"unadjusted__nonzero_mean_hindi_urdu_separate","unadjusted","nonzero_mean_hindi_urdu_separate","none","adult_secondary_plus_share_2001",1,"ling_distance_nonzero_mean",-0.0904092895951904,0.65771626989903,0.890716301607008,-0.0152329200457181,0.0188950890579183,0.890716301607008,573,"estimated",
"unadjusted__nonzero_mean_hindi_urdu_separate","unadjusted","nonzero_mean_hindi_urdu_separate","none","sc_share_2001",1,"ling_distance_nonzero_mean",-1.2601788796142,1.03578389249741,0.224244618110036,-0.19684606460196,1.48021938435784,0.224244618110036,573,"estimated",
"unadjusted__nonzero_mean_hindi_urdu_separate","unadjusted","nonzero_mean_hindi_urdu_separate","none","st_share_2001",1,"ling_distance_nonzero_mean",4.76751655869401,2.53736255323525,0.060765533115959,0.249342558466543,3.53036304083362,0.060765533115959,573,"estimated",
"unadjusted__nonzero_mean_hindi_urdu_separate","unadjusted","nonzero_mean_hindi_urdu_separate","none","muslim_share_2001",1,"ling_distance_nonzero_mean",0.210882549809639,0.700722305758473,0.763562372788458,0.01942618737698,0.0905710501499482,0.763562372788458,573,"estimated",
"unadjusted__nonzero_mean_hindi_urdu_separate","unadjusted","nonzero_mean_hindi_urdu_separate","none","agricultural_worker_share_2001",1,"ling_distance_nonzero_mean",-0.266368282812602,1.41479075404301,0.850729009374092,-0.0167881925564262,0.0354470906618777,0.850729009374092,573,"estimated",
"unadjusted__nonzero_mean_hindi_urdu_separate","unadjusted","nonzero_mean_hindi_urdu_separate","none","dependency_ratio_2001",1,"ling_distance_nonzero_mean",-1.88604741807156,1.24584943374788,0.130615416835819,-0.206880890523211,2.29178618118837,0.130615416835819,573,"estimated",
