"beta","statistic","p.value","accepted","acceptance_component","specification_id"
-0.0734428194320559,11.2271065734076,0.000859356503389555,FALSE,NA,"unadjusted__nonzero_mean"
-0.0728906177821909,11.2221996139252,0.000861587320912201,FALSE,NA,"unadjusted__nonzero_mean"
-0.0723384161323258,11.2172003655539,0.000863866134523005,FALSE,NA,"unadjusted__nonzero_mean"
-0.0717862144824607,11.2121062841777,0.000866194463312987,FALSE,NA,"unadjusted__nonzero_mean"
-0.0712340128325956,11.2069147336709,0.000868573889742827,FALSE,NA,"unadjusted__nonzero_mean"
-0.0706818111827305,11.2016229817855,0.000871006062926043,FALSE,NA,"unadjusted__nonzero_mean"
-0.0701296095328655,11.1962281958238,0.000873492702113936,FALSE,NA,"unadjusted__nonzero_mean"
-0.0695774078830004,11.1907274380751,0.000876035600400128,FALSE,NA,"unadjusted__nonzero_mean"
-0.0690252062331353,11.1851176610088,0.00087863662865818,FALSE,NA,"unadjusted__nonzero_mean"
-0.0684730045832702,11.1793957022055,0.000881297739729742,FALSE,NA,"unadjusted__nonzero_mean"
-0.0679208029334051,11.1735582790082,0.000884020972884052,FALSE,NA,"unadjusted__nonzero_mean"
-0.06736860128354,11.16760198288,0.000886808458565576,FALSE,NA,"unadjusted__nonzero_mean"
-0.066816399633675,11.1615232734444,0.000889662423455244,FALSE,NA,"unadjusted__nonzero_mean"
-0.0662641979838099,11.1553184721928,0.000892585195866309,FALSE,NA,"unadjusted__nonzero_mean"
-0.0657119963339448,11.1489837558327,0.000895579211502906,FALSE,NA,"unadjusted__nonzero_mean"
-0.0651597946840797,11.1425151492569,0.000898647019608341,FALSE,NA,"unadjusted__nonzero_mean"
-0.0646075930342146,11.1359085181062,0.000901791289534307,FALSE,NA,"unadjusted__nonzero_mean"
-0.0640553913843495,11.1291595608999,0.000905014817764431,FALSE,NA,"unadjusted__nonzero_mean"
-0.0635031897344845,11.1222638007029,0.000908320535429642,FALSE,NA,"unadjusted__nonzero_mean"
-0.0629509880846194,11.1152165763017,0.000911711516353502,FALSE,NA,"unadjusted__nonzero_mean"
-0.0623987864347543,11.1080130328507,0.000915190985673561,FALSE,NA,"unadjusted__nonzero_mean"
-0.0618465847848892,11.1006481119567,0.000918762329084907,FALSE,NA,"unadjusted__nonzero_mean"
-0.0612943831350241,11.0931165411596,0.000922429102758714,FALSE,NA,"unadjusted__nonzero_mean"
-0.0607421814851591,11.0854128227677,0.000926195043994125,FALSE,NA,"unadjusted__nonzero_mean"
-0.060189979835294,11.0775312220029,0.0009300640826648,FALSE,NA,"unadjusted__nonzero_mean"
-0.0596377781854289,11.0694657544031,0.000934040353531619,FALSE,NA,"unadjusted__nonzero_mean"
-0.0590855765355638,11.0612101724334,0.000938128209495462,FALSE,NA,"unadjusted__nonzero_mean"
-0.0585333748856987,11.0527579512428,0.000942332235875607,FALSE,NA,"unadjusted__nonzero_mean"
-0.0579811732358336,11.044102273508,0.000946657265805135,FALSE,NA,"unadjusted__nonzero_mean"
-0.0574289715859686,11.0352360132934,0.000951108396845681,FALSE,NA,"unadjusted__nonzero_mean"
-0.0568767699361035,11.0261517188559,0.000955691008934053,FALSE,NA,"unadjusted__nonzero_mean"
-0.0563245682862384,11.0168415943143,0.000960410783784248,FALSE,NA,"unadjusted__nonzero_mean"
-0.0557723666363733,11.0072974800941,0.00096527372588451,FALSE,NA,"unadjusted__nonzero_mean"
-0.0552201649865082,10.9975108320578,0.000970286185239636,FALSE,NA,"unadjusted__nonzero_mean"
-0.0546679633366432,10.9874726992154,0.00097545488202928,FALSE,NA,"unadjusted__nonzero_mean"
-0.0541157616867781,10.9771736999033,0.000980786933370243,FALSE,NA,"unadjusted__nonzero_mean"
-0.053563560036913,10.9666039963137,0.000986289882390946,FALSE,NA,"unadjusted__nonzero_mean"
-0.0530113583870479,10.9557532672392,0.000991971729851817,FALSE,NA,"unadjusted__nonzero_mean"
-0.0524591567371828,10.9446106788883,0.000997840968571606,FALSE,NA,"unadjusted__nonzero_mean"
-0.0519069550873177,10.9331648536182,0.00100390662094823,FALSE,NA,"unadjusted__nonzero_mean"
-0.0513547534374527,10.9214038364094,0.0010101782799002,FALSE,NA,"unadjusted__nonzero_mean"
-0.0508025517875876,10.9093150588956,0.0010166661535909,FALSE,NA,"unadjusted__nonzero_mean"
-0.0502503501377225,10.8968853007451,0.00102338111434302,FALSE,NA,"unadjusted__nonzero_mean"
-0.0496981484878574,10.8841006481667,0.00103033475220084,FALSE,NA,"unadjusted__nonzero_mean"
-0.0491459468379923,10.8709464492942,0.00103753943365571,FALSE,NA,"unadjusted__nonzero_mean"
-0.0485937451881272,10.8574072661822,0.00104500836611247,FALSE,NA,"unadjusted__nonzero_mean"
-0.0480415435382622,10.8434668231117,0.00105275566875381,FALSE,NA,"unadjusted__nonzero_mean"
-0.0474893418883971,10.8291079508844,0.00106079645054008,FALSE,NA,"unadjusted__nonzero_mean"
-0.046937140238532,10.8143125267457,0.00106914689618236,FALSE,NA,"unadjusted__nonzero_mean"
-0.0463849385886669,10.7990614095421,0.00107782436103923,FALSE,NA,"unadjusted__nonzero_mean"
-0.0458327369388018,10.7833343696792,0.00108684747601553,FALSE,NA,"unadjusted__nonzero_mean"
-0.0452805352889367,10.7671100134036,0.00109623626369172,FALSE,NA,"unadjusted__nonzero_mean"
-0.0447283336390717,10.7503657008783,0.00110601226708477,FALSE,NA,"unadjusted__nonzero_mean"
-0.0441761319892066,10.7330774574698,0.00111619869264196,FALSE,NA,"unadjusted__nonzero_mean"
-0.0436239303393415,10.7152198776036,0.00112682056929893,FALSE,NA,"unadjusted__nonzero_mean"
-0.0430717286894764,10.6967660204736,0.00113790492570657,FALSE,NA,"unadjusted__nonzero_mean"
-0.0425195270396113,10.6776872968168,0.00114948098804275,FALSE,NA,"unadjusted__nonzero_mean"
-0.0419673253897462,10.6579533458784,0.00116158040119583,FALSE,NA,"unadjusted__nonzero_mean"
