"source_vintage","target_vintage","source_state_code","source_district_code","source_unit_id","target_state_code","target_district_code","target_unit_id","population_weight","area_weight","source_coverage","target_coverage","mapping_class","evidence_source","source_degree","target_degree","topology"
1991,2001,"05","27","census1991__05__27","10","23","census2001__10__23",0.405527532015852,0.552926030219059,0.99167327517843,0.957219251336898,"non_nested_or_incomplete","district_transition",2,1,"split"
1991,2001,"05","28","census1991__05__28","20","08","census2001__20__08",0.999262641346429,0.995842639533718,0.988125,0.967564259485924,"non_nested_or_incomplete","district_transition",1,1,"one_to_one"
1991,2001,"05","29","census1991__05__29","20","09","census2001__20__09",0.549875683584549,0.486739986605464,0.98455114822547,0.953184957789716,"non_nested_or_incomplete","district_transition",2,1,"split"
1991,2001,"05","29","census1991__05__29","20","10","census2001__20__10",0.439327904888793,0.494819675486574,0.98455114822547,0.988485385296723,"non_nested_or_incomplete","district_transition",2,1,"split"
1991,2001,"05","30","census1991__05__30","20","11","census2001__20__11",0.999866952729441,0.998657270860747,0.997578040904198,0.990911520983694,"non_nested_or_incomplete","district_transition",1,1,"one_to_one"
1991,2001,"05","31","census1991__05__31","20","07","census2001__20__07",0.999356991061104,0.997887541186547,0.993562231759657,0.982180738226559,"non_nested_or_incomplete","district_transition",1,1,"one_to_one"
1991,2001,"05","32","census1991__05__32","20","12","census2001__20__12",0.719536055025683,0.680507530977952,0.995028409090909,0.988860325621251,"non_nested_or_incomplete","district_transition",2,1,"split"
1991,2001,"05","32","census1991__05__32","20","13","census2001__20__13",0.270338149883097,0.316082795841211,0.995028409090909,0.981102362204724,"non_nested_or_incomplete","district_transition",2,2,"many_to_many"
1991,2001,"05","33","census1991__05__33","20","06","census2001__20__06",0.677641347309756,0.712180195540767,0.9951270449008,0.97910094637224,"non_nested_or_incomplete","district_transition",2,1,"split"
1991,2001,"05","33","census1991__05__33","20","13","census2001__20__13",0.322282103058452,0.285452424278248,0.9951270449008,0.981102362204724,"non_nested_or_incomplete","district_transition",2,2,"many_to_many"
1991,2001,"05","34","census1991__05__34","20","04","census2001__20__04",0.644831283791358,0.541693851988847,0.995242343146001,0.978927203065134,"non_nested_or_incomplete","district_transition",3,1,"split"
1991,2001,"05","34","census1991__05__34","20","03","census2001__20__03",0.215727482239379,0.335608586880876,0.995242343146001,0.964285714285714,"non_nested_or_incomplete","district_transition",3,1,"split"
1991,2001,"05","34","census1991__05__34","20","05","census2001__20__05",0.139135265540411,0.11980873793587,0.995242343146001,0.981060606060606,"non_nested_or_incomplete","district_transition",3,1,"split"
1991,2001,"05","35","census1991__05__35","20","02","census2001__20__02",0.672480031135885,0.656330463207934,0.99299634591961,0.976923076923077,"non_nested_or_incomplete","district_transition",2,1,"split"
1991,2001,"05","35","census1991__05__35","20","01","census2001__20__01",0.326899046218757,0.340328390565886,0.99299634591961,0.986046511627907,"non_nested_or_incomplete","district_transition",2,1,"split"
1991,2001,"05","36","census1991__05__36","20","15","census2001__20__15",1,1,1,1,"deterministic_containment","district_transition",1,1,"one_to_one"
1991,2001,"05","37","census1991__05__37","20","16","census2001__20__16",1,1,1,0.999283154121864,"deterministic_containment","district_transition",1,1,"one_to_one"
1991,2001,"05","38","census1991__05__38","20","14","census2001__20__14",0.99931232888237,0.999114311540011,0.997556207233627,0.99125789218067,"non_nested_or_incomplete","district_transition",1,1,"one_to_one"
1991,2001,"05","39","census1991__05__39","20","18","census2001__20__18",0.999909490368783,0.998744522794021,0.997482693517936,0.976586568083795,"non_nested_or_incomplete","district_transition",1,1,"one_to_one"
1991,2001,"05","40","census1991__05__40","20","17","census2001__20__17",0.998883081509322,0.998549646376479,0.996064400715563,0.996420901932713,"non_nested_or_incomplete","district_transition",1,1,"one_to_one"
1991,2001,"05","41","census1991__05__41","10","07","census2001__10__07",1,1,1,0.986033519553073,"deterministic_containment","district_transition",1,1,"one_to_one"
1991,2001,"05","42","census1991__05__42","10","08","census2001__10__08",0.999850625999002,0.999457650454482,0.997214484679666,0.976807639836289,"non_nested_or_incomplete","district_transition",1,1,"one_to_one"
1991,2001,"06","01","census1991__06__01","30","01","census2001__30__01",1,1,1,0.98728813559322,"deterministic_containment","district_transition",1,1,"one_to_one"
1991,2001,"06","02","census1991__06__02","30","02","census2001__30__02",1,1,1,0.987096774193548,"deterministic_containment","district_transition",1,1,"one_to_one"
1991,2001,"07","01","census1991__07__01","24","10","census2001__24__10",1,1,1,0.995786516853933,"deterministic_containment","district_transition",1,1,"one_to_one"
1991,2001,"07","02","census1991__07__02","24","09","census2001__24__09",1,1,1,0.99882491186839,"deterministic_containment","district_transition",1,1,"one_to_one"
1991,2001,"07","03","census1991__07__03","24","08","census2001__24__08",0.99999833781569,1,0.998477929984779,0.998477929984779,"non_nested_or_incomplete","district_transition",1,1,"one_to_one"
1991,2001,"07","04","census1991__07__04","24","14","census2001__24__14",0.902568224210551,0.878872089116595,0.998862343572241,0.995006242197253,"non_nested_or_incomplete","district_transition",2,1,"split"
1991,2001,"07","04","census1991__07__04","24","13","census2001__24__13",0.0973730204039038,0.121127910883406,0.998862343572241,0.993579454253612,"non_nested_or_incomplete","district_transition",2,4,"many_to_many"
1991,2001,"07","05","census1991__07__05","24","13","census2001__24__13",0.851100377577741,0.913556462987821,0.996683250414594,0.993579454253612,"non_nested_or_incomplete","district_transition",4,4,"many_to_many"
1991,2001,"07","05","census1991__07__05","24","12","census2001__24__12",0.134661506083922,0.0808637234149557,0.996683250414594,0.97950377562028,"non_nested_or_incomplete","district_transition",4,2,"many_to_many"
1991,2001,"07","05","census1991__07__05","24","20","census2001__24__20",0.00874459277175683,0.00230273218410353,0.996683250414594,1,"non_nested_or_incomplete","district_transition",4,3,"many_to_many"
1991,2001,"07","05","census1991__07__05","24","25","census2001__24__25",0.00547801896946655,0.00327708141311974,0.996683250414594,0.991360691144708,"non_nested_or_incomplete","district_transition",4,2,"many_to_many"
1991,2001,"07","06","census1991__07__06","24","12","census2001__24__12",0.805104956041261,0.781939478120428,0.986590038314176,0.97950377562028,"non_nested_or_incomplete","district_transition",2,2,"many_to_many"
1991,2001,"07","06","census1991__07__06","24","11","census2001__24__11",0.194741441585478,0.21603233556158,0.986590038314176,0.994623655913978,"non_nested_or_incomplete","district_transition",2,1,"split"
1991,2001,"07","07","census1991__07__07","24","01","census2001__24__01",0.999727540662925,0.99797233111685,0.992152466367713,0.98993288590604,"non_nested_or_incomplete","district_transition",1,1,"one_to_one"
1991,2001,"07","08","census1991__07__08","24","02","census2001__24__02",0.916115369260175,0.842768657888016,1,0.992776886035313,"non_nested_or_incomplete","district_transition",2,1,"split"
1991,2001,"07","08","census1991__07__08","24","03","census2001__24__03",0.0838846307398247,0.157231342111984,1,0.994208494208494,"non_nested_or_incomplete","district_transition",2,2,"many_to_many"
1991,2001,"07","09","census1991__07__09","24","05","census2001__24__05",0.999881699747133,1,0.999266862170088,0.991994177583697,"non_nested_or_incomplete","district_transition",1,1,"one_to_one"
1991,2001,"07","10","census1991__07__10","24","04","census2001__24__04",0.55860356184402,0.486757039140361,0.999085086916743,0.994940978077572,"non_nested_or_incomplete","district_transition",3,1,"split"
1991,2001,"07","10","census1991__07__10","24","03","census2001__24__03",0.289835143759511,0.410691601802173,0.999085086916743,0.994208494208494,"non_nested_or_incomplete","district_transition",3,2,"many_to_many"
1991,2001,"07","10","census1991__07__10","24","06","census2001__24__06",0.150909384132327,0.10115481717073,0.999085086916743,0.981884057971015,"non_nested_or_incomplete","district_transition",3,4,"many_to_many"
1991,2001,"07","11","census1991__07__11","24","06","census2001__24__06",1,1,1,0.981884057971015,"deterministic_containment","district_transition",1,4,"merger"
1991,2001,"07","12","census1991__07__12","24","07","census2001__24__07",0.95478224287215,0.94862876414675,1,0.99438202247191,"non_nested_or_incomplete","district_transition",2,1,"split"
1991,2001,"07","12","census1991__07__12","24","06","census2001__24__06",0.0452177571278503,0.0513712358532503,1,0.981884057971015,"non_nested_or_incomplete","district_transition",2,4,"many_to_many"
1991,2001,"07","13","census1991__07__13","24","16","census2001__24__16",0.517571101333509,0.565038224111186,1,0.9967585089141,"non_nested_or_incomplete","district_transition",3,1,"split"
1991,2001,"07","13","census1991__07__13","24","15","census2001__24__15",0.479078355690702,0.430099240748242,1,0.997222222222222,"non_nested_or_incomplete","district_transition",3,1,"split"
1991,2001,"07","13","census1991__07__13","24","06","census2001__24__06",0.00335054297578848,0.004862535140572,1,0.981884057971015,"non_nested_or_incomplete","district_transition",3,4,"many_to_many"
1991,2001,"07","14","census1991__07__14","24","17","census2001__24__17",0.568944724264065,0.585823409733791,0.9994708994709,0.99168744804655,"non_nested_or_incomplete","district_transition",2,1,"split"
1991,2001,"07","14","census1991__07__14","24","18","census2001__24__18",0.431019079041065,0.41417659026621,0.9994708994709,1,"non_nested_or_incomplete","district_transition",2,1,"split"
1991,2001,"07","15","census1991__07__15","24","19","census2001__24__19",0.9832679413262,0.976075667766494,0.999392466585662,0.995498392282958,"non_nested_or_incomplete","district_transition",2,1,"split"
1991,2001,"07","15","census1991__07__15","24","20","census2001__24__20",0.0167255611654321,0.0239243322335064,0.999392466585662,1,"non_nested_or_incomplete","district_transition",2,3,"many_to_many"
