"harmonized_component_id","vintage","state_code","district_code","unit_id","side"
"geo_component_0319",2001,"09","55","census2001__09__55","target"
"geo_component_0319",2001,"09","56","census2001__09__56","target"
"geo_component_0319",2011,"09","184","census2011__09__184","source"
"geo_component_0319",2011,"09","185","census2011__09__185","source"
"geo_component_0319",2011,"09","186","census2011__09__186","source"
"geo_component_0320",1991,"25","52","census1991__25__52","source"
"geo_component_0320",2001,"09","57","census2001__09__57","target"
"geo_component_0320",2011,"09","187","census2011__09__187","source"
"geo_component_0321",1991,"25","54","census1991__25__54","source"
"geo_component_0321",2001,"09","58","census2001__09__58","target"
"geo_component_0321",2011,"09","188","census2011__09__188","source"
"geo_component_0322",1991,"25","55","census1991__25__55","source"
"geo_component_0322",2001,"09","59","census2001__09__59","target"
"geo_component_0322",2001,"09","60","census2001__09__60","target"
"geo_component_0322",2011,"09","189","census2011__09__189","source"
"geo_component_0322",2011,"09","190","census2011__09__190","source"
"geo_component_0323",1991,"25","56","census1991__25__56","source"
"geo_component_0323",2001,"09","62","census2001__09__62","target"
"geo_component_0323",2011,"09","192","census2011__09__192","source"
"geo_component_0324",1991,"25","58","census1991__25__58","source"
"geo_component_0324",2001,"09","64","census2001__09__64","target"
"geo_component_0324",2011,"09","194","census2011__09__194","source"
"geo_component_0325",1991,"25","59","census1991__25__59","source"
"geo_component_0325",1991,"25","61","census1991__25__61","source"
"geo_component_0325",1991,"25","63","census1991__25__63","source"
"geo_component_0325",2001,"09","63","census2001__09__63","target"
"geo_component_0325",2001,"09","66","census2001__09__66","target"
"geo_component_0325",2001,"09","67","census2001__09__67","target"
"geo_component_0325",2001,"09","68","census2001__09__68","target"
"geo_component_0325",2001,"09","70","census2001__09__70","target"
"geo_component_0325",2011,"09","193","census2011__09__193","source"
"geo_component_0325",2011,"09","196","census2011__09__196","source"
"geo_component_0325",2011,"09","197","census2011__09__197","source"
"geo_component_0325",2011,"09","198","census2011__09__198","source"
"geo_component_0325",2011,"09","200","census2011__09__200","source"
"geo_component_0326",1991,"25","60","census1991__25__60","source"
"geo_component_0326",2001,"09","65","census2001__09__65","target"
"geo_component_0326",2011,"09","195","census2011__09__195","source"
"geo_component_0327",1991,"25","62","census1991__25__62","source"
"geo_component_0327",2001,"09","69","census2001__09__69","target"
"geo_component_0327",2011,"09","199","census2011__09__199","source"
"geo_component_0328",1991,"26","01","census1991__26__01","source"
"geo_component_0328",2001,"19","03","census2001__19__03","target"
"geo_component_0328",2011,"19","329","census2011__19__329","source"
"geo_component_0329",1991,"26","02","census1991__26__02","source"
"geo_component_0329",2001,"19","02","census2001__19__02","target"
"geo_component_0329",2011,"19","328","census2011__19__328","source"
"geo_component_0330",1991,"26","03","census1991__26__03","source"
"geo_component_0330",2001,"19","01","census2001__19__01","target"
"geo_component_0330",2011,"19","327","census2011__19__327","source"
"geo_component_0331",1991,"26","04","census1991__26__04","source"
"geo_component_0331",2001,"19","04","census2001__19__04","target"
"geo_component_0331",2001,"19","05","census2001__19__05","target"
"geo_component_0331",2011,"19","330","census2011__19__330","source"
"geo_component_0331",2011,"19","331","census2011__19__331","source"
"geo_component_0332",1991,"26","05","census1991__26__05","source"
"geo_component_0332",2001,"19","06","census2001__19__06","target"
"geo_component_0332",2011,"19","332","census2011__19__332","source"
"geo_component_0333",1991,"26","06","census1991__26__06","source"
"geo_component_0333",2001,"19","07","census2001__19__07","target"
"geo_component_0333",2011,"19","333","census2011__19__333","source"
"geo_component_0334",1991,"26","07","census1991__26__07","source"
"geo_component_0334",2001,"19","10","census2001__19__10","target"
"geo_component_0334",2011,"19","336","census2011__19__336","source"
"geo_component_0335",1991,"26","08","census1991__26__08","source"
"geo_component_0335",1991,"26","12","census1991__26__12","source"
"geo_component_0335",1991,"26","13","census1991__26__13","source"
"geo_component_0335",2001,"19","11","census2001__19__11","target"
"geo_component_0335",2001,"19","12","census2001__19__12","target"
"geo_component_0335",2001,"19","15","census2001__19__15","target"
"geo_component_0335",2011,"19","337","census2011__19__337","source"
"geo_component_0335",2011,"19","338","census2011__19__338","source"
"geo_component_0335",2011,"19","344","census2011__19__344","source"
"geo_component_0335",2011,"19","345","census2011__19__345","source"
"geo_component_0336",1991,"26","09","census1991__26__09","source"
"geo_component_0336",2001,"19","18","census2001__19__18","target"
"geo_component_0336",2011,"19","343","census2011__19__343","source"
"geo_component_0337",1991,"26","10","census1991__26__10","source"
"geo_component_0337",2001,"19","17","census2001__19__17","target"
"geo_component_0337",2011,"19","342","census2011__19__342","source"
"geo_component_0338",1991,"26","11","census1991__26__11","source"
"geo_component_0338",2001,"19","16","census2001__19__16","target"
"geo_component_0338",2011,"19","341","census2011__19__341","source"
"geo_component_0339",1991,"26","14","census1991__26__14","source"
"geo_component_0339",2001,"19","13","census2001__19__13","target"
"geo_component_0339",2011,"19","339","census2011__19__339","source"
"geo_component_0340",1991,"26","15","census1991__26__15","source"
"geo_component_0340",2001,"19","14","census2001__19__14","target"
"geo_component_0340",2011,"19","340","census2011__19__340","source"
"geo_component_0341",1991,"26","16","census1991__26__16","source"
"geo_component_0341",2001,"19","09","census2001__19__09","target"
"geo_component_0341",2011,"19","335","census2011__19__335","source"
"geo_component_0342",1991,"26","17","census1991__26__17","source"
"geo_component_0342",2001,"19","08","census2001__19__08","target"
"geo_component_0342",2011,"19","334","census2011__19__334","source"
"geo_component_0343",1991,"27","01","census1991__27__01","source"
"geo_component_0343",2001,"35","01","census2001__35__01","target"
"geo_component_0343",2011,"35","639","census2011__35__639","source"
"geo_component_0343",2011,"35","640","census2011__35__640","source"
"geo_component_0344",1991,"27","02","census1991__27__02","source"
"geo_component_0344",2001,"35","02","census2001__35__02","target"
"geo_component_0344",2011,"35","638","census2011__35__638","source"
"geo_component_0345",1991,"28","01","census1991__28__01","source"
"geo_component_0345",2001,"04","01","census2001__04__01","target"
"geo_component_0345",2011,"04","055","census2011__04__055","source"
"geo_component_0346",1991,"29","01","census1991__29__01","source"
"geo_component_0346",2001,"26","01","census2001__26__01","target"
"geo_component_0346",2011,"26","496","census2011__26__496","source"
"geo_component_0347",1991,"30","01","census1991__30__01","source"
"geo_component_0347",2001,"25","02","census2001__25__02","target"
"geo_component_0347",2011,"25","495","census2011__25__495","source"
"geo_component_0348",1991,"30","02","census1991__30__02","source"
"geo_component_0348",2001,"25","01","census2001__25__01","target"
"geo_component_0348",2011,"25","494","census2011__25__494","source"
"geo_component_0349",1991,"32","01","census1991__32__01","source"
"geo_component_0349",2001,"31","01","census2001__31__01","target"
"geo_component_0349",2011,"31","587","census2011__31__587","source"
"geo_component_0350",1991,"33","01","census1991__33__01","source"
"geo_component_0350",2001,"34","02","census2001__34__02","target"
"geo_component_0350",2011,"34","635","census2011__34__635","source"
"geo_component_0351",1991,"33","02","census1991__33__02","source"
"geo_component_0351",2001,"34","04","census2001__34__04","target"
"geo_component_0351",2011,"34","637","census2011__34__637","source"
"geo_component_0352",1991,"33","03","census1991__33__03","source"
"geo_component_0352",2001,"34","03","census2001__34__03","target"
"geo_component_0352",2011,"34","636","census2011__34__636","source"
"geo_component_0353",1991,"33","04","census1991__33__04","source"
"geo_component_0353",2001,"34","01","census2001__34__01","target"
"geo_component_0353",2011,"34","634","census2011__34__634","source"
"geo_component_0354",2001,"01","01","census2001__01__01","target"
"geo_component_0354",2011,"01","001","census2011__01__001","source"
"geo_component_0355",2001,"01","02","census2001__01__02","target"
"geo_component_0355",2001,"01","03","census2001__01__03","target"
"geo_component_0355",2001,"01","04","census2001__01__04","target"
"geo_component_0355",2011,"01","002","census2011__01__002","source"
"geo_component_0355",2011,"01","008","census2011__01__008","source"
"geo_component_0355",2011,"01","009","census2011__01__009","source"
"geo_component_0355",2011,"01","010","census2011__01__010","source"
"geo_component_0355",2011,"01","011","census2011__01__011","source"
"geo_component_0356",2001,"01","05","census2001__01__05","target"
"geo_component_0356",2011,"01","012","census2011__01__012","source"
"geo_component_0356",2011,"01","013","census2011__01__013","source"
"geo_component_0357",2001,"01","06","census2001__01__06","target"
"geo_component_0357",2011,"01","014","census2011__01__014","source"
"geo_component_0357",2011,"01","015","census2011__01__015","source"
"geo_component_0358",2001,"01","07","census2001__01__07","target"
"geo_component_0358",2011,"01","003","census2011__01__003","source"
"geo_component_0359",2001,"01","08","census2001__01__08","target"
"geo_component_0359",2011,"01","004","census2011__01__004","source"
"geo_component_0360",2001,"01","09","census2001__01__09","target"
"geo_component_0360",2001,"01","10","census2001__01__10","target"
"geo_component_0360",2001,"01","13","census2001__01__13","target"
"geo_component_0360",2001,"01","14","census2001__01__14","target"
"geo_component_0360",2011,"01","007","census2011__01__007","source"
"geo_component_0360",2011,"01","016","census2011__01__016","source"
"geo_component_0360",2011,"01","017","census2011__01__017","source"
"geo_component_0360",2011,"01","018","census2011__01__018","source"
"geo_component_0360",2011,"01","019","census2011__01__019","source"
"geo_component_0360",2011,"01","020","census2011__01__020","source"
"geo_component_0360",2011,"01","021","census2011__01__021","source"
"geo_component_0360",2011,"01","022","census2011__01__022","source"
"geo_component_0361",2001,"01","11","census2001__01__11","target"
"geo_component_0361",2011,"01","005","census2011__01__005","source"
"geo_component_0362",2001,"01","12","census2001__01__12","target"
"geo_component_0362",2011,"01","006","census2011__01__006","source"
"geo_component_0363",2001,"27","22","census2001__27__22","target"
"geo_component_0363",2011,"27","518","census2011__27__518","source"
"geo_component_0364",2001,"27","23","census2001__27__23","target"
"geo_component_0364",2011,"27","519","census2011__27__519","source"
"geo_component_0365",2001,"33","02","census2001__33__02","target"
"geo_component_0365",2011,"33","603","census2011__33__603","source"
