"specification_id","term","estimate","std.error","statistic","p.value","construct_id","treatment","analysis_scope","domain","margin","source_side","paper_role","label"
"state_main__nonzero_mean_hindi_urdu_separate","ling_distance_nonzero_mean",1.39220865931316,1.20196439772074,1.1582777842282,0.247331497422558,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_main__distance_shares_all","ling_share_distance_1",0.043538102563613,0.0176752465817378,2.4632246210696,0.0141236595394935,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_main__distance_shares_all","ling_share_distance_2",-0.0483642107011669,0.0353678702948857,-1.36746177527575,0.172128659204354,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_main__distance_shares_all","ling_share_distance_3",-0.0472751613280673,0.0410610981966771,-1.15133699302502,0.250174046233161,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_main__distance_shares_all","ling_share_distance_4",0.188047732640269,0.0784016825048755,2.39851654495521,0.0168471457180378,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_main__distance_shares_all","ling_share_distance_5",0.0495855173666211,0.0728295167931404,0.68084369566065,0.496302849010869,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_main__distance_shares_all_unmapped","ling_share_distance_1",0.0278784713495091,0.0135801715444401,2.05288064722002,0.0406348698098649,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_main__distance_shares_all_unmapped","ling_share_distance_2",-0.0029458264636511,0.0451178168119421,-0.065291866313695,0.947969262420081,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_main__distance_shares_all_unmapped","ling_share_distance_3",-0.0622582935783504,0.0398532032522759,-1.56219045139853,0.118913326722106,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_main__distance_shares_all_unmapped","ling_share_distance_4",0.160808490099174,0.07050757580694,2.28072640788971,0.0230095150016408,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_main__distance_shares_all_unmapped","ling_share_distance_5",0.0287160108185849,0.0804635247470117,0.356882337790595,0.721339386104362,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_main__distance_shares_mapped","ling_mapped_share_distance_1",0.0190763708273695,0.0150445041407065,1.267995983713,0.205421856727524,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_main__distance_shares_mapped","ling_mapped_share_distance_2",-0.0581651873193003,0.0407105477972186,-1.42874980727413,0.153734785396883,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_main__distance_shares_mapped","ling_mapped_share_distance_3",-0.0378520365775687,0.0351517282608377,-1.07681865018681,0.28210903273605,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_main__distance_shares_mapped","ling_mapped_share_distance_4",0.14195144178559,0.0631565017370527,2.2476140679323,0.0250598543116092,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_main__distance_shares_mapped","ling_mapped_share_distance_5",0.0121890653650864,0.0772471620639664,0.157793050765968,0.874687071293613,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_main__glottolog_mean","ling_distance_glottolog_nonhindi_mean",-0.0755639850097124,0.242983140760407,-0.31098447724907,0.755947991163591,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_main__glottolog_mean_shastry","ling_distance_glottolog_nonhindi_mean",-0.0671693072952475,0.235598025792544,-0.285101316402343,0.775690526677457,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_main__dyen_noncognate","ling_distance_dyen_noncognate_pct",0.00829916021731523,0.0482275411196807,0.172083420067388,0.863444778562157,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_main__dyen_noncognate_shastry","ling_distance_dyen_noncognate_pct",0.007897560735417,0.0469972247477929,0.168043129733695,0.866620722731396,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_expanded__nonzero_mean","ling_distance_nonzero_mean",1.2664540982315,0.906649880289768,1.39685023487428,0.163110866183888,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_expanded__distant_share","ling_share_distance_ge3",0.0230431403949528,0.0412459365102074,0.558676619919883,0.576645704326285,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_expanded__top3_legacy","ling_distance_top3_legacy",0.438299151174449,0.729565754241595,0.600767166806059,0.54828162275935,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_expanded__nonzero_mean_hindi_urdu","ling_distance_nonzero_mean",1.26572262568238,0.90487746640262,1.39877792593766,0.162533550524444,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_expanded__nonzero_mean_shastry","ling_distance_nonzero_mean",1.05948894982096,0.910044978151179,1.16421602806203,0.244923356467278,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_expanded__nonzero_mean_sensitivity_low","ling_distance_nonzero_mean_sensitivity_low",1.04890982231145,0.892910107845514,1.17470931630771,0.24070207282524,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_expanded__nonzero_mean_sensitivity_high","ling_distance_nonzero_mean_sensitivity_high",-0.148190394802823,0.523693331478732,-0.282971704803618,0.777322322774762,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_expanded__nonzero_mean_hindi_urdu_separate","ling_distance_nonzero_mean",1.83228590907026,1.19034405767683,1.53929101191658,0.124401949684289,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_expanded__distance_shares_all","ling_share_distance_1",0.0303279107192562,0.0166442308013423,1.82212750359184,0.0690696419135643,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_expanded__distance_shares_all","ling_share_distance_2",-0.0522300331385885,0.0548407129978809,-0.952395223975419,0.341385066852999,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_expanded__distance_shares_all","ling_share_distance_3",-0.038220556667554,0.0422167871098439,-0.905340251689639,0.365748028747811,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_expanded__distance_shares_all","ling_share_distance_4",0.132288048433915,0.0752722662746648,1.75746068214822,0.0794889378461815,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_expanded__distance_shares_all","ling_share_distance_5",0.0742799293704577,0.0749096890068034,0.991593081686822,0.321905197895673,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_expanded__distance_shares_all_unmapped","ling_share_distance_1",0.0173273552378997,0.0164363773128679,1.05420768263419,0.292330628348418,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_expanded__distance_shares_all_unmapped","ling_share_distance_2",-0.00911854235601492,0.0585514136576081,-0.155735648149121,0.876308403506414,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_expanded__distance_shares_all_unmapped","ling_share_distance_3",-0.0503817734702442,0.0424726505034485,-1.18621684479412,0.236137251728475,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
