"academic_year","target_unit_2001","dise_report_school_quality_source_districts","dise_report_school_quality_status","dise_report_pupils_per_teacher","dise_report_single_teacher_school_share","dise_report_girls_toilet_school_share","girls_toilet_definition","source_pdf","source_page"
"2011-12","pc2001__12__01",1,"one_to_one_report_ratio",10,45.7,58.7,"all_schools","DistrictReportCards2011-12I.pdf",62
"2011-12","pc2001__12__02",1,"one_to_one_report_ratio",15,26,84.5,"all_schools","DistrictReportCards2011-12I.pdf",66
"2011-12","pc2001__12__03",1,"one_to_one_report_ratio",18,59,57.5,"all_schools","DistrictReportCards2011-12I.pdf",55
"2011-12","pc2001__12__04",1,"one_to_one_report_ratio",18,44.3,39,"all_schools","DistrictReportCards2011-12I.pdf",61
"2011-12","pc2001__12__05",2,"multiple_source_districts_not_aggregated",NA,NA,NA,NA,NA,NA
"2011-12","pc2001__12__06",1,"one_to_one_report_ratio",25,72.5,22.6,"all_schools","DistrictReportCards2011-12I.pdf",65
"2011-12","pc2001__12__07",1,"one_to_one_report_ratio",18,43.2,58.8,"all_schools","DistrictReportCards2011-12I.pdf",67
"2011-12","pc2001__12__08",1,"one_to_one_report_ratio",16,19.8,51.9,"all_schools","DistrictReportCards2011-12I.pdf",56
"2011-12","pc2001__12__09",1,"one_to_one_report_ratio",12,26.2,73.9,"all_schools","DistrictReportCards2011-12I.pdf",64
"2011-12","pc2001__12__10",2,"multiple_source_districts_not_aggregated",NA,NA,NA,NA,NA,NA
"2011-12","pc2001__12__11",1,"one_to_one_report_ratio",21,29.7,57.7,"all_schools","DistrictReportCards2011-12I.pdf",58
"2011-12","pc2001__12__12",1,"one_to_one_report_ratio",22,41.9,65,"all_schools","DistrictReportCards2011-12I.pdf",53
"2011-12","pc2001__12__13",1,"one_to_one_report_ratio",21,29.6,59.4,"all_schools","DistrictReportCards2011-12I.pdf",63
"2011-12","pc2001__13__01",1,"one_to_one_report_ratio",24,1.4,61.8,"all_schools","DistrictReportCards2011-12II.pdf",55
"2011-12","pc2001__13__02",2,"multiple_source_districts_not_aggregated",NA,NA,NA,NA,NA,NA
"2011-12","pc2001__13__03",1,"one_to_one_report_ratio",17,0.9,91,"all_schools","DistrictReportCards2011-12II.pdf",54
"2011-12","pc2001__13__04",1,"one_to_one_report_ratio",15,3.1,74.6,"all_schools","DistrictReportCards2011-12II.pdf",60
"2011-12","pc2001__13__05",1,"one_to_one_report_ratio",21,1.5,72.3,"all_schools","DistrictReportCards2011-12II.pdf",59
"2011-12","pc2001__13__06",1,"one_to_one_report_ratio",21,0.5,71.7,"all_schools","DistrictReportCards2011-12II.pdf",50
"2011-12","pc2001__13__07",2,"multiple_source_districts_not_aggregated",NA,NA,NA,NA,NA,NA
"2011-12","pc2001__13__08",1,"one_to_one_report_ratio",19,1,77.9,"all_schools","DistrictReportCards2011-12II.pdf",57
"2011-12","pc2001__14__01",1,"one_to_one_report_ratio",18,9.5,100,"all_schools","DistrictReportCards2011-12II.pdf",31
"2011-12","pc2001__14__02",1,"one_to_one_report_ratio",17,13.9,92.1,"all_schools","DistrictReportCards2011-12II.pdf",32
"2011-12","pc2001__14__03",1,"one_to_one_report_ratio",15,11.4,84.2,"all_schools","DistrictReportCards2011-12II.pdf",28
"2011-12","pc2001__14__04",1,"one_to_one_report_ratio",21,15.6,95.7,"all_schools","DistrictReportCards2011-12II.pdf",26
"2011-12","pc2001__14__05",1,"one_to_one_report_ratio",21,8.5,95,"all_schools","DistrictReportCards2011-12II.pdf",33
"2011-12","pc2001__14__06",1,"one_to_one_report_ratio",19,4.4,93.5,"all_schools","DistrictReportCards2011-12II.pdf",30
"2011-12","pc2001__14__07",1,"one_to_one_report_ratio",20,12.1,94.1,"all_schools","DistrictReportCards2011-12II.pdf",29
"2011-12","pc2001__14__08",1,"one_to_one_report_ratio",19,9.4,90.3,"all_schools","DistrictReportCards2011-12II.pdf",34
"2011-12","pc2001__14__09",1,"one_to_one_report_ratio",16,10.1,87,"all_schools","DistrictReportCards2011-12II.pdf",27
"2011-12","pc2001__15__01",1,"one_to_one_report_ratio",19,3.9,92.8,"all_schools","DistrictReportCards2011-12II.pdf",47
"2011-12","pc2001__15__02",1,"one_to_one_report_ratio",16,3.9,98.7,"all_schools","DistrictReportCards2011-12II.pdf",44
"2011-12","pc2001__15__03",1,"one_to_one_report_ratio",15,1.5,98.6,"all_schools","DistrictReportCards2011-12II.pdf",42
"2011-12","pc2001__15__04",1,"one_to_one_report_ratio",15,0,96.5,"all_schools","DistrictReportCards2011-12II.pdf",43
"2011-12","pc2001__15__05",1,"one_to_one_report_ratio",13,2.8,100,"all_schools","DistrictReportCards2011-12II.pdf",49
"2011-12","pc2001__15__06",1,"one_to_one_report_ratio",11,1,86.2,"all_schools","DistrictReportCards2011-12II.pdf",46
"2011-12","pc2001__15__07",1,"one_to_one_report_ratio",12,0.8,90.5,"all_schools","DistrictReportCards2011-12II.pdf",45
"2011-12","pc2001__15__08",1,"one_to_one_report_ratio",10,0,98.9,"all_schools","DistrictReportCards2011-12II.pdf",48
"2011-12","pc2001__16__01",1,"one_to_one_report_ratio",17,0.2,86.2,"all_schools","DistrictReportCards2011-12II.pdf",187
"2011-12","pc2001__16__02",1,"one_to_one_report_ratio",19,1.1,88.2,"all_schools","DistrictReportCards2011-12II.pdf",186
"2011-12","pc2001__16__03",1,"one_to_one_report_ratio",20,4.4,60.1,"all_schools","DistrictReportCards2011-12II.pdf",184
"2011-12","pc2001__16__04",1,"one_to_one_report_ratio",25,2.1,83.6,"all_schools","DistrictReportCards2011-12II.pdf",185
"2011-12","pc2001__17__01",1,"one_to_one_report_ratio",19,8.4,54.9,"all_schools","DistrictReportCards2011-12II.pdf",40
"2011-12","pc2001__17__02",1,"one_to_one_report_ratio",17,7.6,63.6,"all_schools","DistrictReportCards2011-12II.pdf",35
"2011-12","pc2001__17__03",1,"one_to_one_report_ratio",17,7.1,62.2,"all_schools","DistrictReportCards2011-12II.pdf",39
"2011-12","pc2001__17__04",1,"one_to_one_report_ratio",16,8.3,42.9,"all_schools","DistrictReportCards2011-12II.pdf",41
"2011-12","pc2001__17__05",1,"one_to_one_report_ratio",20,3.8,88.5,"all_schools","DistrictReportCards2011-12II.pdf",38
"2011-12","pc2001__17__06",1,"one_to_one_report_ratio",18,4.3,72.7,"all_schools","DistrictReportCards2011-12II.pdf",36
"2011-12","pc2001__17__07",1,"one_to_one_report_ratio",15,7.5,54.4,"all_schools","DistrictReportCards2011-12II.pdf",37
"2011-12","pc2001__18__01",1,"one_to_one_report_ratio",24,16.7,37.7,"all_schools","DistrictReportCards2011-12I.pdf",86
"2011-12","pc2001__18__02",1,"one_to_one_report_ratio",38,18.4,55.4,"all_schools","DistrictReportCards2011-12I.pdf",75
"2011-12","pc2001__18__03",1,"one_to_one_report_ratio",33,13.4,62.2,"all_schools","DistrictReportCards2011-12I.pdf",78
"2011-12","pc2001__18__04",1,"one_to_one_report_ratio",26,15.9,61.2,"all_schools","DistrictReportCards2011-12I.pdf",70
"2011-12","pc2001__18__05",1,"one_to_one_report_ratio",28,14.9,66.3,"all_schools","DistrictReportCards2011-12I.pdf",69
"2011-12","pc2001__18__07",1,"one_to_one_report_ratio",18,4.8,80.7,"all_schools","DistrictReportCards2011-12I.pdf",90
"2011-12","pc2001__18__08",1,"one_to_one_report_ratio",29,5,60.5,"all_schools","DistrictReportCards2011-12I.pdf",73
"2011-12","pc2001__18__09",1,"one_to_one_report_ratio",30,12,67.7,"all_schools","DistrictReportCards2011-12I.pdf",88
"2011-12","pc2001__18__10",1,"one_to_one_report_ratio",33,8.1,66.2,"all_schools","DistrictReportCards2011-12I.pdf",89
"2011-12","pc2001__18__11",1,"one_to_one_report_ratio",29,17.9,69.2,"all_schools","DistrictReportCards2011-12I.pdf",92
"2011-12","pc2001__18__12",1,"one_to_one_report_ratio",14,2.8,64.4,"all_schools","DistrictReportCards2011-12I.pdf",87
"2011-12","pc2001__18__13",1,"one_to_one_report_ratio",20,18.1,66.4,"all_schools","DistrictReportCards2011-12I.pdf",74
"2011-12","pc2001__18__14",1,"one_to_one_report_ratio",27,14.5,81.7,"all_schools","DistrictReportCards2011-12I.pdf",93
"2011-12","pc2001__18__15",1,"one_to_one_report_ratio",25,12.6,85.5,"all_schools","DistrictReportCards2011-12I.pdf",76
"2011-12","pc2001__18__16",1,"one_to_one_report_ratio",10,1.9,72.2,"all_schools","DistrictReportCards2011-12I.pdf",91
"2011-12","pc2001__18__17",1,"one_to_one_report_ratio",18,24.8,85.7,"all_schools","DistrictReportCards2011-12I.pdf",81
"2011-12","pc2001__18__18",1,"one_to_one_report_ratio",23,10.1,73.7,"all_schools","DistrictReportCards2011-12I.pdf",79
"2011-12","pc2001__18__19",1,"one_to_one_report_ratio",24,32.5,69.2,"all_schools","DistrictReportCards2011-12I.pdf",84
"2011-12","pc2001__18__20",1,"one_to_one_report_ratio",9,25.4,92.5,"all_schools","DistrictReportCards2011-12I.pdf",77
"2011-12","pc2001__18__21",1,"one_to_one_report_ratio",34,27.2,62.9,"all_schools","DistrictReportCards2011-12I.pdf",71
"2011-12","pc2001__18__22",1,"one_to_one_report_ratio",35,24.6,49.2,"all_schools","DistrictReportCards2011-12I.pdf",85
"2011-12","pc2001__18__23",1,"one_to_one_report_ratio",21,18.9,46.1,"all_schools","DistrictReportCards2011-12I.pdf",80
"2011-12","pc2001__19__01",1,"one_to_one_report_ratio",17,6.1,45.4,"all_schools","DistrictReportCards2011-12II.pdf",277
"2011-12","pc2001__19__02",1,"one_to_one_report_ratio",30,3.2,83.4,"all_schools","DistrictReportCards2011-12II.pdf",280
"2011-12","pc2001__19__03",1,"one_to_one_report_ratio",30,2.3,94.3,"all_schools","DistrictReportCards2011-12II.pdf",281
"2011-12","pc2001__19__04",1,"one_to_one_report_ratio",39,1.8,80,"all_schools","DistrictReportCards2011-12II.pdf",292
"2011-12","pc2001__19__05",1,"one_to_one_report_ratio",30,5.8,98.2,"all_schools","DistrictReportCards2011-12II.pdf",276
"2011-12","pc2001__19__06",1,"one_to_one_report_ratio",35,1,75.7,"all_schools","DistrictReportCards2011-12II.pdf",283
"2011-12","pc2001__19__07",1,"one_to_one_report_ratio",34,1.1,77.5,"all_schools","DistrictReportCards2011-12II.pdf",284
"2011-12","pc2001__19__08",1,"one_to_one_report_ratio",27,3.8,83.3,"all_schools","DistrictReportCards2011-12II.pdf",275
"2011-12","pc2001__19__09",1,"one_to_one_report_ratio",27,1.4,96.2,"all_schools","DistrictReportCards2011-12II.pdf",274
"2011-12","pc2001__19__10",1,"one_to_one_report_ratio",27,1.4,97.3,"all_schools","DistrictReportCards2011-12II.pdf",285
"2011-12","pc2001__19__12",1,"one_to_one_report_ratio",26,1.3,98,"all_schools","DistrictReportCards2011-12II.pdf",279
"2011-12","pc2001__19__13",1,"one_to_one_report_ratio",24,7.1,99.2,"all_schools","DistrictReportCards2011-12II.pdf",273
"2011-12","pc2001__19__14",1,"one_to_one_report_ratio",29,6.1,76.9,"all_schools","DistrictReportCards2011-12II.pdf",289
"2011-12","pc2001__19__16",1,"one_to_one_report_ratio",26,3.6,92.6,"all_schools","DistrictReportCards2011-12II.pdf",278
"2011-12","pc2001__19__17",1,"one_to_one_report_ratio",17,1.5,93.2,"all_schools","DistrictReportCards2011-12II.pdf",282
"2011-12","pc2001__20__01",1,"one_to_one_report_ratio",53,8.4,98.9,"all_schools","DistrictReportCards2011-12I.pdf",250
"2011-12","pc2001__20__02",2,"multiple_source_districts_not_aggregated",NA,NA,NA,NA,NA,NA
"2011-12","pc2001__20__03",1,"one_to_one_report_ratio",42,6.7,72,"all_schools","DistrictReportCards2011-12I.pdf",246
"2011-12","pc2001__20__04",1,"one_to_one_report_ratio",38,9.2,68.6,"all_schools","DistrictReportCards2011-12I.pdf",264
"2011-12","pc2001__20__05",1,"one_to_one_report_ratio",42,10.8,70.9,"all_schools","DistrictReportCards2011-12I.pdf",257
"2011-12","pc2001__20__06",1,"one_to_one_report_ratio",46,10.8,67.2,"all_schools","DistrictReportCards2011-12I.pdf",251
"2011-12","pc2001__20__07",1,"one_to_one_report_ratio",43,15.5,70.3,"all_schools","DistrictReportCards2011-12I.pdf",247
"2011-12","pc2001__20__08",1,"one_to_one_report_ratio",47,18,72,"all_schools","DistrictReportCards2011-12I.pdf",252
"2011-12","pc2001__20__09",1,"one_to_one_report_ratio",49,19.2,85.8,"all_schools","DistrictReportCards2011-12I.pdf",266
"2011-12","pc2001__20__10",1,"one_to_one_report_ratio",45,9.9,85.7,"all_schools","DistrictReportCards2011-12I.pdf",260
"2011-12","pc2001__20__11",2,"multiple_source_districts_not_aggregated",NA,NA,NA,NA,NA,NA
"2011-12","pc2001__20__12",1,"one_to_one_report_ratio",51,10.9,82.5,"all_schools","DistrictReportCards2011-12I.pdf",248
"2011-12","pc2001__20__13",1,"one_to_one_report_ratio",33,10.6,85.3,"all_schools","DistrictReportCards2011-12I.pdf",245
"2011-12","pc2001__20__14",2,"multiple_source_districts_not_aggregated",NA,NA,NA,NA,NA,NA
"2011-12","pc2001__20__15",1,"one_to_one_report_ratio",36,8,67.6,"all_schools","DistrictReportCards2011-12I.pdf",259
"2011-12","pc2001__20__16",2,"multiple_source_districts_not_aggregated",NA,NA,NA,NA,NA,NA
"2011-12","pc2001__20__17",2,"multiple_source_districts_not_aggregated",NA,NA,NA,NA,NA,NA
"2011-12","pc2001__20__18",1,"one_to_one_report_ratio",27,12,86.8,"all_schools","DistrictReportCards2011-12I.pdf",263
"2011-12","pc2001__21__01",1,"one_to_one_report_ratio",25,4.3,87.8,"all_schools","DistrictReportCards2011-12II.pdf",63
"2011-12","pc2001__21__02",1,"one_to_one_report_ratio",20,8.9,83,"all_schools","DistrictReportCards2011-12II.pdf",74
"2011-12","pc2001__21__03",1,"one_to_one_report_ratio",21,4.8,90.5,"all_schools","DistrictReportCards2011-12II.pdf",88
"2011-12","pc2001__21__06",1,"one_to_one_report_ratio",25,14.2,89.1,"all_schools","DistrictReportCards2011-12II.pdf",78
"2011-12","pc2001__21__07",1,"one_to_one_report_ratio",23,5.3,77.2,"all_schools","DistrictReportCards2011-12II.pdf",82
"2011-12","pc2001__21__09",1,"one_to_one_report_ratio",26,4.2,88.6,"all_schools","DistrictReportCards2011-12II.pdf",64
"2011-12","pc2001__21__10",1,"one_to_one_report_ratio",21,4.2,88.4,"all_schools","DistrictReportCards2011-12II.pdf",77
"2011-12","pc2001__21__12",1,"one_to_one_report_ratio",22,2.6,94.4,"all_schools","DistrictReportCards2011-12II.pdf",67
"2011-12","pc2001__21__14",1,"one_to_one_report_ratio",21,1.9,86.2,"all_schools","DistrictReportCards2011-12II.pdf",69
"2011-12","pc2001__21__16",1,"one_to_one_report_ratio",22,1.2,70.2,"all_schools","DistrictReportCards2011-12II.pdf",84
"2011-12","pc2001__21__17",1,"one_to_one_report_ratio",27,4.5,98.7,"all_schools","DistrictReportCards2011-12II.pdf",79
"2011-12","pc2001__21__18",1,"one_to_one_report_ratio",22,4.1,47,"all_schools","DistrictReportCards2011-12II.pdf",86
"2011-12","pc2001__21__19",1,"one_to_one_report_ratio",32,4.8,77.2,"all_schools","DistrictReportCards2011-12II.pdf",71
"2011-12","pc2001__21__20",1,"one_to_one_report_ratio",22,12.4,72.6,"all_schools","DistrictReportCards2011-12II.pdf",70
"2011-12","pc2001__21__21",1,"one_to_one_report_ratio",22,7.9,47.9,"all_schools","DistrictReportCards2011-12II.pdf",76
"2011-12","pc2001__21__24",1,"one_to_one_report_ratio",26,12.3,85,"all_schools","DistrictReportCards2011-12II.pdf",65
"2011-12","pc2001__21__25",1,"one_to_one_report_ratio",27,2.9,80.8,"all_schools","DistrictReportCards2011-12II.pdf",85
"2011-12","pc2001__21__26",1,"one_to_one_report_ratio",29,5.1,53.6,"all_schools","DistrictReportCards2011-12II.pdf",75
"2011-12","pc2001__21__27",1,"one_to_one_report_ratio",26,32.9,58,"all_schools","DistrictReportCards2011-12II.pdf",87
"2011-12","pc2001__21__29",1,"one_to_one_report_ratio",29,22.4,85.5,"all_schools","DistrictReportCards2011-12II.pdf",80
"2011-12","pc2001__21__30",1,"one_to_one_report_ratio",31,20.2,83.1,"all_schools","DistrictReportCards2011-12II.pdf",81
"2011-12","pc2001__22__01",1,"one_to_one_report_ratio",23,6,95.7,"all_schools","DistrictReportCards2011-12I.pdf",144
"2011-12","pc2001__22__02",1,"one_to_one_report_ratio",21,3.5,61.5,"all_schools","DistrictReportCards2011-12I.pdf",149
"2011-12","pc2001__22__03",1,"one_to_one_report_ratio",17,4.3,72,"all_schools","DistrictReportCards2011-12I.pdf",140
"2011-12","pc2001__22__05",1,"one_to_one_report_ratio",25,5.7,75.2,"all_schools","DistrictReportCards2011-12I.pdf",143
"2011-12","pc2001__22__06",1,"one_to_one_report_ratio",24,2.4,71.9,"all_schools","DistrictReportCards2011-12I.pdf",139
"2011-12","pc2001__22__08",1,"one_to_one_report_ratio",29,4.7,51.9,"all_schools","DistrictReportCards2011-12I.pdf",142
"2011-12","pc2001__22__09",1,"one_to_one_report_ratio",24,3.8,44.6,"all_schools","DistrictReportCards2011-12I.pdf",148
"2011-12","pc2001__22__10",1,"one_to_one_report_ratio",27,2.5,47.5,"all_schools","DistrictReportCards2011-12I.pdf",138
"2011-12","pc2001__22__11",1,"one_to_one_report_ratio",28,4.3,37.1,"all_schools","DistrictReportCards2011-12I.pdf",147
"2011-12","pc2001__22__12",1,"one_to_one_report_ratio",24,4.2,69.9,"all_schools","DistrictReportCards2011-12I.pdf",145
"2011-12","pc2001__22__13",1,"one_to_one_report_ratio",22,5.1,71.5,"all_schools","DistrictReportCards2011-12I.pdf",137
"2011-12","pc2001__22__14",1,"one_to_one_report_ratio",18,6.4,48.9,"all_schools","DistrictReportCards2011-12I.pdf",141
"2011-12","pc2001__22__16",1,"one_to_one_report_ratio",15,20.7,38.7,"all_schools","DistrictReportCards2011-12I.pdf",136
"2011-12","pc2001__23__01",1,"one_to_one_report_ratio",48,14.2,89.1,"all_schools","DistrictReportCards2011-12I.pdf",360
"2011-12","pc2001__23__02",1,"one_to_one_report_ratio",60,21.6,86.3,"all_schools","DistrictReportCards2011-12I.pdf",346
"2011-12","pc2001__23__03",1,"one_to_one_report_ratio",43,15.4,95.6,"all_schools","DistrictReportCards2011-12I.pdf",324
"2011-12","pc2001__23__04",1,"one_to_one_report_ratio",53,14.2,99.2,"all_schools","DistrictReportCards2011-12I.pdf",335
"2011-12","pc2001__23__05",1,"one_to_one_report_ratio",31,10.9,97.8,"all_schools","DistrictReportCards2011-12I.pdf",330
"2011-12","pc2001__23__06",1,"one_to_one_report_ratio",39,14.4,80.2,"all_schools","DistrictReportCards2011-12I.pdf",361
"2011-12","pc2001__23__07",2,"multiple_source_districts_not_aggregated",NA,NA,NA,NA,NA,NA
"2011-12","pc2001__23__08",1,"one_to_one_report_ratio",40,9,95.2,"all_schools","DistrictReportCards2011-12I.pdf",364
"2011-12","pc2001__23__09",1,"one_to_one_report_ratio",40,11.6,86.5,"all_schools","DistrictReportCards2011-12I.pdf",327
"2011-12","pc2001__23__10",1,"one_to_one_report_ratio",32,16.6,83.1,"all_schools","DistrictReportCards2011-12I.pdf",349
"2011-12","pc2001__23__11",1,"one_to_one_report_ratio",38,14,97,"all_schools","DistrictReportCards2011-12I.pdf",354
"2011-12","pc2001__23__12",1,"one_to_one_report_ratio",37,11.9,82.1,"all_schools","DistrictReportCards2011-12I.pdf",329
"2011-12","pc2001__23__13",1,"one_to_one_report_ratio",33,8.7,59.4,"all_schools","DistrictReportCards2011-12I.pdf",355
"2011-12","pc2001__23__14",1,"one_to_one_report_ratio",38,40.7,85,"all_schools","DistrictReportCards2011-12I.pdf",353
"2011-12","pc2001__23__15",1,"one_to_one_report_ratio",41,26.8,99.4,"all_schools","DistrictReportCards2011-12I.pdf",366
"2011-12","pc2001__23__16",2,"multiple_source_districts_not_aggregated",NA,NA,NA,NA,NA,NA
"2011-12","pc2001__23__17",1,"one_to_one_report_ratio",130,3.1,95.7,"all_schools","DistrictReportCards2011-12I.pdf",362
"2011-12","pc2001__23__18",1,"one_to_one_report_ratio",23,8.3,89.5,"all_schools","DistrictReportCards2011-12I.pdf",348
"2011-12","pc2001__23__19",1,"one_to_one_report_ratio",29,18.1,87.6,"all_schools","DistrictReportCards2011-12I.pdf",345
"2011-12","pc2001__23__20",1,"one_to_one_report_ratio",28,7.8,95,"all_schools","DistrictReportCards2011-12I.pdf",352
"2011-12","pc2001__23__21",1,"one_to_one_report_ratio",26,10.9,96,"all_schools","DistrictReportCards2011-12I.pdf",365
"2011-12","pc2001__23__22",1,"one_to_one_report_ratio",28,15.4,80.7,"all_schools","DistrictReportCards2011-12I.pdf",359
"2011-12","pc2001__23__23",1,"one_to_one_report_ratio",29,11.8,98.1,"all_schools","DistrictReportCards2011-12I.pdf",331
"2011-12","pc2001__23__24",2,"multiple_source_districts_not_aggregated",NA,NA,NA,NA,NA,NA
"2011-12","pc2001__23__25",1,"one_to_one_report_ratio",35,21.2,91.6,"all_schools","DistrictReportCards2011-12I.pdf",332
"2011-12","pc2001__23__26",1,"one_to_one_report_ratio",38,3.9,96.7,"all_schools","DistrictReportCards2011-12I.pdf",338
"2011-12","pc2001__23__28",1,"one_to_one_report_ratio",39,23.8,88.4,"all_schools","DistrictReportCards2011-12I.pdf",322
"2011-12","pc2001__23__29",1,"one_to_one_report_ratio",38,12.7,79.7,"all_schools","DistrictReportCards2011-12I.pdf",326
"2011-12","pc2001__23__30",1,"one_to_one_report_ratio",31,10.1,96.8,"all_schools","DistrictReportCards2011-12I.pdf",351
"2011-12","pc2001__23__31",1,"one_to_one_report_ratio",34,17.1,69.2,"all_schools","DistrictReportCards2011-12I.pdf",367
"2011-12","pc2001__23__32",1,"one_to_one_report_ratio",25,5.8,82.7,"all_schools","DistrictReportCards2011-12I.pdf",325
