"academic_year","district_code_dise","state_code_dise","state_name_dise","district_name_dise","dise_government_enrollment","dise_private_enrollment","dise_management_enrollment","dise_grade_enrollment","dise_direct_enrollment","dise_total_enrollment","dise_total_enrollment_source","dise_direct_to_grade_enrollment_ratio","dise_management_to_grade_enrollment_ratio","dise_management_enrollment_difference","dise_private_enrollment_share","dise_medium_slot_1_enrollment","dise_medium_slot_2_enrollment","dise_medium_slot_3_enrollment","dise_medium_slot_4_enrollment","dise_medium_slot_5_enrollment","dise_medium_classified_enrollment","dise_medium_classification_ratio","dise_medium_classification_difference","dise_government_schools","dise_private_schools","dise_total_schools","dise_single_teacher_schools","dise_girls_toilet_schools","dise_private_school_share","dise_single_teacher_school_share","dise_girls_toilet_school_share","state_key","district_key","dise_medium_identity_complete","dise_english_enrollment","dise_hindi_enrollment","dise_english_identity_resolved","dise_hindi_identity_resolved","dise_emi_enrollment_share_total","dise_hindi_enrollment_share_total","dise_english_share_english_hindi","dise_total_teachers","dise_pupils_per_teacher"
"2007-08","2802","28","ANDHRA PRADESH","NIZAMABAD",228684,147973,376657,376657,NA,376657,"grade_i_viii_sum",NA,1,0,39.2858754782202,271021,67119,36658,938,921,376657,100,0,2352,746,3098,83,1580,24.0800516462234,2.6791478373144,51.0006455777921,"andhra pradesh","nizamabad",TRUE,67119,921,TRUE,TRUE,17.819660858553,0.24451954961676,98.6463844797178,17990,20.9370205669817
"2007-08","2803","28","ANDHRA PRADESH","KARIMNAGAR",288705,267995,556700,556700,NA,556700,"grade_i_viii_sum",NA,1,0,48.1399317406143,446955,98746,10403,50,921,557075,100.067361235854,375,3265,1526,4791,160,2625,31.8513880192027,3.33959507409727,54.7902316844083,"andhra pradesh","karimnagar",FALSE,98746,50,TRUE,TRUE,17.7377402550745,0.0089814981138854,99.9493906635896,27834,20.0007185456636
"2007-08","2804","28","ANDHRA PRADESH","MEDAK",317250,117920,435170,435170,NA,435170,"grade_i_viii_sum",NA,1,0,27.0974561665556,341281,69948,23142,797,921,436089,100.211181836983,919,3025,558,3583,163,2024,15.5735417248116,4.54926039631594,56.4889757186715,"andhra pradesh","medak",FALSE,69948,NA,TRUE,FALSE,16.0737183169796,NA,NA,20297,21.4401143026063
"2007-08","2805","28","ANDHRA PRADESH","HYDERABAD",125871,531710,657581,657581,NA,657581,"grade_i_viii_sum",NA,1,0,80.8584797918431,489913,83209,75627,7412,864,657025,99.915447678689,-556,847,2185,3032,39,2543,72.0646437994723,1.28627968337731,83.8720316622691,"andhra pradesh","hyderabad",TRUE,489913,7412,TRUE,TRUE,74.5023046590458,1.12716152078603,98.5096265017846,26792,24.5439310241863
"2007-08","2806","28","ANDHRA PRADESH","RANGAREDDI",310640,466076,776716,776716,NA,776716,"grade_i_viii_sum",NA,1,0,60.005973869471,430339,331461,14902,14,864,777580,100.111237569459,864,2568,2088,4656,183,2921,44.8453608247423,3.93041237113402,62.7362542955326,"andhra pradesh","rangareddi",FALSE,430339,14,TRUE,TRUE,55.404935652156,0.00180246061623554,99.9967468566502,34377,22.5940599819647
"2007-08","2807","28","ANDHRA PRADESH","MAHBUBNAGAR",401579,142212,543791,543791,NA,543791,"grade_i_viii_sum",NA,1,0,26.1519591166459,473376,53559,15361,1028,864,544188,100.073005989433,397,3944,827,4771,260,1598,17.3338922657724,5.44959128065395,33.4940264095577,"andhra pradesh","mahbubnagar",FALSE,53559,NA,TRUE,FALSE,9.84918838303687,NA,NA,25667,21.1863871897768
"2007-08","2808","28","ANDHRA PRADESH","NALGONDA",321313,182870,504183,504183,NA,504183,"grade_i_viii_sum",NA,1,0,36.2705604909329,430771,69967,3445,1028,864,506075,100.375260570071,1892,3538,989,4527,264,2292,21.8466975922244,5.83167660702452,50.6295559973492,"andhra pradesh","nalgonda",FALSE,69967,NA,TRUE,FALSE,13.8773024873905,NA,NA,23835,21.1530522341095
"2007-08","2711","27","MAHARASHTRA","GONDIYA",133839,66949,200788,200788,NA,200788,"grade_i_viii_sum",NA,1,0,33.343128075383,160049,28980,10843,600,168,200640,99.9262904157619,-148,934,331,1265,22,793,26.1660079051383,1.73913043478261,62.6877470355731,"maharashtra","gondiya",TRUE,10843,28980,TRUE,TRUE,5.40022312090364,14.4331334541905,27.2279838284409,7230,27.7715076071923
"2007-08","2712","27","MAHARASHTRA","GADCHIROLI",119516,54664,174180,174180,NA,174180,"grade_i_viii_sum",NA,1,0,31.3836261338845,160474,4514,4450,4186,556,174180,100,0,1400,307,1707,308,783,17.9847685998828,18.0433509080258,45.8699472759227,"maharashtra","gadchiroli",TRUE,4186,4450,TRUE,TRUE,2.40326099437364,2.5548283385004,48.471514590088,7023,24.8013669372063
"2007-08","2713","27","MAHARASHTRA","CHANDRAPUR",177614,136428,314042,314042,NA,314042,"grade_i_viii_sum",NA,1,0,43.4425968501029,241713,31356,12380,2528,1818,289795,92.2790582151432,-24247,1697,535,2232,44,1456,23.9695340501792,1.97132616487455,65.2329749103943,"maharashtra","chandrapur",TRUE,31356,12380,TRUE,TRUE,9.98465173448137,3.94214786557212,71.6937991585879,12237,25.6633161722644
"2007-08","2715","27","MAHARASHTRA","NANDED",282764,229017,511781,511781,NA,511781,"grade_i_viii_sum",NA,1,0,44.7490235081021,457248,43201,8231,3122,335,512137,100.069561003632,356,2122,745,2867,20,1510,25.9853505406348,0.69759330310429,52.6682943843739,"maharashtra","nanded",TRUE,8231,3122,TRUE,TRUE,1.60830511488312,0.610026554326948,72.5006606183388,18666,27.4178184935176
"2007-08","2716","27","MAHARASHTRA","HINGOLI",132228,52913,185141,185141,NA,185141,"grade_i_viii_sum",NA,1,0,28.5798391496211,171972,9718,1775,1454,75,184994,99.9206010554118,-147,824,174,998,24,522,17.434869739479,2.40480961923848,52.3046092184369,"maharashtra","hingoli",TRUE,1454,1775,TRUE,TRUE,0.785347383885795,0.95872875268039,45.0294208733354,5349,34.6122639745747
"2007-08","2717","27","MAHARASHTRA","PARBHANI",165663,125578,291241,291241,NA,291241,"grade_i_viii_sum",NA,1,0,43.1182422804482,257949,29076,2679,1443,75,291222,99.9934761932558,-19,1055,352,1407,26,685,25.0177683013504,1.84790334044065,48.6851457000711,"maharashtra","parbhani",FALSE,2679,NA,TRUE,FALSE,0.919856750938226,NA,NA,9166,31.7740562950033
"2007-08","2718","27","MAHARASHTRA","JALNA",186092,102278,288370,288370,NA,288370,"grade_i_viii_sum",NA,1,0,35.4676283940771,254606,15790,5828,4981,1922,283127,98.1818497069737,-5243,1247,356,1603,47,1265,22.2083593262633,2.93200249532127,78.914535246413,"maharashtra","jalna",TRUE,5828,4981,TRUE,TRUE,2.02101466865485,1.72729479488158,53.9180312702378,10238,28.1666341082243
"2007-08","2719","27","MAHARASHTRA","AURANGABAD (MAHARASHTRA)",278090,220869,498959,498959,NA,498959,"grade_i_viii_sum",NA,1,0,44.2659617323267,434086,46862,14178,2125,262,497513,99.7101966293824,-1446,1638,604,2242,35,1319,26.9402319357716,1.56110615521855,58.8314005352364,"maharashtra","aurangabad maharashtra",TRUE,14178,2125,TRUE,TRUE,2.84151603638776,0.425886696101283,86.9655891553702,15083,33.0808857654313
"2007-08","2720","27","MAHARASHTRA","NASHIK",445800,443358,889158,889158,NA,889158,"grade_i_viii_sum",NA,1,0,49.8626790739104,725020,84770,46822,5092,1061,862765,97.031686157016,-26393,3171,1140,4311,227,2114,26.4439805149617,5.26559962885641,49.0373463233588,"maharashtra","nashik",TRUE,46822,5092,TRUE,TRUE,5.26588075460154,0.572676622152643,90.1914705089186,30355,29.2919782572888
"2007-08","2721","27","MAHARASHTRA","THANE",478751,905839,1384590,1384590,NA,1384590,"grade_i_viii_sum",NA,1,0,65.4229049754801,709904,386852,113669,80103,23125,1313653,94.8766782946576,-70937,3648,2451,6099,706,3683,40.1869158878505,11.5756681423184,60.3869486801115,"maharashtra","thane",TRUE,386852,113669,TRUE,TRUE,27.9398233412057,8.20957828671303,77.2898639617518,40545,34.1494635590085
"2007-08","2724","27","MAHARASHTRA","RAIGARH (MAHARASHTRA)",196276,178802,375078,375078,NA,375078,"grade_i_viii_sum",NA,1,0,47.6706178448216,304586,49820,17418,2529,193,374546,99.8581628354636,-532,2640,595,3235,167,1739,18.3925811437403,5.16228748068006,53.7557959814529,"maharashtra","raigarh maharashtra",TRUE,49820,2529,TRUE,TRUE,13.2825705586571,0.674259753971174,95.1689621578254,16289,23.0264595739456
"2007-08","2726","27","MAHARASHTRA","AHMADNAGAR",347407,332312,679719,679719,NA,679719,"grade_i_viii_sum",NA,1,0,48.8896146790071,635801,28264,13661,1109,0,678835,99.8699462572033,-884,3196,1078,4274,107,2892,25.2222742161909,2.50350959288723,67.6649508656996,"maharashtra","ahmadnagar",TRUE,28264,1109,TRUE,TRUE,4.15818889864782,0.163155656970013,96.224423790556,22751,29.876444991429
"2007-08","2727","27","MAHARASHTRA","BID",240775,191027,431802,431802,NA,431802,"grade_i_viii_sum",NA,1,0,44.2394893956026,392004,34601,5123,74,0,431802,100,0,1977,662,2639,69,1266,25.0852595680182,2.61462675255779,47.9727169382342,"maharashtra","bid",TRUE,5123,74,TRUE,TRUE,1.18642340702452,0.0171374843099384,98.5761015970752,18215,23.7058468295361
"2007-08","2722","27","MAHARASHTRA","MUMBAI",29000,564498,593498,593498,NA,593498,"grade_i_viii_sum",NA,1,0,95.1137156317292,289658,179398,50699,35802,31047,586604,98.8384122608669,-6894,62,1310,1372,0,1256,95.4810495626822,0,91.5451895043732,"maharashtra","mumbai",TRUE,289658,50699,TRUE,TRUE,48.8052192256756,8.54240452368837,85.1041700332298,30184,19.6626689636894
"2007-08","2728","27","MAHARASHTRA","LATUR",193016,241257,434273,434273,NA,434273,"grade_i_viii_sum",NA,1,0,55.5542251072482,392732,30999,6076,2286,1036,433129,99.7365712351447,-1144,1342,828,2170,16,1779,38.1566820276498,0.737327188940092,81.9815668202765,"maharashtra","latur",TRUE,6076,1036,TRUE,TRUE,1.39911990844469,0.238559615725592,85.4330708661417,16228,26.7607222085285
"2007-08","2729","27","MAHARASHTRA","OSMANABAD",149385,93971,243356,243356,NA,243356,"grade_i_viii_sum",NA,1,0,38.6146221995759,233250,7674,2149,221,0,243294,99.9745229211526,-62,1054,439,1493,28,996,29.4038847957133,1.87541862022773,66.7113194909578,"maharashtra","osmanabad",TRUE,2149,221,TRUE,TRUE,0.883068426502737,0.0908134584723615,90.6751054852321,9738,24.9903470938591
"2007-08","2730","27","MAHARASHTRA","SOLAPUR",314911,355592,670503,670503,NA,670503,"grade_i_viii_sum",NA,1,0,53.0336180449603,378,0,0,0,0,378,0.056375586686413,-670125,2752,1160,3912,51,1929,29.6523517382413,1.30368098159509,49.3098159509202,"maharashtra","solapur",TRUE,0,0,TRUE,TRUE,0,0,NA,27330,24.5335894621295
"2007-08","2731","27","MAHARASHTRA","SATARA",222430,192156,414586,414586,NA,414586,"grade_i_viii_sum",NA,1,0,46.3488878061488,393819,17580,2300,0,0,413699,99.7860516274066,-887,2581,792,3373,93,2005,23.4805810850875,2.75718944559739,59.4426326712126,"maharashtra","satara",TRUE,17580,0,TRUE,TRUE,4.24037473527808,0,100,20461,20.2622550217487
"2007-08","2732","27","MAHARASHTRA","RATNAGIRI",176273,86158,262431,262431,NA,262431,"grade_i_viii_sum",NA,1,0,32.8307250286742,233143,15674,13707,122,0,262646,100.081926296817,215,2713,435,3148,112,1937,13.8182973316391,3.55781448538755,61.5311308767471,"maharashtra","ratnagiri",TRUE,13707,0,TRUE,TRUE,5.22308721149559,0,100,13295,19.7390748401655
"2007-08","2821","28","ANDHRA PRADESH","KURNOOL",376623,190902,567525,567525,NA,567525,"grade_i_viii_sum",NA,1,0,33.6376371084974,427596,107564,25213,7152,42,567567,100.007400555042,42,2746,866,3612,113,1883,23.9756367663344,3.12846068660022,52.1317829457364,"andhra pradesh","kurnool",FALSE,107564,NA,TRUE,FALSE,18.9531738689926,NA,NA,22560,25.15625
"2007-08","2822","28","ANDHRA PRADESH","ANANTAPUR",364783,143602,508385,508385,NA,508385,"grade_i_viii_sum",NA,1,0,28.2467027941422,392331,101870,11738,2415,42,508396,100.002163714508,11,4062,725,4787,175,2418,15.145184875705,3.6557342803426,50.511802799248,"andhra pradesh","anantapur",FALSE,101870,NA,TRUE,FALSE,20.0379633545443,NA,NA,23425,21.7026680896478
"2007-08","2823","28","ANDHRA PRADESH","CHITTOOR",338671,170792,509463,509463,NA,509463,"grade_i_viii_sum",NA,1,0,33.5239261732452,339506,147361,14595,7789,42,509293,99.9666315316323,-170,5391,943,6334,572,2571,14.8879065361541,9.03062835491001,40.5904641616672,"andhra pradesh","chittoor",FALSE,147361,NA,TRUE,FALSE,28.9247698066395,NA,NA,28147,18.1000817138594
"2007-08","2901","29","KARNATAKA","BELGAUM",233712,46299,280011,280011,NA,280011,"grade_i_viii_sum",NA,1,0,16.5347075650599,199574,53663,14487,11600,408,279732,99.9003610572442,-279,1406,209,1615,215,564,12.9411764705882,13.312693498452,34.922600619195,"karnataka","belgaum",TRUE,11600,0,TRUE,TRUE,4.1426943941488,0,100,8513,32.8921649242335
"2007-08","2902","29","KARNATAKA","BAGALKOT",229850,65840,295690,295690,NA,295690,"grade_i_viii_sum",NA,1,0,22.2665629544455,273294,15679,5802,436,418,295629,99.9793702864486,-61,1288,300,1588,101,558,18.8916876574307,6.36020151133501,35.1385390428212,"karnataka","bagalkot",TRUE,5802,0,TRUE,TRUE,1.9621901315567,0,100,8610,34.34262485482
"2007-08","2903","29","KARNATAKA","BIJAPUR",297901,78897,376798,376798,NA,376798,"grade_i_viii_sum",NA,1,0,20.938805407672,332231,36447,6351,1120,649,376798,100,0,1862,420,2282,192,680,18.4049079754601,8.4136722173532,29.7984224364592,"karnataka","bijapur",TRUE,6351,1120,TRUE,TRUE,1.68551850062898,0.29724149278924,85.008700307857,10158,37.0937192360701
"2007-08","2904","29","KARNATAKA","GULBARGA",258679,68329,327008,327008,NA,327008,"grade_i_viii_sum",NA,1,0,20.8952074566983,281882,35600,5095,2782,1046,326405,99.8156008415696,-603,1495,330,1825,218,407,18.0821917808219,11.9452054794521,22.3013698630137,"karnataka","gulbarga",TRUE,5095,0,TRUE,TRUE,1.55806585771602,0,100,8623,37.9227646990607
"2007-08","2905","29","KARNATAKA","BIDAR",206987,99216,306203,306203,NA,306203,"grade_i_viii_sum",NA,1,0,32.4020339448013,216659,45084,36391,7147,605,305886,99.8964739078324,-317,1236,372,1608,129,474,23.134328358209,8.02238805970149,29.4776119402985,"karnataka","bidar",TRUE,7147,605,TRUE,TRUE,2.33407249439098,0.19758134309592,92.1955624355005,8663,35.3460694909385
"2007-08","2906","29","KARNATAKA","RAICHUR",228989,57778,286767,286767,NA,286767,"grade_i_viii_sum",NA,1,0,20.14806445651,260281,12067,9762,2915,1333,286358,99.8573754999704,-409,1310,311,1621,362,855,19.185687847008,22.3318938926589,52.7452190006169,"karnataka","raichur",TRUE,12067,1333,TRUE,TRUE,4.2079458236129,0.46483730694257,90.0522388059701,6272,45.7217793367347
"2007-08","2907","29","KARNATAKA","KOPPAL",189278,47319,236597,236597,NA,236597,"grade_i_viii_sum",NA,1,0,19.9998309361488,219818,9809,4392,1357,818,236194,99.8296681699261,-403,953,199,1152,80,349,17.2743055555556,6.94444444444444,30.2951388888889,"karnataka","koppal",TRUE,9809,0,TRUE,TRUE,4.14586829080673,0,100,5862,40.3611395428182
"2007-08","2919","29","KARNATAKA","KOLAR",140606,73657,214263,214263,NA,214263,"grade_i_viii_sum",NA,1,0,34.3769106191923,169117,25484,16237,3179,145,214162,99.9528616700037,-101,1875,332,2207,265,944,15.0430448572723,12.0072496601722,42.7729950158586,"karnataka","kolar",TRUE,25484,145,TRUE,TRUE,11.8937940755053,0.0676738400937166,99.4342346560537,8784,24.3924180327869
"2007-08","2920","29","KARNATAKA","BANGALORE",160232,426351,586583,586583,NA,586583,"grade_i_viii_sum",NA,1,0,72.6838316146223,293075,252081,31826,8064,612,585658,99.8423070562904,-925,963,1506,2469,174,1978,60.996354799514,7.04738760631835,80.1134062373431,"karnataka","bangalore",TRUE,252081,0,TRUE,TRUE,42.9744810197363,0,100,17784,32.9837494376968
"2007-08","2921","29","KARNATAKA","BANGALORE RURAL",82335,32755,115090,115090,NA,115090,"grade_i_viii_sum",NA,1,0,28.460335389695,99208,10588,5034,260,0,115090,100,0,1169,151,1320,171,871,11.4393939393939,12.9545454545455,65.9848484848485,"karnataka","bangalore rural",TRUE,10588,0,TRUE,TRUE,9.19975671213833,0,100,4653,24.7345798409628
"2007-08","2922","29","KARNATAKA","MANDYA",142890,54806,197696,197696,NA,197696,"grade_i_viii_sum",NA,1,0,27.7223616056976,179134,13645,4725,172,20,197696,100,0,1839,308,2147,321,1028,14.3455985095482,14.9510945505356,47.880763856544,"karnataka","mandya",TRUE,13645,0,TRUE,TRUE,6.902011168663,0,100,8095,24.4219888820259
"2007-08","2923","29","KARNATAKA","HASSAN",154121,54055,208176,208176,NA,208176,"grade_i_viii_sum",NA,1,0,25.9660095303974,182249,20044,5713,170,0,208176,100,0,2619,301,2920,356,1112,10.3082191780822,12.1917808219178,38.0821917808219,"karnataka","hassan",TRUE,20044,0,TRUE,TRUE,9.62839136115594,0,100,9835,21.1668530757499
"2007-08","2925","29","KARNATAKA","KODAGU",46182,22174,68356,68356,NA,68356,"grade_i_viii_sum",NA,1,0,32.4389958452806,55587,11902,496,205,166,68356,100,0,420,100,520,20,418,19.2307692307692,3.84615384615385,80.3846153846154,"karnataka","kodagu",TRUE,11902,0,TRUE,TRUE,17.4117853590029,0,100,2723,25.1031950055086
"2007-08","2926","29","KARNATAKA","MYSORE",233478,123334,356812,356812,NA,356812,"grade_i_viii_sum",NA,1,0,34.565541517662,285788,53391,17077,422,134,356812,100,0,1976,512,2488,140,1790,20.5787781350482,5.62700964630225,71.9453376205788,"karnataka","mysore",TRUE,53391,422,TRUE,TRUE,14.9633420400659,0.118269564924946,99.2158028729118,12528,28.4811621966794
"2007-08","2927","29","KARNATAKA","CHAMRAJNAGAR",92006,24963,116969,116969,NA,116969,"grade_i_viii_sum",NA,1,0,21.3415520351546,107883,4149,2770,1943,224,116969,100,0,796,126,922,78,236,13.6659436008677,8.45986984815618,25.5965292841649,"karnataka","chamrajnagar",TRUE,4149,0,TRUE,TRUE,3.54709367439236,0,100,3754,31.1584976025573
"2007-08","2928","29","KARNATAKA","BANGALORE NORTH",96632,269776,366408,366408,NA,366408,"grade_i_viii_sum",NA,1,0,73.6272133796205,178955,166413,9572,9254,2054,366248,99.9563328311609,-160,505,926,1431,64,1097,64.7099930118798,4.47239692522711,76.659678546471,"karnataka","bangalore north",TRUE,178955,0,TRUE,TRUE,48.8403637475164,0,100,10797,33.9360933592665
"2007-08","2929","29","KARNATAKA","CHIKBALLAPUR",111697,45728,157425,157425,NA,157425,"grade_i_viii_sum",NA,1,0,29.0474829283786,135959,12833,8541,92,0,157425,100,0,1582,218,1800,289,654,12.1111111111111,16.0555555555556,36.3333333333333,"karnataka","chikballapur",TRUE,12833,0,TRUE,TRUE,8.15181832618707,0,100,6527,24.1190439711966
"2007-08","2908","29","KARNATAKA","GADAG",120388,31277,151665,151665,NA,151665,"grade_i_viii_sum",NA,1,0,20.6224244222464,138057,6946,6425,110,76,151614,99.966373256849,-51,635,142,777,22,345,18.2754182754183,2.83140283140283,44.4015444015444,"karnataka","gadag",TRUE,6425,0,TRUE,TRUE,4.23631028912406,0,100,4845,31.3034055727554
"2007-08","2909","29","KARNATAKA","DHARWAD",177809,85669,263478,263478,NA,263478,"grade_i_viii_sum",NA,1,0,32.5146691564381,205102,29941,27261,448,446,263198,99.8937292677187,-280,784,287,1071,34,543,26.797385620915,3.17460317460317,50.7002801120448,"karnataka","dharwad",TRUE,27261,446,TRUE,TRUE,10.3465944025687,0.169274094990853,98.3902984805284,7835,33.6283343969368
"2007-08","2910","29","KARNATAKA","UTTARA KANNADA",158950,30869,189819,189819,NA,189819,"grade_i_viii_sum",NA,1,0,16.2623341182916,158653,17416,11468,1712,334,189583,99.875671033985,-236,2182,113,2295,461,765,4.92374727668845,20.0871459694989,33.3333333333333,"karnataka","uttara kannada",TRUE,11468,0,TRUE,TRUE,6.0415448400845,0,100,7800,24.3357692307692
"2007-08","2911","29","KARNATAKA","HAVERI",187840,35870,223710,223710,NA,223710,"grade_i_viii_sum",NA,1,0,16.0341513566671,187511,31830,4369,0,0,223710,100,0,1161,167,1328,82,474,12.5753012048193,6.17469879518072,35.6927710843374,"karnataka","haveri",TRUE,4369,0,TRUE,TRUE,1.95297483348979,0,100,6860,32.6107871720117
"2007-08","2912","29","KARNATAKA","BELLARY",279038,91030,370068,370068,NA,370068,"grade_i_viii_sum",NA,1,0,24.5981819557487,324632,27411,14497,3286,143,369969,99.9732481597977,-99,1384,426,1810,101,850,23.5359116022099,5.58011049723757,46.9613259668508,"karnataka","bellary",TRUE,27411,143,TRUE,TRUE,7.40701708875126,0.0386415469589373,99.4810190897873,10350,35.7553623188406
"2007-08","2914","29","KARNATAKA","DAVANGERE",179348,93199,272547,272547,NA,272547,"grade_i_viii_sum",NA,1,0,34.195569938396,237297,18795,16025,198,129,272444,99.9622083530547,-103,1406,456,1862,95,836,24.4897959183673,5.10204081632653,44.8979591836735,"karnataka","davangere",TRUE,16025,129,TRUE,TRUE,5.87971982813973,0.0473312859800328,99.2014361767983,9315,29.2589371980676
"2007-08","2915","29","KARNATAKA","SHIMOGA",157931,61293,219224,219224,NA,219224,"grade_i_viii_sum",NA,1,0,27.9590738240339,183141,19223,16169,656,35,219224,100,0,1960,326,2286,314,825,14.2607174103237,13.7357830271216,36.0892388451444,"karnataka","shimoga",TRUE,16169,0,TRUE,TRUE,7.37556106995584,0,100,8513,25.7516739104898
"2007-08","2916","29","KARNATAKA","UDUPI",68078,57540,125618,125618,NA,125618,"grade_i_viii_sum",NA,1,0,45.8055374229808,111435,13500,613,70,0,125618,100,0,627,331,958,41,750,34.5511482254697,4.27974947807933,78.2881002087683,"karnataka","udupi",TRUE,13500,0,TRUE,TRUE,10.7468674871436,0,100,4622,27.1782778018174
"2007-08","2917","29","KARNATAKA","CHIKMAGALUR",107915,30825,138740,138740,NA,138740,"grade_i_viii_sum",NA,1,0,22.2178175003604,123284,10514,4564,335,43,138740,100,0,1613,191,1804,364,866,10.5875831485588,20.1773835920177,48.0044345898004,"karnataka","chikmagalur",TRUE,10514,0,TRUE,TRUE,7.5782038345106,0,100,6749,20.5571195732701
"2007-08","2918","29","KARNATAKA","TUMKUR",147965,48006,195971,195971,NA,195971,"grade_i_viii_sum",NA,1,0,24.4964816222808,165015,18843,11832,223,31,195944,99.986222451281,-27,2378,290,2668,302,1531,10.8695652173913,11.3193403298351,57.383808095952,"karnataka","tumkur",TRUE,18843,0,TRUE,TRUE,9.61519816707574,0,100,9068,21.6112704014116
"2007-08","2809","28","ANDHRA PRADESH","WARANGAL",295809,232408,528217,528217,NA,528217,"grade_i_viii_sum",NA,1,0,43.9985839153227,418268,105632,4317,1028,864,530109,100.358186124263,1892,3514,1293,4807,282,2075,26.8982733513626,5.8664447680466,43.1662159350947,"andhra pradesh","warangal",FALSE,105632,NA,TRUE,FALSE,19.99784179608,NA,NA,25549,20.6746643704255
"2007-08","2810","28","ANDHRA PRADESH","KHAMMAM",269244,112035,381279,381279,NA,381279,"grade_i_viii_sum",NA,1,0,29.3839943978032,326870,53763,646,1028,864,383171,100.496224549477,1892,3573,531,4104,334,1493,12.9385964912281,8.13840155945419,36.3791423001949,"andhra pradesh","khammam",FALSE,53763,NA,TRUE,FALSE,14.1006979141259,NA,NA,19372,19.6819636588891
"2007-08","2811","28","ANDHRA PRADESH","SRIKAKULAM",273204,73012,346216,346216,NA,346216,"grade_i_viii_sum",NA,1,0,21.0885689858354,299982,34311,11849,74,864,347080,100.249555190979,864,3958,413,4371,795,1476,9.44863875543354,18.188057652711,33.7680164722032,"andhra pradesh","srikakulam",FALSE,34311,74,TRUE,TRUE,9.91028721953925,0.0213739399681124,99.7847898793078,18384,18.8324630113142
"2007-08","2812","28","ANDHRA PRADESH","VIZIANAGARAM",226935,81063,307998,307998,NA,307998,"grade_i_viii_sum",NA,1,0,26.319326748875,272379,35507,112,74,864,308936,100.304547432126,938,2998,486,3484,495,1291,13.9494833524684,14.2078071182549,37.0551090700344,"andhra pradesh","vizianagaram",FALSE,35507,NA,TRUE,FALSE,11.528321612478,NA,NA,14663,21.0051149150924
"2007-08","2814","28","ANDHRA PRADESH","EAST GODAVARI",430502,168508,599010,599010,NA,599010,"grade_i_viii_sum",NA,1,0,28.13108295354,477644,120582,784,76,73,599159,100.024874376054,149,4260,918,5178,347,2643,17.728852838934,6.7014291232136,51.0428736964079,"andhra pradesh","east godavari",FALSE,120582,NA,TRUE,FALSE,20.1302148545099,NA,NA,27222,22.0046286092131
"2007-08","2815","28","ANDHRA PRADESH","WEST GODAVARI",314300,127314,441614,441614,NA,441614,"grade_i_viii_sum",NA,1,0,28.8292490727196,351183,89545,709,76,73,441586,99.9936596212982,-28,3092,731,3823,193,2107,19.1211090766414,5.04839131572064,55.1137849856134,"andhra pradesh","west godavari",FALSE,89545,NA,TRUE,FALSE,20.2767575303319,NA,NA,20111,21.9588285018149
"2007-08","2816","28","ANDHRA PRADESH","KRISHNA",255992,236633,492625,492625,NA,492625,"grade_i_viii_sum",NA,1,0,48.0351179903578,349159,136314,6953,126,42,492594,99.9937071809185,-31,2836,1257,4093,273,2109,30.7109699486929,6.6699242609333,51.5269973124847,"andhra pradesh","krishna",TRUE,136314,126,TRUE,TRUE,27.6709464602893,0.0255772646536412,99.9076517150396,22981,21.4361864148645
"2007-08","2817","28","ANDHRA PRADESH","GUNTUR",306203,133997,440200,440200,NA,440200,"grade_i_viii_sum",NA,1,0,30.4400272603362,375212,52932,11990,66,42,440242,100.009541117674,42,3515,638,4153,234,2051,15.3623886347219,5.63448109800144,49.3859860341922,"andhra pradesh","guntur",FALSE,52932,NA,TRUE,FALSE,12.0245343025897,NA,NA,18992,23.1781802864364
"2007-08","2818","28","ANDHRA PRADESH","PRAKASAM",276505,118232,394737,394737,NA,394737,"grade_i_viii_sum",NA,1,0,29.9520946858288,358034,32519,4184,66,42,394845,100.027359989056,108,3562,582,4144,180,1332,14.0444015444015,4.34362934362934,32.1428571428571,"andhra pradesh","prakasam",FALSE,32519,NA,TRUE,FALSE,8.23814337140932,NA,NA,18445,21.4007590132827
"2007-08","2819","28","ANDHRA PRADESH","NELLORE",232365,100532,332897,332897,NA,332897,"grade_i_viii_sum",NA,1,0,30.1991306620366,258493,70391,4013,0,42,332939,100.012616515018,42,3669,539,4208,166,2405,12.8089353612167,3.94486692015209,57.1530418250951,"andhra pradesh","nellore",FALSE,70391,NA,TRUE,FALSE,21.1449787772194,NA,NA,17745,18.760045083122
"2007-08","2930","29","KARNATAKA","CHIKKODI",278596,83802,362398,362398,NA,362398,"grade_i_viii_sum",NA,1,0,23.124299802979,291640,43509,18549,6873,1598,362169,99.9368098057936,-229,1760,397,2157,409,803,18.4051923968475,18.9615206305053,37.2276309689383,"karnataka","chikkodi",TRUE,6873,0,TRUE,TRUE,1.89653364532917,0,100,10235,35.4077186126038
"2007-08","2931","29","KARNATAKA","MADHUGIRI",110959,14947,125906,125906,NA,125906,"grade_i_viii_sum",NA,1,0,11.8715549695805,115658,6269,4040,38,1,126006,100.079424332438,100,1319,91,1410,186,923,6.45390070921986,13.1914893617021,65.4609929078014,"karnataka","madhugiri",TRUE,6269,1,TRUE,TRUE,4.97911140056868,0.000794243324384859,99.9840510366826,4884,25.7792792792793
