"specification_id","adjustment_id","construction_id","estimate_2sls","std_error_clustered","p_value_clustered","effective_f","effective_f_critical_value","effective_f_p_value","effective_f_df","reduced_form_joint_f","reduced_form_joint_p","anderson_rubin_f_beta0","anderson_rubin_p_beta0","ar_95_lower","ar_95_upper","ar_95_empty","ar_95_n_components","ar_95_disconnected","ar_95_contains_zero","ar_95_grid_accepted_min","ar_95_grid_accepted_max","ar_95_left_truncated","ar_95_right_truncated","ar_95_components","n","status","reason","construct_id","treatment","analysis_scope","domain","margin","source_side","paper_role","label"
"region_expanded__distance_shares_mapped","region_expanded","distance_shares_mapped",-0.00936053102154556,0.00537482680958331,0.0827053710308682,0.873807318290274,20.3574289978637,0.99843302867049,1.60131101213659,7.49871712561316,1.30562555817059e-06,7.49871712561572,1.30562555816382e-06,NA,NA,FALSE,1,FALSE,FALSE,-0.0993384687364007,-0.0109272315610041,TRUE,FALSE,"[grid<= -0.0993385, -0.0109272]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"region_expanded__glottolog_mean","region_expanded","glottolog_mean",-0.00023364293358564,0.0110926930567709,0.983210851276056,2.43291156695999,23.1085112116065,0.945478438803623,1,0.000440486277820217,0.983270635542629,0.000440486277820216,0.983270635542629,NA,NA,FALSE,1,FALSE,TRUE,-0.0993384687364007,0.0993384687364007,TRUE,TRUE,"[grid<= -0.0993385, 0.0993385 <=grid]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"region_expanded__glottolog_mean_shastry","region_expanded","glottolog_mean_shastry",-9.95807466624841e-05,0.0115467741793128,0.993125333107217,2.41840009982183,23.1085112116065,0.945991234285072,1,7.41819235062138e-05,0.993134281187414,7.41819235062116e-05,0.993134281187414,NA,NA,FALSE,1,FALSE,TRUE,-0.0993384687364007,0.0993384687364007,TRUE,TRUE,"[grid<= -0.0993385, 0.0993385 <=grid]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"region_expanded__dyen_noncognate","region_expanded","dyen_noncognate",0.00217063770613139,0.00661368517660016,0.743007204119094,2.1320397345755,23.1085112116065,0.955636121542865,1,0.142251734648599,0.70634355423627,0.14225173464859,0.706343554236279,NA,NA,FALSE,1,FALSE,TRUE,-0.0993384687364007,0.0993384687364007,TRUE,TRUE,"[grid<= -0.0993385, 0.0993385 <=grid]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"region_expanded__dyen_noncognate_shastry","region_expanded","dyen_noncognate_shastry",0.00179127969082568,0.00570763137458287,0.753882680179842,2.77036545843675,23.1085112116065,0.932912784200555,1,0.120449815829042,0.728814524713575,0.120449815829046,0.728814524713571,NA,NA,FALSE,1,FALSE,TRUE,-0.0993384687364007,0.0993384687364007,TRUE,TRUE,"[grid<= -0.0993385, 0.0993385 <=grid]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_main__nonzero_mean","state_main","nonzero_mean",0.0424677323197225,0.0587524002003637,0.470449533601666,0.568753706048451,23.1085112116065,0.992027480251372,1,1.40691176202576,0.236673732883728,1.40691176202575,0.236673732883728,NA,NA,FALSE,1,FALSE,TRUE,-0.0993384687364007,0.0993384687364007,TRUE,TRUE,"[grid<= -0.0993385, 0.0993385 <=grid]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_main__distant_share","state_main","distant_share",0.00580534482875233,0.0210995318015296,0.783430769655654,0.862472055241367,23.1085112116065,0.987266247182114,1,0.0596146576085201,0.807302363641432,0.0596146576085188,0.807302363641434,NA,NA,FALSE,1,FALSE,TRUE,-0.0993384687364007,0.0993384687364007,TRUE,TRUE,"[grid<= -0.0993385, 0.0993385 <=grid]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_main__top3_legacy","state_main","top3_legacy",0.0202090056637722,0.0335784944234164,0.547812892800318,0.57502548129716,23.1085112116065,0.99193518911822,1,0.444211501932286,0.505699267007275,0.444211501932283,0.505699267007276,NA,NA,FALSE,1,FALSE,TRUE,-0.0993384687364007,0.0993384687364007,TRUE,TRUE,"[grid<= -0.0993385, 0.0993385 <=grid]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_main__nonzero_mean_hindi_urdu","state_main","nonzero_mean_hindi_urdu",0.0411334959438369,0.055175262013967,0.456655124738634,0.65343858369891,23.1085112116065,0.990747591094513,1,1.70496976988202,0.192820698965513,1.70496976988201,0.192820698965514,NA,NA,FALSE,1,FALSE,TRUE,-0.0993384687364007,0.0993384687364007,TRUE,TRUE,"[grid<= -0.0993385, 0.0993385 <=grid]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_main__nonzero_mean_shastry","state_main","nonzero_mean_shastry",0.0498225686698424,0.0809811890851609,0.538951661008994,0.416877103816425,23.1085112116065,0.994145695210591,1,1.79577091311196,0.181426876707344,1.79577091311195,0.181426876707345,NA,NA,FALSE,1,FALSE,TRUE,-0.0993384687364007,0.0993384687364007,TRUE,TRUE,"[grid<= -0.0993385, 0.0993385 <=grid]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_main__nonzero_mean_sensitivity_low","state_main","nonzero_mean_sensitivity_low",0.0499667409872472,0.0815767767100383,0.540749302568718,0.427925006249069,23.1085112116065,0.993998887948272,1,1.66744962963023,0.197779030237722,1.66744962963023,0.197779030237722,NA,NA,FALSE,1,FALSE,TRUE,-0.0993384687364007,0.0993384687364007,TRUE,TRUE,"[grid<= -0.0993385, 0.0993385 <=grid]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_main__nonzero_mean_sensitivity_high","state_main","nonzero_mean_sensitivity_high",0.051368385762452,0.095736648045223,0.592043569882322,0.290869924513215,23.1085112116065,0.995748570532206,1,2.69716986941953,0.101768865156232,2.69716986941953,0.101768865156231,NA,NA,FALSE,1,FALSE,TRUE,-0.0993384687364007,0.0993384687364007,TRUE,TRUE,"[grid<= -0.0993385, 0.0993385 <=grid]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_main__nonzero_mean_hindi_urdu_separate","state_main","nonzero_mean_hindi_urdu_separate",0.0343411351032029,0.0366655697899872,0.34985524425457,1.12277066519326,23.1085112116065,0.982264753307716,1,1.95147513589116,0.163652051745853,1.95147513589116,0.163652051745854,NA,NA,FALSE,1,FALSE,TRUE,-0.0993384687364007,0.0993384687364007,TRUE,TRUE,"[grid<= -0.0993385, 0.0993385 <=grid]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_main__distance_shares_all","state_main","distance_shares_all",0.013439468614027,0.014940770848405,0.369226298012858,0.695788552338365,22.5584667378559,0.992962810765843,1.08817212529816,4.6112818871462,0.000482069785704666,4.61128188714619,0.000482069785704671,NA,NA,FALSE,2,TRUE,FALSE,-0.0993384687364007,0.0332783870266942,TRUE,FALSE,"[grid<= -0.0993385, -0.00546362] U [0.00695369, 0.0332784]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_main__distance_shares_all_unmapped","state_main","distance_shares_all_unmapped",0.0244709077776535,0.0321604887329127,0.447425533040229,0.361280616212865,22.3400801198422,0.997151272318477,1.12662049923266,3.89312955160959,0.00204611060074743,3.8931295516096,0.00204611060074738,NA,NA,FALSE,2,TRUE,FALSE,-0.0993384687364007,0.0993384687364007,TRUE,TRUE,"[grid<= -0.0993385, -0.00546362] U [0.00745039, 0.0993385 <=grid]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_main__distance_shares_mapped","state_main","distance_shares_mapped",0.0233815547506188,0.0394735173101309,0.554150989042297,0.279905346063541,22.3581630183625,0.9977522057137,1.12335619897998,2.12989616375127,0.0624426984384393,2.12989616375127,0.0624426984384391,NA,NA,FALSE,1,FALSE,TRUE,-0.0993384687364007,0.0993384687364007,TRUE,TRUE,"[grid<= -0.0993385, 0.0993385 <=grid]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_main__glottolog_mean","state_main","glottolog_mean",-0.0122693007847924,0.026191287802608,0.639863217736778,1.75117684160916,23.1085112116065,0.967042900251184,1,0.200512780983547,0.654687437509011,0.200512780983546,0.654687437509012,NA,NA,FALSE,1,FALSE,TRUE,-0.0993384687364007,0.0993384687364007,TRUE,TRUE,"[grid<= -0.0993385, 0.0993385 <=grid]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_main__glottolog_mean_shastry","state_main","glottolog_mean_shastry",-0.0143219818890736,0.0269212300960393,0.595195732022635,1.46145357503388,23.1085112116065,0.974618396313742,1,0.258312738090056,0.611724557062202,0.258312738090056,0.611724557062202,NA,NA,FALSE,1,FALSE,TRUE,-0.0993384687364007,0.0993384687364007,TRUE,TRUE,"[grid<= -0.0993385, 0.0993385 <=grid]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_main__dyen_noncognate","state_main","dyen_noncognate",-0.0232028088573528,0.0452078481377319,0.60822267018409,0.403925620524128,23.1085112116065,0.994316423900808,1,0.765200814547818,0.382528967627582,0.765200814547816,0.382528967627583,NA,NA,FALSE,1,FALSE,TRUE,-0.0993384687364007,0.0993384687364007,TRUE,TRUE,"[grid<= -0.0993385, 0.0993385 <=grid]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_main__dyen_noncognate_shastry","state_main","dyen_noncognate_shastry",-0.0190321373172132,0.034383823161018,0.580396143969688,0.522048811267016,23.1085112116065,0.992702454507534,1,0.751991820077964,0.386668051596511,0.751991820077961,0.386668051596512,NA,NA,FALSE,1,FALSE,TRUE,-0.0993384687364007,0.0993384687364007,TRUE,TRUE,"[grid<= -0.0993385, 0.0993385 <=grid]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_expanded__nonzero_mean","state_expanded","nonzero_mean",0.0273680765512939,0.0267764956187262,0.30771693406372,1.76062686982374,23.1085112116065,0.966779724381998,1,1.37146134852652,0.242667115111492,1.37146134852652,0.242667115111492,NA,NA,FALSE,1,FALSE,TRUE,-0.0993384687364007,0.0993384687364007,TRUE,TRUE,"[grid<= -0.0993385, 0.0993385 <=grid]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_expanded__distant_share","state_expanded","distant_share",0.00349790912048034,0.0194230304333701,0.857226017144168,1.31374183581005,23.1085112116065,0.978113035294483,1,0.0279945525979027,0.867255816030309,0.027994552597902,0.86725581603031,NA,NA,FALSE,1,FALSE,TRUE,-0.0993384687364007,0.0993384687364007,TRUE,TRUE,"[grid<= -0.0993385, 0.0993385 <=grid]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_expanded__top3_legacy","state_expanded","top3_legacy",0.0125061927627867,0.0233697332707968,0.593021595756224,0.995093703828006,23.1085112116065,0.984811887234788,1,0.25828120647495,0.611748034512982,0.258281206474951,0.611748034512981,NA,NA,FALSE,1,FALSE,TRUE,-0.0993384687364007,0.0993384687364007,TRUE,TRUE,"[grid<= -0.0993385, 0.0993385 <=grid]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_expanded__nonzero_mean_hindi_urdu","state_expanded","nonzero_mean_hindi_urdu",0.0259045029175175,0.0250221633936093,0.30154279903483,2.10471590231926,23.1085112116065,0.956508827201236,1,1.52332340645509,0.218271571378976,1.52332340645508,0.218271571378977,NA,NA,FALSE,1,FALSE,TRUE,-0.0993384687364007,0.0993384687364007,TRUE,TRUE,"[grid<= -0.0993385, 0.0993385 <=grid]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_expanded__nonzero_mean_shastry","state_expanded","nonzero_mean_shastry",0.0288850162735251,0.0292116648404917,0.32370830821838,1.5588226551412,23.1085112116065,0.972179061616598,1,1.60567320770925,0.206280203537825,1.60567320770925,0.206280203537826,NA,NA,FALSE,1,FALSE,TRUE,-0.0993384687364007,0.0993384687364007,TRUE,TRUE,"[grid<= -0.0993385, 0.0993385 <=grid]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_expanded__nonzero_mean_sensitivity_low","state_expanded","nonzero_mean_sensitivity_low",0.0291532540748336,0.0304698650514878,0.339597706398505,1.58132956654102,23.1085112116065,0.971599847588653,1,1.49913036230708,0.221957740622008,1.49913036230707,0.221957740622009,NA,NA,FALSE,1,FALSE,TRUE,-0.0993384687364007,0.0993384687364007,TRUE,TRUE,"[grid<= -0.0993385, 0.0993385 <=grid]",295,"estimated",NA,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
