"bin","instrument","treatment","n","specification_id","construct_id","analysis_scope","domain","margin","source_side","paper_role","label"
5,-0.0613258513430569,"dise_emi_gross_enrollment_ratio_age_6_13_0708",34,"region_main__nonzero_mean_sensitivity_low","emi_age6_13_gross_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
6,0.0399593690650445,"dise_emi_gross_enrollment_ratio_age_6_13_0708",33,"region_main__nonzero_mean_sensitivity_low","emi_age6_13_gross_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
7,0.146018081757989,"dise_emi_gross_enrollment_ratio_age_6_13_0708",34,"region_main__nonzero_mean_sensitivity_low","emi_age6_13_gross_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
8,0.300407096720773,"dise_emi_gross_enrollment_ratio_age_6_13_0708",33,"region_main__nonzero_mean_sensitivity_low","emi_age6_13_gross_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
9,0.513948800147364,"dise_emi_gross_enrollment_ratio_age_6_13_0708",34,"region_main__nonzero_mean_sensitivity_low","emi_age6_13_gross_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
10,1.05281872720379,"dise_emi_gross_enrollment_ratio_age_6_13_0708",34,"region_main__nonzero_mean_sensitivity_low","emi_age6_13_gross_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
1,-0.940869955670225,"dise_emi_gross_enrollment_ratio_age_6_13_0708",33,"region_main__nonzero_mean_sensitivity_high","emi_age6_13_gross_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
2,-0.630562158965202,"dise_emi_gross_enrollment_ratio_age_6_13_0708",34,"region_main__nonzero_mean_sensitivity_high","emi_age6_13_gross_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
3,-0.425117608633261,"dise_emi_gross_enrollment_ratio_age_6_13_0708",33,"region_main__nonzero_mean_sensitivity_high","emi_age6_13_gross_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
4,-0.316721293086371,"dise_emi_gross_enrollment_ratio_age_6_13_0708",34,"region_main__nonzero_mean_sensitivity_high","emi_age6_13_gross_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
5,-0.169348057122233,"dise_emi_gross_enrollment_ratio_age_6_13_0708",34,"region_main__nonzero_mean_sensitivity_high","emi_age6_13_gross_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
6,0.00384331438198883,"dise_emi_gross_enrollment_ratio_age_6_13_0708",33,"region_main__nonzero_mean_sensitivity_high","emi_age6_13_gross_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
7,0.130023259882517,"dise_emi_gross_enrollment_ratio_age_6_13_0708",34,"region_main__nonzero_mean_sensitivity_high","emi_age6_13_gross_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
8,0.300430217138517,"dise_emi_gross_enrollment_ratio_age_6_13_0708",33,"region_main__nonzero_mean_sensitivity_high","emi_age6_13_gross_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
9,0.590820586861272,"dise_emi_gross_enrollment_ratio_age_6_13_0708",34,"region_main__nonzero_mean_sensitivity_high","emi_age6_13_gross_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
10,1.42627481189585,"dise_emi_gross_enrollment_ratio_age_6_13_0708",34,"region_main__nonzero_mean_sensitivity_high","emi_age6_13_gross_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
1,-0.991357330659307,"dise_emi_gross_enrollment_ratio_age_6_13_0708",33,"region_main__nonzero_mean_hindi_urdu_separate","emi_age6_13_gross_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
2,-0.52896771551961,"dise_emi_gross_enrollment_ratio_age_6_13_0708",34,"region_main__nonzero_mean_hindi_urdu_separate","emi_age6_13_gross_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
3,-0.318720364937147,"dise_emi_gross_enrollment_ratio_age_6_13_0708",33,"region_main__nonzero_mean_hindi_urdu_separate","emi_age6_13_gross_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
4,-0.159517351672334,"dise_emi_gross_enrollment_ratio_age_6_13_0708",34,"region_main__nonzero_mean_hindi_urdu_separate","emi_age6_13_gross_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
5,-0.0493471356109782,"dise_emi_gross_enrollment_ratio_age_6_13_0708",34,"region_main__nonzero_mean_hindi_urdu_separate","emi_age6_13_gross_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
6,0.0563094407023929,"dise_emi_gross_enrollment_ratio_age_6_13_0708",33,"region_main__nonzero_mean_hindi_urdu_separate","emi_age6_13_gross_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
7,0.155037964418367,"dise_emi_gross_enrollment_ratio_age_6_13_0708",34,"region_main__nonzero_mean_hindi_urdu_separate","emi_age6_13_gross_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
8,0.278080754670038,"dise_emi_gross_enrollment_ratio_age_6_13_0708",33,"region_main__nonzero_mean_hindi_urdu_separate","emi_age6_13_gross_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
9,0.489293559896787,"dise_emi_gross_enrollment_ratio_age_6_13_0708",34,"region_main__nonzero_mean_hindi_urdu_separate","emi_age6_13_gross_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
10,1.04049148752873,"dise_emi_gross_enrollment_ratio_age_6_13_0708",34,"region_main__nonzero_mean_hindi_urdu_separate","emi_age6_13_gross_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
1,-3.86613136405103,"dise_emi_gross_enrollment_ratio_age_6_13_0708",33,"region_main__glottolog_mean","emi_age6_13_gross_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
2,-2.57971065904128,"dise_emi_gross_enrollment_ratio_age_6_13_0708",34,"region_main__glottolog_mean","emi_age6_13_gross_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
3,-1.87953892517444,"dise_emi_gross_enrollment_ratio_age_6_13_0708",33,"region_main__glottolog_mean","emi_age6_13_gross_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
4,-1.16219167269345,"dise_emi_gross_enrollment_ratio_age_6_13_0708",34,"region_main__glottolog_mean","emi_age6_13_gross_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
5,-0.531106391280668,"dise_emi_gross_enrollment_ratio_age_6_13_0708",34,"region_main__glottolog_mean","emi_age6_13_gross_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
6,0.309384460274242,"dise_emi_gross_enrollment_ratio_age_6_13_0708",33,"region_main__glottolog_mean","emi_age6_13_gross_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
7,1.13785571454244,"dise_emi_gross_enrollment_ratio_age_6_13_0708",34,"region_main__glottolog_mean","emi_age6_13_gross_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
8,1.8230318737947,"dise_emi_gross_enrollment_ratio_age_6_13_0708",33,"region_main__glottolog_mean","emi_age6_13_gross_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
9,2.6014064170022,"dise_emi_gross_enrollment_ratio_age_6_13_0708",34,"region_main__glottolog_mean","emi_age6_13_gross_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
10,4.04072837147563,"dise_emi_gross_enrollment_ratio_age_6_13_0708",34,"region_main__glottolog_mean","emi_age6_13_gross_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
1,-3.87595941191011,"dise_emi_gross_enrollment_ratio_age_6_13_0708",33,"region_main__glottolog_mean_shastry","emi_age6_13_gross_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
2,-2.57745784894126,"dise_emi_gross_enrollment_ratio_age_6_13_0708",34,"region_main__glottolog_mean_shastry","emi_age6_13_gross_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
3,-1.87413679144748,"dise_emi_gross_enrollment_ratio_age_6_13_0708",33,"region_main__glottolog_mean_shastry","emi_age6_13_gross_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
4,-1.16790490512795,"dise_emi_gross_enrollment_ratio_age_6_13_0708",34,"region_main__glottolog_mean_shastry","emi_age6_13_gross_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
5,-0.501241695462182,"dise_emi_gross_enrollment_ratio_age_6_13_0708",34,"region_main__glottolog_mean_shastry","emi_age6_13_gross_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
6,0.310010683775805,"dise_emi_gross_enrollment_ratio_age_6_13_0708",33,"region_main__glottolog_mean_shastry","emi_age6_13_gross_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
7,1.13992990501915,"dise_emi_gross_enrollment_ratio_age_6_13_0708",34,"region_main__glottolog_mean_shastry","emi_age6_13_gross_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
8,1.83056114977664,"dise_emi_gross_enrollment_ratio_age_6_13_0708",33,"region_main__glottolog_mean_shastry","emi_age6_13_gross_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
9,2.57620103698181,"dise_emi_gross_enrollment_ratio_age_6_13_0708",34,"region_main__glottolog_mean_shastry","emi_age6_13_gross_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
10,4.03383539587073,"dise_emi_gross_enrollment_ratio_age_6_13_0708",34,"region_main__glottolog_mean_shastry","emi_age6_13_gross_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
